Algorithm;Hyperparameter (C);Values
Single; 0.000464159; 0.0234962, 0.0189493, 0.0225111, 0.0242804, 0.0223638, 0.0230597, 0.0271289, 0.0270987, 0.0208848, 0.0257275, 0.0193983, 0.0215163, 0.026013, 0.0187969, 0.0205478, 0.0299771, 0.022178, 0.030432, 0.0233083, 0.0232578, 0.0218225, 0.0255171, 0.0238364, 0.0289788, 0.025404, 0.020659, 0.0238696, 0.0333863, 0.0255424, 0.02635, 0.02476, 0.0276307, 0.033073, 0.0284661, 0.0256138, 0.0300896, 0.0275312, 0.0298809, 0.0251591, 0.0312209, 0.0279159, 0.024272, 0.0261276, 0.0272716, 0.0268146, 0.0229576, 0.022348, 0.0231492, 0.0284751, 0.0275595, 0.0289557, 0.0249612, 0.0273815, 0.027428, 0.0323068, 0.0239518, 0.0252155, 0.0248744, 0.0263867, 0.0314296, 0.0193027, 0.0241678, 0.0271503, 0.0281424, 0.0244649, 0.0248953, 0.025622, 0.0325992, 0.0338772, 0.0284937, 0.0232459, 0.0272665, 0.0306799, 0.025773, 0.0256899, 0.0330869, 0.0237353, 0.0368178, 0.0199812, 0.0388498, 0.0294175, 0.0291526, 0.028026, 0.0263396, 0.0286549, 0.0244773, 0.0198937, 0.0303231, 0.0253247, 0.0235367, 0.0256685, 0.0221819, 0.0286343, 0.0229745, 0.0240169, 0.0301643, 0.0235265, 0.0256641, 0.031219, 0.0277925, 
Separated; 0.000464159; 0.0200978, 0.0240485, 0.0249527, 0.0278781, 0.023985, 0.0228001, 0.0232026, 0.0271154, 0.0299945, 0.0247822, 0.0287129, 0.0283908, 0.0281132, 0.0259127, 0.0249204, 0.0236036, 0.0265491, 0.0194116, 0.0275164, 0.0344298, 0.0273006, 0.0228032, 0.0306944, 0.0273429, 0.028365, 0.0256646, 0.025512, 0.0295118, 0.0235524, 0.0222074, 0.028476, 0.0249156, 0.0353973, 0.0264873, 0.03044, 0.0257011, 0.0253939, 0.0218395, 0.0275312, 0.029552, 0.039887, 0.0334822, 0.0249099, 0.0352765, 0.0333972, 0.0312502, 0.0240509, 0.0318187, 0.0241956, 0.0258143, 0.0306477, 0.0261858, 0.0285141, 0.025635, 0.0275272, 0.0306949, 0.0239851, 0.0305722, 0.0242652, 0.0229499, 0.0371264, 0.0311908, 0.0286878, 0.0240283, 0.0246471, 0.0194041, 0.0256594, 0.0170746, 0.0248078, 0.0344088, 0.0215454, 0.0297189, 0.0387622, 0.0215273, 0.0256467, 0.0257904, 0.0263163, 0.0261047, 0.0329195, 0.031129, 0.0304099, 0.026228, 0.0248185, 0.0263506, 0.0288357, 0.0279809, 0.0257714, 0.0294273, 0.0262685, 0.03375, 0.0297953, 0.0250026, 0.0314008, 0.0319316, 0.0257534, 0.0282008, 0.0303507, 0.0242076, 0.0253508, 0.0227286, 
Single; 0.001; 0.0285396, 0.0356597, 0.0221982, 0.0241715, 0.025387, 0.0345442, 0.0242462, 0.029624, 0.0264003, 0.0203068, 0.0302961, 0.0249576, 0.0293291, 0.0262734, 0.0242888, 0.0369341, 0.0225919, 0.0236033, 0.0258766, 0.0278319, 0.0258836, 0.0249477, 0.0247496, 0.0299766, 0.0227807, 0.0319632, 0.0259963, 0.0261424, 0.0271582, 0.0249248, 0.0283102, 0.0297315, 0.0261155, 0.0292089, 0.023927, 0.0225113, 0.0288483, 0.0263062, 0.02448, 0.0336999, 0.0268826, 0.0350739, 0.0259245, 0.0339416, 0.0266664, 0.0286924, 0.0296879, 0.028505, 0.0340744, 0.0274495, 0.032347, 0.0301092, 0.0290961, 0.0285658, 0.0337481, 0.028024, 0.0270325, 0.0278416, 0.0309455, 0.0272067, 0.0303512, 0.0217244, 0.0278215, 0.028785, 0.0316735, 0.034973, 0.0474182, 0.0298293, 0.0344459, 0.0280181, 0.0288725, 0.0387174, 0.0311419, 0.0263184, 0.0282025, 0.0327046, 0.0305459, 0.0489329, 0.0267351, 0.0362796, 0.0372422, 0.0360241, 0.0289217, 0.0311446, 0.0351044, 0.0244906, 0.0273697, 0.0261052, 0.0260637, 0.0233882, 0.0355758, 0.0281875, 0.0315858, 0.0327808, 0.028204, 0.0373859, 0.0377648, 0.0274316, 0.0243157, 0.0211378, 
Separated; 0.001; 0.0269124, 0.0271946, 0.0307269, 0.0298458, 0.0256625, 0.0272045, 0.0301233, 0.0252032, 0.0279177, 0.0303141, 0.0382037, 0.0283467, 0.0300744, 0.0341314, 0.0308063, 0.0231072, 0.0315582, 0.0273135, 0.02535, 0.0303967, 0.028935, 0.0340069, 0.0238422, 0.0273222, 0.0299151, 0.0326475, 0.0237689, 0.0282676, 0.0237871, 0.0338681, 0.0325189, 0.0307829, 0.0356218, 0.0279187, 0.0299785, 0.0282601, 0.0335242, 0.0339164, 0.0257065, 0.0326359, 0.0340508, 0.0273066, 0.0254065, 0.0254874, 0.0271124, 0.0246364, 0.0359664, 0.0280614, 0.0308255, 0.0370165, 0.0315599, 0.0331939, 0.0345137, 0.025987, 0.0208483, 0.0296921, 0.0306539, 0.0349151, 0.0290932, 0.0306337, 0.0282074, 0.0299169, 0.0329945, 0.0316656, 0.0308228, 0.0265338, 0.0322822, 0.0287788, 0.0282647, 0.0339383, 0.0286705, 0.028806, 0.0301545, 0.0251884, 0.0299942, 0.0254601, 0.0333438, 0.034269, 0.0279123, 0.0340684, 0.0287193, 0.0303532, 0.0350632, 0.0293726, 0.0289242, 0.0270454, 0.0319099, 0.0243756, 0.0303471, 0.0310564, 0.034311, 0.0299696, 0.0292143, 0.0342076, 0.0364181, 0.0258624, 0.0297662, 0.0402324, 0.0334175, 0.0302567, 
Single; 0.00215443; 0.0305485, 0.0293164, 0.0328778, 0.0387147, 0.0274815, 0.0319629, 0.0213014, 0.0291674, 0.0363083, 0.0355925, 0.0347327, 0.0291454, 0.0326156, 0.0326617, 0.0303101, 0.0356303, 0.0327638, 0.0348037, 0.0356202, 0.0319258, 0.0343005, 0.0357327, 0.033183, 0.034023, 0.0361933, 0.0314476, 0.0321181, 0.0329138, 0.0351505, 0.0312303, 0.0332313, 0.0265255, 0.0348761, 0.0313111, 0.0294467, 0.0310903, 0.0293609, 0.0561292, 0.0311436, 0.030405, 0.0337908, 0.0440413, 0.030885, 0.0348363, 0.030021, 0.0280959, 0.0280039, 0.0370391, 0.0484626, 0.0373857, 0.0351831, 0.0541907, 0.0330945, 0.0287123, 0.0348962, 0.0472261, 0.047255, 0.0339688, 0.0333336, 0.0356027, 0.0438988, 0.0419531, 0.0391469, 0.0332861, 0.0370111, 0.0422698, 0.054521, 0.0491453, 0.0344962, 0.0327779, 0.038832, 0.0339639, 0.0398336, 0.0319289, 0.0285579, 0.0316487, 0.035201, 0.0271029, 0.0287058, 0.0348407, 0.0288228, 0.0495043, 0.0297124, 0.046195, 0.0540952, 0.0371882, 0.04788, 0.0338267, 0.0283922, 0.0354182, 0.0352535, 0.0295135, 0.0303742, 0.0382108, 0.0521656, 0.033747, 0.0378809, 0.0301742, 0.0284404, 0.03663, 
Separated; 0.00215443; 0.032819, 0.038069, 0.031249, 0.0482207, 0.0336626, 0.0314704, 0.034324, 0.0382334, 0.0361487, 0.0341134, 0.0373832, 0.0278747, 0.0235652, 0.0328351, 0.0321464, 0.0316344, 0.0288268, 0.0411009, 0.0393165, 0.0356737, 0.0411969, 0.0323612, 0.0360452, 0.0435352, 0.0348616, 0.040931, 0.0324144, 0.041179, 0.0364063, 0.033942, 0.0315863, 0.0382425, 0.0306086, 0.0307185, 0.0412598, 0.0383284, 0.0356245, 0.0311081, 0.0287415, 0.0376126, 0.0469953, 0.034119, 0.036142, 0.0486358, 0.0340276, 0.0307471, 0.0349592, 0.0348294, 0.0358987, 0.0357458, 0.0380596, 0.0393274, 0.0306995, 0.0414301, 0.0372129, 0.0356615, 0.0395322, 0.0358205, 0.0351217, 0.0293804, 0.0376177, 0.0403567, 0.0294631, 0.0367917, 0.0347942, 0.0379999, 0.031576, 0.0368815, 0.0334709, 0.0368729, 0.0301843, 0.0457159, 0.0340852, 0.0328549, 0.034985, 0.0382921, 0.0422458, 0.0391988, 0.0547132, 0.0562197, 0.0335101, 0.0315442, 0.0364719, 0.0382674, 0.0284449, 0.0334547, 0.0328101, 0.037351, 0.0356566, 0.0385492, 0.0324167, 0.0419731, 0.0329135, 0.0279018, 0.0317859, 0.0343043, 0.0363265, 0.0379345, 0.0320495, 0.0406522, 
Single; 0.00464159; 0.0403163, 0.0365189, 0.0392728, 0.041152, 0.0342693, 0.0378293, 0.0396219, 0.033961, 0.0335713, 0.0363133, 0.0385132, 0.032865, 0.0329453, 0.0344319, 0.0344561, 0.0323226, 0.0370903, 0.0366429, 0.0330971, 0.0329873, 0.0357012, 0.0369115, 0.0312457, 0.0347857, 0.0392387, 0.0452289, 0.0394319, 0.0567293, 0.0467307, 0.0510976, 0.0470115, 0.0471391, 0.0384066, 0.0406759, 0.0528091, 0.0524368, 0.0349785, 0.0452243, 0.0363974, 0.054235, 0.0447141, 0.0459146, 0.0465652, 0.04229, 0.0372019, 0.0329811, 0.0404415, 0.0339103, 0.0446618, 0.0430778, 0.0530448, 0.0391048, 0.0501589, 0.0470031, 0.0555959, 0.0453128, 0.0475472, 0.053739, 0.0409041, 0.0465793, 0.0362152, 0.0437848, 0.0353094, 0.0506075, 0.0477069, 0.0421335, 0.054388, 0.0532859, 0.0470644, 0.0558826, 0.0391111, 0.031117, 0.0566247, 0.048251, 0.0383564, 0.0513456, 0.0509525, 0.0430692, 0.0423521, 0.057267, 0.0573313, 0.036046, 0.0362979, 0.0403083, 0.0576468, 0.0573243, 0.0619355, 0.0587506, 0.0590753, 0.0576119, 0.0600821, 0.059821, 0.0561525, 0.060458, 0.0613326, 0.0615922, 0.0591781, 0.0634964, 0.0641154, 0.0627549, 
Separated; 0.00464159; 0.0567293, 0.0400597, 0.038997, 0.0510612, 0.0404658, 0.0584884, 0.0525648, 0.0468804, 0.0429801, 0.0344938, 0.046615, 0.0526077, 0.038803, 0.0340636, 0.0562904, 0.0379465, 0.0375866, 0.0366389, 0.0397803, 0.0579377, 0.0368879, 0.0364238, 0.0388398, 0.0397741, 0.0349269, 0.0528508, 0.0513793, 0.0480147, 0.0413531, 0.0463872, 0.0384095, 0.0406761, 0.053601, 0.0363014, 0.055547, 0.0551353, 0.0387164, 0.0543653, 0.0405734, 0.0379305, 0.0395763, 0.0360085, 0.0503367, 0.0554571, 0.0521873, 0.0389524, 0.0443473, 0.0345157, 0.0529491, 0.0416621, 0.0523724, 0.0387774, 0.0388647, 0.03658, 0.037675, 0.0517646, 0.0557099, 0.0391542, 0.0447339, 0.0576093, 0.0526104, 0.053352, 0.0438313, 0.0546913, 0.0580269, 0.0429627, 0.0548461, 0.053865, 0.0442673, 0.0542587, 0.0556151, 0.0570565, 0.0440316, 0.0387165, 0.04746, 0.0610963, 0.0572788, 0.0604576, 0.0570898, 0.0528206, 0.0575196, 0.0521651, 0.0459838, 0.0416574, 0.0597153, 0.0617904, 0.0610118, 0.0626754, 0.0510091, 0.058113, 0.0649528, 0.0639882, 0.0637244, 0.0624922, 0.0639104, 0.0646344, 0.0647619, 0.0617715, 0.0649979, 0.0648478, 
Single; 0.01; 0.0553195, 0.0546036, 0.0539819, 0.0484946, 0.0418966, 0.0481946, 0.0516787, 0.0475155, 0.0553219, 0.0469919, 0.0442084, 0.0574147, 0.0546808, 0.0547936, 0.0487023, 0.0625868, 0.0621091, 0.0616144, 0.0615436, 0.0625179, 0.0628005, 0.0628275, 0.0623782, 0.0630407, 0.0628229, 0.0633209, 0.06168, 0.0619795, 0.0647522, 0.0624811, 0.0623799, 0.0635681, 0.0618494, 0.0624655, 0.061215, 0.0621869, 0.0622364, 0.0626104, 0.0629202, 0.0632352, 0.0633553, 0.0622717, 0.0611379, 0.0622992, 0.0622706, 0.0635795, 0.0623657, 0.0630284, 0.0618952, 0.0633772, 0.064566, 0.0616449, 0.061877, 0.0619353, 0.062414, 0.0625849, 0.0635759, 0.0619126, 0.0632533, 0.0626987, 0.0625239, 0.0616419, 0.0630067, 0.0624861, 0.0634338, 0.062547, 0.0615339, 0.0635698, 0.0622574, 0.0618942, 0.0631784, 0.0626388, 0.0617851, 0.0629089, 0.0626526, 0.0619544, 0.0609748, 0.062265, 0.0626881, 0.0620524, 0.0626811, 0.063498, 0.0618211, 0.0608966, 0.0622306, 0.0615509, 0.0623195, 0.0624096, 0.0629399, 0.0607915, 0.0618541, 0.0621437, 0.0622905, 0.0621772, 0.0637576, 0.0621609, 0.063518, 0.0621958, 0.0629074, 0.0621521, 
Separated; 0.01; 0.0485546, 0.0472665, 0.0413846, 0.0542932, 0.0527934, 0.0471688, 0.0473656, 0.0414577, 0.0476964, 0.0556037, 0.0449301, 0.0383733, 0.0556566, 0.053723, 0.0575913, 0.0621343, 0.0585161, 0.0472086, 0.0617655, 0.0621579, 0.0623051, 0.0628898, 0.0615834, 0.062478, 0.0624152, 0.0619175, 0.0627701, 0.0616594, 0.0608918, 0.0622015, 0.0611524, 0.0614614, 0.0621423, 0.061381, 0.0621374, 0.0615339, 0.0636878, 0.0611565, 0.0611399, 0.0629098, 0.0616111, 0.0616443, 0.0620572, 0.0618185, 0.0628023, 0.061099, 0.0621885, 0.0624989, 0.0630077, 0.0624834, 0.0615319, 0.06277, 0.0616203, 0.0617024, 0.0624708, 0.0621967, 0.0611578, 0.0618574, 0.0635961, 0.0627053, 0.0642912, 0.0633825, 0.0619763, 0.0632939, 0.0629752, 0.0616985, 0.0616587, 0.0630572, 0.0613054, 0.0625421, 0.0630904, 0.0633546, 0.0620718, 0.0636917, 0.0624461, 0.0608285, 0.0626192, 0.0621646, 0.0627481, 0.0635624, 0.0632026, 0.0611192, 0.0623124, 0.0626395, 0.0617769, 0.0630419, 0.0615614, 0.0621996, 0.0628236, 0.06092, 0.0625525, 0.0617807, 0.0617674, 0.062151, 0.0629433, 0.0622154, 0.0623334, 0.0625265, 0.0625292, 0.0624008, 
Single; 0.0215443; 0.0512489, 0.0524353, 0.0538694, 0.0527696, 0.0542145, 0.0547973, 0.0541335, 0.0551321, 0.0540971, 0.05637, 0.0539509, 0.0535084, 0.055536, 0.0554277, 0.0541623, 0.0538716, 0.0560341, 0.0563755, 0.0549241, 0.0559073, 0.0562604, 0.0549403, 0.0540745, 0.0559857, 0.0557774, 0.0545829, 0.0574091, 0.0542806, 0.0549146, 0.0558072, 0.0541247, 0.055286, 0.0546019, 0.0573314, 0.0579319, 0.0538698, 0.0544064, 0.0556687, 0.0570978, 0.0552522, 0.055719, 0.0543709, 0.0552892, 0.0563288, 0.0560472, 0.0576886, 0.0550481, 0.0548599, 0.0553874, 0.0558352, 0.0554067, 0.0557493, 0.0558093, 0.0567851, 0.0562859, 0.0547479, 0.0541126, 0.0540577, 0.0551926, 0.0560331, 0.0570114, 0.0542858, 0.0562093, 0.0575132, 0.0588898, 0.0553167, 0.0555645, 0.0556125, 0.0593288, 0.0571324, 0.0556634, 0.0575057, 0.0565293, 0.0566478, 0.0552678, 0.0549608, 0.0559232, 0.0560896, 0.0557872, 0.056736, 0.0602248, 0.0570813, 0.0571258, 0.0565169, 0.056106, 0.05518, 0.0573312, 0.056085, 0.0560899, 0.0526321, 0.0568491, 0.055093, 0.0563261, 0.0587895, 0.056192, 0.0577402, 0.0581911, 0.0546921, 0.0589897, 0.0555421, 
Separated; 0.0215443; 0.0560802, 0.0541319, 0.0510199, 0.05386, 0.05176, 0.0511471, 0.0521403, 0.0518887, 0.0541268, 0.0509844, 0.0528985, 0.0505517, 0.0508214, 0.0524075, 0.051606, 0.054858, 0.0582517, 0.0525582, 0.0531342, 0.0550223, 0.0531465, 0.0550029, 0.0552701, 0.0552425, 0.0550026, 0.0519825, 0.0540597, 0.0516832, 0.0524482, 0.0519257, 0.054198, 0.0531311, 0.0530452, 0.0512762, 0.0534191, 0.0523986, 0.0562592, 0.0542034, 0.0542295, 0.0545713, 0.0528057, 0.0540309, 0.0517034, 0.0552098, 0.0543097, 0.0532694, 0.0553349, 0.0527875, 0.0539316, 0.0537417, 0.0544138, 0.0540763, 0.0540911, 0.0559996, 0.0566369, 0.0530754, 0.0534139, 0.0570275, 0.05391, 0.0538814, 0.0542696, 0.0536708, 0.0530098, 0.0530525, 0.0550718, 0.0553237, 0.0550162, 0.0531776, 0.0544812, 0.0543587, 0.0573476, 0.0537406, 0.057116, 0.0556986, 0.0519962, 0.0560915, 0.053731, 0.0556066, 0.0579515, 0.0615403, 0.0547584, 0.0547918, 0.0554119, 0.0556423, 0.0533211, 0.0553277, 0.0582947, 0.0578997, 0.0514474, 0.052118, 0.0547404, 0.053925, 0.0540416, 0.0541507, 0.0534249, 0.0522809, 0.0562201, 0.0564817, 0.0553734, 0.0549948, 
Single; 0.0464159; 0.0190836, 0.0219871, 0.0212473, 0.0226265, 0.0236101, 0.0168409, 0.0236407, 0.0211599, 0.0221619, 0.020133, 0.0212317, 0.0179447, 0.0215475, 0.0181944, 0.0287587, 0.0190331, 0.0226987, 0.021507, 0.0187736, 0.0205751, 0.0310265, 0.0204612, 0.0223971, 0.021224, 0.0225414, 0.0235885, 0.0206084, 0.0169341, 0.0183749, 0.0169068, 0.0188047, 0.0229238, 0.0177609, 0.0193225, 0.0226618, 0.0249474, 0.0272485, 0.0197277, 0.0248288, 0.0180928, 0.0214199, 0.0192023, 0.0213347, 0.0220022, 0.0217908, 0.0304862, 0.028383, 0.0206163, 0.0233656, 0.0191404, 0.0166363, 0.0370462, 0.0195841, 0.0201552, 0.0185396, 0.018506, 0.0222007, 0.0200221, 0.023667, 0.0246884, 0.0286087, 0.0185989, 0.019773, 0.0183233, 0.0213898, 0.018661, 0.0198849, 0.0167258, 0.019554, 0.0203787, 0.0226056, 0.0198004, 0.0168323, 0.0189395, 0.0241939, 0.0211099, 0.0187597, 0.0193872, 0.0191772, 0.0163385, 0.0206375, 0.0219116, 0.0195257, 0.0211008, 0.0196838, 0.0222432, 0.0238961, 0.0171305, 0.0180626, 0.0200391, 0.0259216, 0.0224571, 0.0269614, 0.0190264, 0.0206552, 0.0222601, 0.0240158, 0.0194573, 0.0193178, 0.0224648, 
Separated; 0.0464159; 0.0217593, 0.0181541, 0.0220941, 0.0198699, 0.0269084, 0.0215663, 0.0188798, 0.0230727, 0.0181086, 0.0228461, 0.0195005, 0.017403, 0.0175184, 0.0216623, 0.022003, 0.0181687, 0.0185631, 0.0214134, 0.0181979, 0.0190926, 0.022677, 0.0202498, 0.0198831, 0.0266254, 0.0232025, 0.0205052, 0.0235204, 0.018136, 0.0180366, 0.0197037, 0.0210629, 0.0209516, 0.0181579, 0.0189673, 0.0181047, 0.0249131, 0.0207267, 0.023243, 0.0201913, 0.0174098, 0.02067, 0.0224743, 0.0210473, 0.0204645, 0.023396, 0.0202369, 0.0222558, 0.0192859, 0.0194566, 0.0214702, 0.0229262, 0.0238406, 0.0197513, 0.020921, 0.0186592, 0.020384, 0.0212745, 0.0202766, 0.0183035, 0.0218292, 0.0218102, 0.0199418, 0.0243241, 0.0201317, 0.0220097, 0.0197847, 0.0224754, 0.0232488, 0.0216266, 0.0189287, 0.0223555, 0.0209127, 0.0200673, 0.0206752, 0.0196708, 0.0199664, 0.0215692, 0.0196064, 0.0269089, 0.0257641, 0.0205865, 0.020022, 0.0286277, 0.0201125, 0.0222569, 0.0202805, 0.0202118, 0.0234833, 0.018964, 0.019522, 0.0195923, 0.0223843, 0.0231132, 0.0261503, 0.0202563, 0.0224412, 0.0188289, 0.0197429, 0.0270728, 0.0193031, 
Single; 0.1; 0.0212244, 0.0194982, 0.0199607, 0.0181582, 0.0248524, 0.0180031, 0.0210612, 0.0206142, 0.0211817, 0.0149598, 0.0188383, 0.0252164, 0.0183341, 0.0189081, 0.0172523, 0.0198762, 0.027139, 0.0189961, 0.0202836, 0.0203892, 0.0192, 0.0173893, 0.0216726, 0.0191346, 0.0216775, 0.0253855, 0.0168634, 0.0195682, 0.0200703, 0.0235066, 0.0213442, 0.0216336, 0.022825, 0.015995, 0.0204546, 0.0185012, 0.0175834, 0.0168423, 0.0174924, 0.0187176, 0.017845, 0.0200416, 0.019396, 0.0225467, 0.0183866, 0.0211208, 0.0193963, 0.016481, 0.0214984, 0.0244775, 0.0168075, 0.0198611, 0.019706, 0.0184559, 0.0178289, 0.0214451, 0.0202799, 0.017356, 0.0171697, 0.0231632, 0.0161429, 0.0159551, 0.0197906, 0.0213339, 0.0215755, 0.0209457, 0.0163292, 0.0180015, 0.0213073, 0.0178748, 0.0218019, 0.0196967, 0.0182394, 0.0195794, 0.0167093, 0.0193812, 0.0225997, 0.0196229, 0.0205351, 0.0191147, 0.020165, 0.0187481, 0.0219736, 0.0190543, 0.0243486, 0.0185586, 0.0177092, 0.0185895, 0.0170648, 0.0141992, 0.0184047, 0.0236864, 0.0179564, 0.0275703, 0.0181479, 0.0207966, 0.0219488, 0.0169946, 0.017528, 0.0162893, 
Separated; 0.1; 0.0209136, 0.0199873, 0.0181638, 0.0234047, 0.0207873, 0.0171821, 0.0199779, 0.0225588, 0.0198719, 0.0201803, 0.01837, 0.0201653, 0.0169462, 0.0204128, 0.0188909, 0.0232768, 0.0196456, 0.0210149, 0.0196511, 0.0202009, 0.0170362, 0.0196604, 0.0167525, 0.0204022, 0.0183238, 0.0200589, 0.0183205, 0.0191811, 0.0219538, 0.0167049, 0.0178267, 0.0202859, 0.0201405, 0.0198833, 0.0219271, 0.0215226, 0.0188595, 0.026185, 0.0192714, 0.0203198, 0.0170761, 0.0199055, 0.0173789, 0.0178643, 0.0215677, 0.0184968, 0.0190401, 0.0186526, 0.0231815, 0.0179869, 0.0157131, 0.0192192, 0.0203467, 0.0195783, 0.0172063, 0.0188868, 0.0231301, 0.0215919, 0.0183651, 0.0182007, 0.0198418, 0.019783, 0.0190631, 0.0184712, 0.0238663, 0.0301182, 0.0209366, 0.0165971, 0.0187454, 0.0213468, 0.0199799, 0.0187134, 0.0250131, 0.0201738, 0.0201584, 0.0196596, 0.0204987, 0.0225952, 0.0199916, 0.0207457, 0.0197907, 0.0216249, 0.0200271, 0.0311701, 0.0228519, 0.0201208, 0.0254643, 0.0171523, 0.021327, 0.0220548, 0.0223324, 0.0216014, 0.0200213, 0.0222963, 0.0188778, 0.0206843, 0.0187317, 0.0200683, 0.0185801, 0.0216204, 
Single; 0.215443; 0.0172109, 0.0271191, 0.0176574, 0.0239687, 0.0199551, 0.0225502, 0.0166251, 0.0242429, 0.027144, 0.018912, 0.0162546, 0.0187308, 0.0190167, 0.0265665, 0.0187062, 0.0180749, 0.0219746, 0.0200052, 0.0205727, 0.0253853, 0.01669, 0.0211773, 0.0163286, 0.0160271, 0.0283981, 0.0171046, 0.02129, 0.0171492, 0.0165583, 0.0247025, 0.0186483, 0.0165534, 0.021307, 0.0191816, 0.021248, 0.0208116, 0.017501, 0.017694, 0.0196275, 0.019674, 0.0191369, 0.0163558, 0.0209848, 0.0191922, 0.0191643, 0.0221564, 0.020029, 0.0183076, 0.0191475, 0.0176211, 0.028825, 0.0169823, 0.0217241, 0.0151528, 0.0167871, 0.0193465, 0.0175257, 0.0187053, 0.0241147, 0.0181021, 0.0223871, 0.0175953, 0.0209753, 0.0171271, 0.0173687, 0.0174361, 0.0176018, 0.0180132, 0.0211988, 0.0192881, 0.0212006, 0.0172479, 0.0205533, 0.0169152, 0.017686, 0.0214685, 0.0179673, 0.0148037, 0.0186888, 0.0172583, 0.0222039, 0.0183325, 0.0165398, 0.0210874, 0.0215841, 0.017382, 0.0185963, 0.0179869, 0.0188587, 0.0195, 0.0198662, 0.0188078, 0.0181493, 0.0146186, 0.0203912, 0.0177918, 0.0210876, 0.0190088, 0.0171789, 0.0177577, 
Separated; 0.215443; 0.0208614, 0.0183938, 0.0218512, 0.0166784, 0.0186342, 0.0212051, 0.0185208, 0.0206144, 0.0207953, 0.020478, 0.0176487, 0.0175799, 0.0285064, 0.018711, 0.0205361, 0.0190017, 0.0175345, 0.019844, 0.0221952, 0.0267903, 0.0270625, 0.0245188, 0.0233594, 0.0220933, 0.0253839, 0.0205329, 0.0229513, 0.0200013, 0.0181109, 0.0185168, 0.0190153, 0.0183289, 0.0241682, 0.0174878, 0.0176429, 0.0194948, 0.0181517, 0.0209573, 0.020161, 0.0183555, 0.0245048, 0.0246083, 0.0207074, 0.0189189, 0.0187154, 0.0177498, 0.0195034, 0.0180807, 0.0248601, 0.0188247, 0.0186965, 0.0245124, 0.019845, 0.0178031, 0.0189114, 0.0266131, 0.0180499, 0.0223102, 0.0218054, 0.023145, 0.0187447, 0.0178863, 0.0213383, 0.0208124, 0.0182696, 0.0224076, 0.017702, 0.0179923, 0.0179218, 0.0200971, 0.0237859, 0.0201532, 0.0198279, 0.0177453, 0.0195882, 0.0190611, 0.0230547, 0.0201078, 0.0239402, 0.0179691, 0.0220261, 0.0194621, 0.0205109, 0.0199983, 0.0219156, 0.0239374, 0.0222218, 0.0156068, 0.0203056, 0.0204083, 0.0218885, 0.0307851, 0.0212273, 0.0209871, 0.0217504, 0.0171947, 0.0196754, 0.0195151, 0.0231981, 0.0227177, 
Single; 0.464159; 0.020484, 0.0197898, 0.016157, 0.016112, 0.0195577, 0.0193441, 0.028184, 0.0220588, 0.017161, 0.0160573, 0.0195444, 0.0203371, 0.0182905, 0.0185887, 0.0162641, 0.0210544, 0.0181853, 0.0167689, 0.019415, 0.016757, 0.0171528, 0.0166673, 0.0186349, 0.0164419, 0.0215511, 0.0169342, 0.016394, 0.0178405, 0.0193187, 0.0201531, 0.0219042, 0.0170279, 0.0192625, 0.0193585, 0.0248759, 0.0185773, 0.019046, 0.0180575, 0.0231646, 0.0182973, 0.0181772, 0.023847, 0.0163523, 0.0181132, 0.0173569, 0.020826, 0.0230077, 0.0219357, 0.0169187, 0.0203502, 0.0251702, 0.0178014, 0.0196845, 0.0231669, 0.0187423, 0.0171506, 0.0184525, 0.0191702, 0.0245761, 0.0174867, 0.0187842, 0.0240361, 0.0192914, 0.0193151, 0.01744, 0.0190751, 0.0216423, 0.0187416, 0.0220801, 0.0192346, 0.0156578, 0.0179599, 0.0171134, 0.0191528, 0.01794, 0.0265878, 0.0194697, 0.0198254, 0.0222152, 0.0186913, 0.016873, 0.017803, 0.0165084, 0.0180444, 0.0179671, 0.0173345, 0.0159222, 0.0170777, 0.0211469, 0.0171231, 0.0195353, 0.0179592, 0.0203407, 0.0161971, 0.0201533, 0.0200111, 0.0232999, 0.0201568, 0.0178529, 0.0236492, 
