Algorithm;Hyperparameter (C);Values
G/Dep; 0.00215443; 0.0187286, 0.0180942, 0.0194865, 0.0180587, 0.0191224, 0.019944, 0.0186485, 0.0187847, 0.0186731, 0.0195084, 0.019482, 0.0204398, 0.0193543, 0.0193399, 0.0183969, 0.0203667, 0.0187188, 0.0187799, 0.0185939, 0.0180141, 0.0184107, 0.018613, 0.0175298, 0.019378, 0.0187141, 0.0188553, 0.0184355, 0.0169746, 0.0173342, 0.0188714, 0.0169588, 0.0181683, 0.0212331, 0.0199254, 0.0210432, 0.0186428, 0.0224573, 0.0200747, 0.0176872, 0.0187334, 0.0169728, 0.0179173, 0.0188038, 0.0186747, 0.0187383, 0.0198343, 0.0181139, 0.018092, 0.0185358, 0.0186876, 0.0196084, 0.0185514, 0.018742, 0.0169527, 0.0200906, 0.0219166, 0.0181732, 0.01698, 0.0169671, 0.0187361, 0.0194602, 0.0186637, 0.020354, 0.018302, 0.0201712, 0.0184112, 0.0192927, 0.0194577, 0.0199453, 0.0204201, 0.0192322, 0.0199505, 0.0184432, 0.0185216, 0.0184632, 0.0176866, 0.0200133, 0.0195113, 0.0204353, 0.0182347, 0.0194778, 0.0203717, 0.0168935, 0.0187303, 0.0197243, 0.0189792, 0.0194552, 0.0197182, 0.0185003, 0.0181394, 0.0190515, 0.0187487, 0.0206094, 0.0181114, 0.016967, 0.0186732, 0.0187311, 0.017733, 0.0179709, 0.0174914, 
G/Gre; 0.00215443; 0.0202899, 0.0187578, 0.0168509, 0.0185113, 0.0183241, 0.0186987, 0.0203602, 0.0206018, 0.0186836, 0.0189804, 0.0185612, 0.0180497, 0.0169125, 0.0214733, 0.0185679, 0.0182042, 0.0187541, 0.0187329, 0.0217366, 0.0181705, 0.0201151, 0.0197479, 0.0198463, 0.0181124, 0.0204999, 0.0183156, 0.0169392, 0.0202035, 0.0166902, 0.0201109, 0.018509, 0.0188327, 0.0185675, 0.0173684, 0.0201381, 0.0167844, 0.0185778, 0.0181423, 0.0168827, 0.0186927, 0.0170979, 0.0203956, 0.0202411, 0.020372, 0.0185837, 0.0181461, 0.0183865, 0.0183086, 0.0190395, 0.0188547, 0.0181004, 0.0188116, 0.0185752, 0.018761, 0.0186494, 0.0169959, 0.0204072, 0.0202981, 0.0188535, 0.0204823, 0.0190976, 0.0187034, 0.0192767, 0.0211794, 0.0207006, 0.0169419, 0.0184622, 0.0192915, 0.0201152, 0.0169273, 0.0202961, 0.0170023, 0.0183425, 0.0186563, 0.0169736, 0.0190349, 0.0205757, 0.021903, 0.0199868, 0.0185712, 0.0201954, 0.0195806, 0.018719, 0.0186808, 0.0183723, 0.0239939, 0.0182206, 0.018582, 0.0179122, 0.0185849, 0.0187634, 0.0188157, 0.0187994, 0.0180838, 0.0179448, 0.0182061, 0.018203, 0.0182733, 0.0186303, 0.0184619, 
G/Sqrt; 0.00215443; 0.0185113, 0.0183241, 0.0168509, 0.0202961, 0.0170979, 0.0203602, 0.0207006, 0.0201954, 0.0183723, 0.0190349, 0.0214733, 0.0179448, 0.0186808, 0.018203, 0.0182042, 0.0183425, 0.0181004, 0.0180497, 0.0202411, 0.0239939, 0.0186563, 0.0185675, 0.0187329, 0.0199868, 0.0202981, 0.0204999, 0.0201152, 0.0188116, 0.0205757, 0.0195806, 0.0183156, 0.0201151, 0.0190395, 0.0169736, 0.0192915, 0.0185752, 0.0189804, 0.0188157, 0.018719, 0.0182061, 0.018509, 0.0169392, 0.020372, 0.0211794, 0.0188547, 0.0185778, 0.0169273, 0.0188535, 0.0183865, 0.0198463, 0.0187994, 0.018761, 0.0204823, 0.0181423, 0.0188327, 0.0185612, 0.0185712, 0.0186836, 0.0167844, 0.0190976, 0.0184622, 0.0204072, 0.0173684, 0.0183086, 0.0187578, 0.0185679, 0.0197479, 0.018582, 0.0201109, 0.0206018, 0.0202899, 0.0180838, 0.0203956, 0.0185849, 0.0186494, 0.0201381, 0.0168827, 0.0181124, 0.0169125, 0.0169959, 0.0202035, 0.0187541, 0.0186303, 0.0186987, 0.0181461, 0.0187634, 0.0182733, 0.0185837, 0.0187034, 0.021903, 0.0166902, 0.0179122, 0.0181705, 0.0170023, 0.0217366, 0.0186927, 0.0169419, 0.0182206, 0.0192767, 0.0184619, 
G/UCT; 0.00464159; 0.0183284, 0.0192048, 0.0187002, 0.0195804, 0.0187975, 0.0198018, 0.0181611, 0.0169733, 0.0169355, 0.0169584, 0.0169782, 0.0187274, 0.0186564, 0.0171871, 0.0169197, 0.0168561, 0.0169167, 0.0181677, 0.0169636, 0.0207921, 0.0204548, 0.0192768, 0.0186214, 0.0191568, 0.0185709, 0.0167793, 0.0169352, 0.016881, 0.0182862, 0.0179235, 0.0185842, 0.0193525, 0.0169151, 0.0172474, 0.0183354, 0.0168614, 0.0188235, 0.0187599, 0.0182616, 0.0187965, 0.0178444, 0.0182407, 0.0188484, 0.0203253, 0.0169473, 0.0169466, 0.0182785, 0.0189349, 0.017557, 0.0180881, 0.0169697, 0.0192018, 0.0168814, 0.0184661, 0.0196551, 0.0186707, 0.0187372, 0.0205077, 0.0185233, 0.0185883, 0.017631, 0.0185674, 0.0205685, 0.0210701, 0.0182266, 0.0186758, 0.0183353, 0.019947, 0.0204181, 0.0171213, 0.0169664, 0.0201881, 0.0168957, 0.0177362, 0.018473, 0.0181096, 0.0168385, 0.016878, 0.017007, 0.0187164, 0.0175201, 0.0177994, 0.0186175, 0.0187958, 0.0198728, 0.0184533, 0.0186693, 0.0167664, 0.0187624, 0.0188844, 0.0188162, 0.0185427, 0.0174131, 0.0192206, 0.0186544, 0.0181577, 0.0168753, 0.0169361, 0.0176598, 0.0202616, 
G/Tun; 0.00464159; 0.016885, 0.0198768, 0.0182965, 0.0193136, 0.0186946, 0.0183605, 0.018324, 0.0169669, 0.0181873, 0.0169418, 0.0184583, 0.0177157, 0.0169747, 0.0197737, 0.0204927, 0.0187194, 0.0184712, 0.0169774, 0.0184707, 0.0206093, 0.0186417, 0.0203703, 0.0175912, 0.0181761, 0.017344, 0.0185393, 0.0188474, 0.0168739, 0.0180401, 0.0187203, 0.0174437, 0.016946, 0.0204062, 0.0188105, 0.0183901, 0.0173532, 0.0170068, 0.0182891, 0.0183135, 0.0188571, 0.0181527, 0.0186442, 0.017987, 0.0203942, 0.0205147, 0.0187087, 0.0176183, 0.0200965, 0.0195766, 0.0179347, 0.0169699, 0.0196915, 0.020378, 0.0196194, 0.0178677, 0.0203471, 0.0186063, 0.0184048, 0.018438, 0.0198331, 0.018319, 0.0187848, 0.0187437, 0.0191528, 0.0183065, 0.0183394, 0.0189961, 0.0186836, 0.0187164, 0.0169804, 0.0196701, 0.0187138, 0.01873, 0.0203879, 0.0196726, 0.0203853, 0.0169327, 0.0193203, 0.0195993, 0.0201652, 0.0185911, 0.0183977, 0.0186935, 0.0199464, 0.0207095, 0.0187343, 0.0188196, 0.0179397, 0.0179204, 0.0169017, 0.0191427, 0.0204577, 0.0173845, 0.0203943, 0.0201393, 0.0185843, 0.0188085, 0.0187473, 0.0184889, 0.0187019, 
G/SP; 0.00464159; 0.00755955, 0.00756088, 0.00945059, 0.0113365, 0.00756081, 0.013135, 0.00945152, 0.00943056, 0.00756143, 0.0150235, 0.00756061, 0.00567093, 0.00756061, 0.00945171, 0.00933169, 0.00756056, 0.00756082, 0.00756118, 0.00755985, 0.00945171, 0.00756134, 0.00567103, 0.00753878, 0.00567108, 0.00567106, 0.00945046, 0.00567102, 0.00945141, 0.0113331, 0.00567081, 0.00944683, 0.0113394, 0.00936395, 0.00944833, 0.00756133, 0.00943694, 0.00945159, 0.00945153, 0.005671, 0.00756113, 0.0092398, 0.00756137, 0.00756104, 0.00943336, 0.00945161, 0.0112967, 0.0113387, 0.00567107, 0.0131769, 0.00756123, 0.00756025, 0.00567105, 0.00755492, 0.00944981, 0.00756089, 0.00756011, 0.00943404, 0.00756071, 0.00944606, 0.00755974, 0.0131818, 0.0075558, 0.00567098, 0.00756137, 0.00755947, 0.00756131, 0.00756061, 0.00945097, 0.00943095, 0.00756142, 0.00567087, 0.00566757, 0.00755982, 0.0131688, 0.0132088, 0.00943997, 0.00756134, 0.00943706, 0.0094462, 0.00755613, 0.00756116, 0.00567107, 0.0113355, 0.00755908, 0.00756018, 0.0131913, 0.009446, 0.00755959, 0.00567106, 0.00756116, 0.00945059, 0.00944693, 0.00755706, 0.00945064, 0.00943119, 0.00756003, 0.0094465, 0.00945161, 0.00755207, 0.00756088, 
G/Dep; 0.00464159; 0.0185479, 0.0167891, 0.0179957, 0.0178939, 0.0185453, 0.0164449, 0.0178283, 0.0188131, 0.0180477, 0.0169982, 0.0190569, 0.0188066, 0.018602, 0.0203731, 0.0177401, 0.0184004, 0.0168951, 0.0187632, 0.0169782, 0.0179582, 0.0187794, 0.0188587, 0.0180238, 0.0187033, 0.0169332, 0.0187049, 0.0204355, 0.01875, 0.0168027, 0.0168084, 0.016882, 0.0187678, 0.0169723, 0.0187722, 0.0169663, 0.0206045, 0.0184913, 0.0202431, 0.0169532, 0.01697, 0.0187052, 0.0205393, 0.0182036, 0.0180488, 0.0182641, 0.018731, 0.0187303, 0.0186869, 0.0180721, 0.0177012, 0.016457, 0.0186302, 0.0188145, 0.016958, 0.016792, 0.0203038, 0.0169902, 0.0186978, 0.0186975, 0.0188414, 0.0201586, 0.016902, 0.0169483, 0.0181986, 0.019669, 0.0169383, 0.0185868, 0.0188691, 0.0158416, 0.0179773, 0.0199736, 0.0196097, 0.0178903, 0.0206297, 0.0169839, 0.0233339, 0.0187832, 0.0179189, 0.0169726, 0.0196587, 0.0168989, 0.0173388, 0.0203585, 0.018755, 0.0168757, 0.0185859, 0.0187599, 0.0184341, 0.0174777, 0.0169383, 0.0189374, 0.0194791, 0.0170042, 0.0169477, 0.0186372, 0.0214631, 0.0178113, 0.0206057, 0.0187311, 0.0187977, 
G/Gre; 0.00464159; 0.0195804, 0.0185842, 0.0172474, 0.0186175, 0.0188844, 0.0192018, 0.0210701, 0.0207921, 0.016878, 0.0204548, 0.0185883, 0.0192768, 0.0186758, 0.0187274, 0.0186214, 0.0196551, 0.0185427, 0.0205685, 0.0168614, 0.0169466, 0.0181677, 0.0183354, 0.0187372, 0.0205077, 0.0169733, 0.0180881, 0.0187975, 0.0192048, 0.0169664, 0.0169361, 0.017557, 0.0185709, 0.0188162, 0.0169352, 0.0187164, 0.0167793, 0.0204181, 0.0189349, 0.0188484, 0.0187958, 0.0181096, 0.0174131, 0.0177994, 0.0186693, 0.018473, 0.0179235, 0.0182407, 0.016881, 0.017007, 0.0169355, 0.0198728, 0.0181611, 0.0169697, 0.0168957, 0.017631, 0.0171871, 0.0169636, 0.0169473, 0.0182785, 0.0184661, 0.0169782, 0.0198018, 0.0182266, 0.0175201, 0.0169151, 0.0184533, 0.0178444, 0.0176598, 0.0168561, 0.0182862, 0.0168753, 0.0168814, 0.0187599, 0.0171213, 0.019947, 0.0187624, 0.0192206, 0.0187965, 0.0187002, 0.0201881, 0.0169584, 0.0167664, 0.0177362, 0.0169167, 0.0186707, 0.0182616, 0.0169197, 0.0183353, 0.0203253, 0.0185233, 0.0186564, 0.0202616, 0.0186544, 0.0183284, 0.0188235, 0.0181577, 0.0193525, 0.0191568, 0.0185674, 0.0168385, 
G/Sqrt; 0.00464159; 0.0185842, 0.0192206, 0.0168753, 0.0186175, 0.0198018, 0.0195804, 0.017007, 0.0178444, 0.0171871, 0.016878, 0.0182785, 0.0187274, 0.0187958, 0.0205077, 0.019947, 0.0169636, 0.0182616, 0.0172474, 0.0186693, 0.0188162, 0.0181677, 0.0177994, 0.0181611, 0.0189349, 0.018473, 0.0201881, 0.0187975, 0.0185709, 0.0188235, 0.0183354, 0.0184661, 0.0185883, 0.0198728, 0.0167793, 0.0168957, 0.016881, 0.0171213, 0.0169361, 0.0202616, 0.0168614, 0.0187624, 0.0192048, 0.0183353, 0.0207921, 0.0185233, 0.0169584, 0.0192018, 0.0169782, 0.0210701, 0.0169473, 0.0184533, 0.0181577, 0.0182862, 0.0204548, 0.0169197, 0.0193525, 0.0176598, 0.0169151, 0.017557, 0.0169355, 0.0185427, 0.0168561, 0.0169697, 0.0169352, 0.0169466, 0.0185674, 0.0186758, 0.0174131, 0.0204181, 0.0186564, 0.0182407, 0.0187164, 0.0187002, 0.0188844, 0.0186214, 0.0183284, 0.0188484, 0.0169733, 0.0175201, 0.0187372, 0.0191568, 0.0187599, 0.0168814, 0.0182266, 0.0187965, 0.0167664, 0.0169664, 0.0180881, 0.0186707, 0.0203253, 0.0179235, 0.0169167, 0.0192768, 0.0177362, 0.0186544, 0.0181096, 0.0168385, 0.0196551, 0.0205685, 0.017631, 
G/UCT; 0.01; 0.0168411, 0.0166729, 0.0199301, 0.0169079, 0.0187079, 0.0186623, 0.0182778, 0.0182886, 0.0168491, 0.0168269, 0.0175171, 0.0169276, 0.0186031, 0.0169496, 0.0185639, 0.0166799, 0.0177804, 0.018601, 0.0178879, 0.0179618, 0.0168965, 0.016906, 0.0185024, 0.0168646, 0.016945, 0.0203247, 0.018537, 0.0191462, 0.0178609, 0.0187258, 0.0166875, 0.0167597, 0.0187976, 0.0201047, 0.0186965, 0.0150965, 0.0187598, 0.0183086, 0.0168022, 0.0204177, 0.0187666, 0.0186257, 0.0185365, 0.0168168, 0.0166024, 0.0169261, 0.0182967, 0.0169559, 0.0188291, 0.0187282, 0.0151159, 0.0169914, 0.016787, 0.0176514, 0.0195038, 0.0186833, 0.0169569, 0.0168097, 0.0185703, 0.0169069, 0.0170055, 0.0169814, 0.0218257, 0.0164752, 0.018793, 0.0169753, 0.0182253, 0.0169303, 0.0169957, 0.0169761, 0.0169462, 0.0185606, 0.0187487, 0.017139, 0.0169505, 0.0198519, 0.0186617, 0.0169032, 0.0167722, 0.0204222, 0.0169834, 0.0184867, 0.0168698, 0.0183937, 0.0180791, 0.0169522, 0.0168578, 0.0167735, 0.0183602, 0.0184288, 0.0169099, 0.0173696, 0.0165568, 0.0186034, 0.0188186, 0.0168994, 0.0180617, 0.0169206, 0.0184946, 0.0175907, 
G/Tun; 0.01; 0.0185207, 0.0169726, 0.0206512, 0.0169377, 0.0186932, 0.0173879, 0.0187756, 0.0194183, 0.0198344, 0.0174077, 0.0162157, 0.0186631, 0.0173843, 0.0169601, 0.017482, 0.0186006, 0.0182093, 0.0169422, 0.0184381, 0.0186433, 0.018267, 0.0169849, 0.0184086, 0.0182121, 0.0192188, 0.0194541, 0.0203964, 0.0169868, 0.0190685, 0.0187384, 0.0168633, 0.019855, 0.0169678, 0.0169956, 0.0185416, 0.0186648, 0.0169918, 0.0188531, 0.0168637, 0.0187115, 0.0208537, 0.0168712, 0.0168775, 0.0168374, 0.0195851, 0.0190609, 0.0184968, 0.0196339, 0.0169334, 0.0182745, 0.0169374, 0.0184286, 0.0168725, 0.0184887, 0.0169068, 0.0182128, 0.0169825, 0.016968, 0.0151068, 0.0196088, 0.0185272, 0.0169012, 0.0167881, 0.0187793, 0.0186134, 0.0180794, 0.0169298, 0.0187104, 0.0169256, 0.0176267, 0.0184825, 0.0179174, 0.0177175, 0.0182006, 0.0181824, 0.016867, 0.0167277, 0.0182098, 0.0166973, 0.0169217, 0.0169385, 0.0183265, 0.0185166, 0.0169495, 0.0188493, 0.018549, 0.0182255, 0.0167949, 0.0182826, 0.0199328, 0.0191708, 0.0204181, 0.0205061, 0.0214048, 0.0183778, 0.016932, 0.0188304, 0.0188179, 0.0169975, 0.0181663, 
G/SP; 0.01; 0.0112967, 0.00567106, 0.00755974, 0.00756137, 0.00755492, 0.00755613, 0.00756081, 0.00945059, 0.00933169, 0.00944606, 0.00756011, 0.0131769, 0.00945161, 0.00944833, 0.00756143, 0.00567107, 0.00756142, 0.00943997, 0.00756134, 0.00756137, 0.0113365, 0.00945153, 0.00945141, 0.00756071, 0.0113387, 0.00567106, 0.0132088, 0.00567108, 0.00756088, 0.00756133, 0.00945161, 0.00567098, 0.00756104, 0.00755207, 0.00756003, 0.00943694, 0.0131913, 0.00756061, 0.0094465, 0.00936395, 0.00567081, 0.00943056, 0.00756131, 0.0094462, 0.00567087, 0.00567103, 0.00756088, 0.0113331, 0.00945064, 0.00756116, 0.00567093, 0.00755955, 0.00943404, 0.00755706, 0.00943336, 0.0075558, 0.009446, 0.00756056, 0.00756118, 0.00756113, 0.0113394, 0.00756089, 0.00567105, 0.00756082, 0.00944693, 0.00755959, 0.00945159, 0.00755982, 0.0113355, 0.00943119, 0.00755947, 0.00944683, 0.0131688, 0.00945046, 0.00756134, 0.00945059, 0.00945171, 0.0092398, 0.00756018, 0.00755985, 0.00945152, 0.00944981, 0.00756116, 0.0131818, 0.00943706, 0.013135, 0.00756061, 0.00945171, 0.005671, 0.00567107, 0.00567102, 0.00756061, 0.00755908, 0.00566757, 0.00945097, 0.00943095, 0.00753878, 0.00756025, 0.00756123, 0.0150235, 
G/Dep; 0.01; 0.0198701, 0.016686, 0.0169094, 0.0169913, 0.0169737, 0.0194096, 0.0164418, 0.0169689, 0.0169216, 0.0168603, 0.0169154, 0.0185189, 0.0169854, 0.0199777, 0.0187052, 0.0169464, 0.0191776, 0.0187767, 0.016948, 0.018702, 0.0185277, 0.0168689, 0.0179237, 0.0184329, 0.0166996, 0.0168461, 0.0181147, 0.0175513, 0.0198352, 0.0169434, 0.019677, 0.0172558, 0.0178039, 0.0166125, 0.0187725, 0.0166533, 0.0176993, 0.0200389, 0.0167466, 0.0169762, 0.0209128, 0.0186577, 0.0190208, 0.0168288, 0.0169427, 0.0183369, 0.0187546, 0.0180616, 0.0203411, 0.0178441, 0.01957, 0.0199229, 0.0225165, 0.0171785, 0.0183181, 0.0180569, 0.0186562, 0.0185696, 0.0169622, 0.0183948, 0.0223614, 0.0186341, 0.0184785, 0.0179144, 0.0176081, 0.0201033, 0.0166919, 0.0186309, 0.0167959, 0.0197006, 0.01587, 0.0181729, 0.0168775, 0.0204653, 0.0184435, 0.0167824, 0.0182274, 0.0186879, 0.0187341, 0.0185111, 0.016511, 0.0184072, 0.0168193, 0.0168433, 0.0180497, 0.0185195, 0.018834, 0.0185504, 0.0185784, 0.0188554, 0.0174548, 0.0188024, 0.0186961, 0.0186539, 0.0169297, 0.0173303, 0.0169032, 0.0169318, 0.0185907, 0.018352, 
G/Gre; 0.01; 0.0182967, 0.0168578, 0.0168411, 0.0169569, 0.0218257, 0.0169079, 0.0169761, 0.0169505, 0.0185639, 0.018793, 0.0168646, 0.0179618, 0.0168698, 0.0184867, 0.0169276, 0.0182253, 0.0180791, 0.0151159, 0.016787, 0.0169814, 0.0186031, 0.0187282, 0.0173696, 0.0169753, 0.0166875, 0.0186965, 0.0165568, 0.0169462, 0.0183937, 0.0169834, 0.0169069, 0.0175907, 0.0168269, 0.0183086, 0.0183602, 0.0182886, 0.0176514, 0.0187976, 0.0185024, 0.0186257, 0.0185365, 0.017139, 0.0175171, 0.0187079, 0.0169914, 0.0169496, 0.0177804, 0.0168022, 0.0188186, 0.0191462, 0.016906, 0.0167722, 0.0169206, 0.0169957, 0.0178609, 0.0168994, 0.0204222, 0.0166729, 0.0199301, 0.0186833, 0.0184946, 0.0167597, 0.0170055, 0.0166799, 0.0150965, 0.0169261, 0.0169559, 0.0203247, 0.0188291, 0.0168965, 0.0168097, 0.0166024, 0.0180617, 0.0185703, 0.0198519, 0.0187487, 0.0169099, 0.0182778, 0.0187666, 0.016945, 0.0169303, 0.0186034, 0.0187258, 0.018537, 0.0187598, 0.0169522, 0.0169032, 0.0186623, 0.0167735, 0.0178879, 0.0164752, 0.018601, 0.0201047, 0.0168491, 0.0168168, 0.0195038, 0.0186617, 0.0185606, 0.0204177, 0.0184288, 
G/Sqrt; 0.01; 0.0169569, 0.0169069, 0.0168578, 0.0175907, 0.0185365, 0.0179618, 0.0183937, 0.0169079, 0.0218257, 0.0184867, 0.0186257, 0.018793, 0.0169834, 0.0187282, 0.0176514, 0.0182967, 0.0169462, 0.0187976, 0.0169276, 0.0169814, 0.0185024, 0.0169753, 0.0182886, 0.0169957, 0.0188186, 0.0173696, 0.0178609, 0.0168411, 0.0168269, 0.018537, 0.0168168, 0.0183602, 0.0201047, 0.016787, 0.0182253, 0.0167597, 0.0167722, 0.0167735, 0.0180617, 0.0177804, 0.0187598, 0.0151159, 0.0166875, 0.0186617, 0.0169914, 0.0185639, 0.0186965, 0.0191462, 0.0186833, 0.0168698, 0.0182778, 0.0180791, 0.0165568, 0.0198519, 0.0183086, 0.0168965, 0.0184946, 0.0169099, 0.0166729, 0.0150965, 0.0166024, 0.0187079, 0.0169559, 0.0188291, 0.0175171, 0.0169032, 0.0195038, 0.0168994, 0.016906, 0.0164752, 0.0169206, 0.0187666, 0.0168022, 0.0186034, 0.0204222, 0.017139, 0.0169496, 0.0169522, 0.0169761, 0.0166799, 0.0168646, 0.0170055, 0.018601, 0.0187258, 0.0169261, 0.0203247, 0.0185703, 0.0204177, 0.0169303, 0.0187487, 0.0178879, 0.016945, 0.0186031, 0.0169505, 0.0186623, 0.0185606, 0.0168097, 0.0168491, 0.0199301, 0.0184288, 
G/UCT; 0.0215443; 0.0169166, 0.0183927, 0.0183278, 0.0186554, 0.0169004, 0.0195999, 0.0188004, 0.016852, 0.0168045, 0.0166441, 0.018624, 0.0168795, 0.0187661, 0.0184048, 0.0199139, 0.0169152, 0.019609, 0.0181035, 0.0185716, 0.0165963, 0.0162471, 0.0166254, 0.0151188, 0.017271, 0.015113, 0.0202739, 0.0180355, 0.0151158, 0.0166946, 0.0169462, 0.0165936, 0.0181152, 0.0204174, 0.0215639, 0.0171146, 0.0185965, 0.0170064, 0.0169697, 0.0168585, 0.0205481, 0.0169386, 0.019135, 0.0169281, 0.0169503, 0.0150942, 0.0188156, 0.017001, 0.0195709, 0.0173569, 0.0168787, 0.016706, 0.0202491, 0.016979, 0.0182941, 0.0169187, 0.0184004, 0.0205686, 0.0169007, 0.0196362, 0.0169858, 0.0178723, 0.0191908, 0.0182348, 0.0168906, 0.0179908, 0.0166059, 0.0181191, 0.0168205, 0.01697, 0.0167744, 0.0179933, 0.0195397, 0.0177808, 0.0185819, 0.0168126, 0.0186157, 0.0168893, 0.0183691, 0.0188421, 0.018101, 0.0169548, 0.0185058, 0.0169935, 0.0172365, 0.0169269, 0.0186967, 0.0169662, 0.0187529, 0.0184288, 0.0185594, 0.0179838, 0.0169963, 0.0181702, 0.0187083, 0.0169264, 0.0183301, 0.0183319, 0.0184148, 0.016907, 0.0200023, 
G/Tun; 0.0215443; 0.0156737, 0.0169892, 0.0187627, 0.0204174, 0.0169482, 0.0163193, 0.0186189, 0.0169535, 0.0196777, 0.0169462, 0.0186598, 0.0186276, 0.0161631, 0.0204382, 0.0189674, 0.0169793, 0.0187837, 0.0169435, 0.0206799, 0.0194802, 0.0201316, 0.0185648, 0.0170003, 0.0169801, 0.0168267, 0.0167757, 0.0182456, 0.020669, 0.0184853, 0.0169447, 0.0169003, 0.0167425, 0.0186968, 0.0169186, 0.0187387, 0.0168565, 0.0169459, 0.0169311, 0.0181863, 0.0166029, 0.016883, 0.0184286, 0.0169776, 0.0182168, 0.0187793, 0.0187614, 0.0169617, 0.0151176, 0.0170089, 0.019813, 0.0164503, 0.0169536, 0.0185609, 0.0169637, 0.0169879, 0.0169539, 0.0187775, 0.0185764, 0.0170467, 0.0182731, 0.0183356, 0.0168175, 0.0168217, 0.0169822, 0.0185339, 0.018153, 0.0197451, 0.0178492, 0.0169665, 0.0168993, 0.0169284, 0.0167328, 0.0188296, 0.0186076, 0.0168799, 0.0169705, 0.0181459, 0.0186423, 0.0187438, 0.0183117, 0.016087, 0.0170007, 0.0201532, 0.0167098, 0.0204681, 0.0169275, 0.0203481, 0.0185295, 0.0160821, 0.0178202, 0.0185119, 0.0187665, 0.0183377, 0.0183163, 0.0202703, 0.0188322, 0.0168666, 0.0185618, 0.0169397, 0.0169731, 
G/SP; 0.0215443; 0.00567106, 0.00755207, 0.0131769, 0.00944833, 0.00756081, 0.00567108, 0.0131688, 0.00945161, 0.0113365, 0.00756061, 0.00756137, 0.00933169, 0.0112967, 0.00567093, 0.00755908, 0.00945059, 0.00943694, 0.00753878, 0.00944606, 0.00756137, 0.0131818, 0.005671, 0.00756104, 0.00755947, 0.00756088, 0.00756003, 0.0113387, 0.00567102, 0.00756056, 0.00756061, 0.00567105, 0.00943404, 0.0094465, 0.00945152, 0.00944683, 0.00567098, 0.00756133, 0.0113394, 0.00755706, 0.00755955, 0.00756113, 0.00936395, 0.00945171, 0.0094462, 0.0132088, 0.00566757, 0.00944693, 0.00756061, 0.0150235, 0.00945159, 0.00567087, 0.00755959, 0.00945059, 0.00943336, 0.00944981, 0.00756011, 0.00756131, 0.00756134, 0.00756118, 0.00943706, 0.00756088, 0.00756123, 0.00945097, 0.0113355, 0.00567106, 0.00755985, 0.00755492, 0.00943056, 0.00945161, 0.00755613, 0.00756143, 0.0075558, 0.00755974, 0.00756025, 0.00567107, 0.00945171, 0.00567081, 0.00943119, 0.00567107, 0.013135, 0.00945141, 0.00945046, 0.00943997, 0.0092398, 0.00756116, 0.00756018, 0.00756071, 0.00943095, 0.00756082, 0.00755982, 0.0131913, 0.00945153, 0.0113331, 0.009446, 0.00756134, 0.00756089, 0.00756116, 0.00567103, 0.00945064, 0.00756142, 
G/Dep; 0.0215443; 0.0199405, 0.0186295, 0.0169816, 0.0183052, 0.0199756, 0.016991, 0.0178407, 0.0168503, 0.0169596, 0.0168602, 0.0188398, 0.0167611, 0.0188594, 0.0186112, 0.0181408, 0.016976, 0.017103, 0.0151076, 0.0169685, 0.016968, 0.0180946, 0.016939, 0.0169845, 0.0190913, 0.0168963, 0.0186116, 0.0186851, 0.0169104, 0.0172499, 0.0169733, 0.0169574, 0.0178206, 0.015112, 0.0182253, 0.0169199, 0.01691, 0.0206514, 0.0169708, 0.0169969, 0.0169756, 0.016984, 0.0170007, 0.0168197, 0.0165023, 0.0187052, 0.018559, 0.0169808, 0.0169366, 0.0185359, 0.0183524, 0.0186616, 0.020621, 0.0198476, 0.0168777, 0.0169174, 0.0216681, 0.0169043, 0.0182776, 0.0186926, 0.0167824, 0.0165169, 0.0198522, 0.0186224, 0.0184342, 0.0169119, 0.0180799, 0.0169842, 0.0184863, 0.0186685, 0.0169903, 0.0169201, 0.0166845, 0.0169152, 0.0169186, 0.0175687, 0.016878, 0.0185283, 0.0169736, 0.0169338, 0.0169247, 0.0181818, 0.0169255, 0.019455, 0.0151159, 0.016915, 0.0169361, 0.0202845, 0.0185531, 0.0187186, 0.0203492, 0.016999, 0.0186806, 0.0197701, 0.0186786, 0.0161199, 0.0168218, 0.0170066, 0.016926, 0.0176446, 0.0169381, 
