Algorithm;Hyperparameter (C);Values
Improved Exact Space; 2.15443e-05; 0.0227399, 0.0197971, 0.0226193, 0.0187946, 0.0270449, 0.0198236, 0.0213969, 0.0224815, 0.0169792, 0.0241583, 0.0206068, 0.021382, 0.0176893, 0.024722, 0.0282004, 0.0275438, 0.0235032, 0.0196609, 0.0193128, 0.0228313, 0.0257091, 0.025114, 0.0305698, 0.0248913, 0.028421, 0.0242165, 0.0226747, 0.0211604, 0.0271101, 0.0276963, 0.0230771, 0.0280949, 0.0327631, 0.0232602, 0.0261265, 0.0207101, 0.025776, 0.0231801, 0.0206801, 0.0254493, 0.0197498, 0.0232372, 0.0250502, 0.0198769, 0.0222738, 0.0285463, 0.0380641, 0.0261764, 0.0223438, 0.0209671, 0.028446, 0.0268291, 0.0222674, 0.0205524, 0.0213758, 0.0251817, 0.0280229, 0.0284544, 0.0253303, 0.0182184, 0.0239023, 0.0288283, 0.0216055, 0.0241515, 0.0256551, 0.0266504, 0.0222078, 0.0242414, 0.0298064, 0.0247669, 0.02051, 0.0293611, 0.0302009, 0.0235776, 0.0255338, 0.0260227, 0.0335737, 0.0168784, 0.0202944, 0.0263217, 0.0171213, 0.0239871, 0.0255677, 0.0224453, 0.0271749, 0.0279582, 0.0218308, 0.0213577, 0.0258383, 0.0238717, 0.0351329, 0.0261264, 0.0290826, 0.0350749, 0.0237906, 0.0259582, 0.0250006, 0.0237664, 0.0294038, 0.0210344, 
Point State Space; 2.15443e-05; 1.28019e-09, 0.000666666, 8.26868e-08, 0.00133333, 5.08006e-08, 0.000666667, 0.000666666, 3.50502e-10, 0.000666667, 3.98681e-05, 0.000666662, 1.18386e-10, 3.3463e-09, 1.58833e-09, 2.36033e-07, 2.80697e-08, 0.000666667, 0.000666666, 0.000666661, 3.21881e-07, 3.66445e-11, 0.000666666, 0.000666666, 5.88386e-10, 1.51291e-09, 0.000666666, 6.38127e-09, 1.19412e-10, 9.53076e-14, 0.000666666, 0.000666665, 0.00199992, 0.000666573, 0.0013333, 0.00133333, 0.000666652, 0.000666667, 0.000666658, 3.68564e-09, 0.00133333, 0.00133268, 0.00199955, 6.06149e-10, 0.000666665, 0.000666667, 1.01319e-09, 0.000666665, 0.00133329, 1.52534e-09, 0.00133233, 0.000666666, 2.19743e-07, 0.00133333, 0.00133333, 0.00133333, 0.00133333, 0.0013331, 0.00332801, 0.0013333, 0.00199986, 0.0033302, 0.00133333, 0.0026664, 0.000666667, 0.00133333, 0.00133331, 0.00133332, 0.000666667, 0.00199972, 0.00133332, 0.00133333, 0.00266587, 0.00199935, 0.002, 0.00133333, 0.00399399, 0.0013333, 0.00133333, 0.00133333, 0.00266611, 0.00199886, 0.00199958, 0.00333178, 0.00199953, 0.00133333, 0.00199958, 0.00133323, 0.00199943, 0.00133301, 0.00199998, 0.00199999, 0.00199994, 0.002, 0.00133333, 0.00266624, 0.00397613, 0.00397513, 0.00466374, 0.00399551, 0.00444182, 
Grid State Space; 4.64159e-05; 0.0220136, 0.0290074, 0.0279077, 0.0280112, 0.0301235, 0.0378986, 0.0369827, 0.0294392, 0.0254527, 0.0377824, 0.0335279, 0.0445865, 0.0387862, 0.0329003, 0.0374538, 0.0362792, 0.0439864, 0.0308583, 0.0385082, 0.0364207, 0.0354247, 0.0346986, 0.0396414, 0.0315955, 0.0372872, 0.0352426, 0.0363278, 0.0386314, 0.0364078, 0.0392207, 0.0541191, 0.041979, 0.0355531, 0.040766, 0.0252513, 0.0377267, 0.0391587, 0.0329197, 0.0390914, 0.0309007, 0.0346568, 0.043688, 0.0291029, 0.0283429, 0.0325667, 0.0317101, 0.0352061, 0.0458877, 0.0387695, 0.0316552, 0.0297955, 0.0356235, 0.0323725, 0.0254938, 0.0339506, 0.0375543, 0.0352259, 0.0366998, 0.0388357, 0.0308215, 0.0345052, 0.0424471, 0.0329694, 0.0375783, 0.0326102, 0.040379, 0.0348474, 0.0406021, 0.0364383, 0.0409039, 0.038798, 0.0342845, 0.0404329, 0.040613, 0.043767, 0.0376017, 0.0439335, 0.0355716, 0.0445175, 0.0350463, 0.0394994, 0.0377331, 0.0410704, 0.0229235, 0.0242082, 0.0332623, 0.0260553, 0.0294089, 0.0288284, 0.0323353, 0.0416235, 0.0341974, 0.0284028, 0.0378778, 0.0365902, 0.0341312, 0.037583, 0.0356672, 0.0337545, 0.0392966, 
Grid State Exact; 4.64159e-05; 0.00266085, 0.00264682, 0.002, 0.00333269, 0.00333286, 0.00266666, 0.00399423, 0.002, 0.00333037, 0.003332, 0.00266637, 0.00326186, 0.00332916, 0.00397494, 0.00333209, 0.00333288, 0.00332967, 0.00333333, 0.00333328, 0.00333316, 0.00333268, 0.00397672, 0.00333323, 0.00460712, 0.00333309, 0.00333179, 0.00333297, 0.00333326, 0.00333333, 0.00333098, 0.0033333, 0.0033329, 0.0033333, 0.00333306, 0.00333142, 0.00333123, 0.00333328, 0.00333248, 0.00391315, 0.00662544, 0.0033325, 0.00333332, 0.00505766, 0.00333305, 0.00455949, 0.00333215, 0.00333323, 0.00399719, 0.00590537, 0.00333299, 0.00532795, 0.00533159, 0.0039241, 0.00597757, 0.00333274, 0.00462964, 0.00333247, 0.005064, 0.0072683, 0.00333329, 0.00333293, 0.00533191, 0.00333324, 0.00531021, 0.00333267, 0.00333318, 0.00333282, 0.0039918, 0.00266667, 0.00333329, 0.0059406, 0.00532919, 0.00266664, 0.00266662, 0.00662713, 0.00199997, 0.00595846, 0.00332723, 0.00592275, 0.00465459, 0.00397299, 0.00652576, 0.00333332, 0.00530258, 0.00266659, 0.00851359, 0.00732183, 0.00266661, 0.00333326, 0.00714411, 0.00333323, 0.00712565, 0.00333328, 0.00333278, 0.00818032, 0.00531315, 0.00458172, 0.00661254, 0.00658404, 0.0102275, 
Deterministic State Space; 4.64159e-05; 0.0342775, 
Improved Split State Space; 4.64159e-05; 0.034919, 0.0366671, 0.032492, 0.0343354, 0.0365823, 0.03038, 0.0322821, 0.0342914, 0.0322195, 0.0345777, 0.0322412, 0.0374753, 0.0318987, 0.0595391, 0.0462411, 0.0474944, 0.0362734, 0.0425424, 0.0563229, 0.0569179, 0.0298274, 0.0496689, 0.0417087, 0.0501537, 0.0591566, 0.0596998, 0.0554985, 0.051434, 0.0538622, 0.0608761, 0.0441466, 0.0506945, 0.0519619, 0.0590029, 0.0411069, 0.056505, 0.0414295, 0.0485107, 0.0414955, 0.0480387, 0.0476245, 0.0548877, 0.0484728, 0.0507195, 0.0429357, 0.0529672, 0.0471482, 0.0479016, 0.0535298, 0.0471423, 0.045232, 0.0451637, 0.0444053, 0.0509853, 0.0536863, 0.0525738, 0.0615189, 0.0366935, 0.0412861, 0.042411, 0.0453192, 0.0484217, 0.0410918, 0.0412743, 0.0364356, 0.0372935, 0.0508891, 0.0563625, 0.0467933, 0.0530185, 0.0454009, 0.0429277, 0.0523728, 0.0605147, 0.0605308, 0.0437951, 0.0540956, 0.0399245, 0.0447201, 0.040239, 0.045819, 0.0560795, 0.0564754, 0.0491366, 0.0510339, 0.036017, 0.0562768, 0.0426055, 0.0565916, 0.0530379, 0.0557047, 0.041594, 0.045579, 0.0548305, 0.0568211, 0.0514991, 0.0465352, 0.0449437, 0.0451225, 0.0588563, 
Improved Exact Space; 4.64159e-05; 0.0223574, 0.0213658, 0.0187946, 0.0184132, 0.0199483, 0.0231672, 0.0259365, 0.0208805, 0.0267857, 0.0207062, 0.0172869, 0.0238127, 0.0247047, 0.0314045, 0.0196609, 0.0220831, 0.0252005, 0.0215935, 0.0266504, 0.025776, 0.0255698, 0.0237775, 0.0250715, 0.0232602, 0.0255358, 0.0254493, 0.02485, 0.0295652, 0.0266137, 0.0303314, 0.0274277, 0.0233777, 0.0215143, 0.0195227, 0.0230771, 0.0265455, 0.0310789, 0.0256234, 0.0219412, 0.0323774, 0.0248276, 0.0245472, 0.0220163, 0.0182184, 0.0240639, 0.0216055, 0.020407, 0.0222078, 0.0225011, 0.0202372, 0.0195871, 0.0252923, 0.025967, 0.0209671, 0.0242414, 0.0279474, 0.0240266, 0.0185108, 0.024212, 0.0227029, 0.0294622, 0.0240149, 0.0301383, 0.020986, 0.0239184, 0.0191843, 0.0218308, 0.0232038, 0.0242165, 0.0265023, 0.0180863, 0.0308009, 0.019173, 0.0299769, 0.0280949, 0.0213226, 0.0259121, 0.0263217, 0.0252399, 0.0249667, 0.0238717, 0.0264505, 0.0250502, 0.0233458, 0.0241039, 0.0311914, 0.0203778, 0.0249031, 0.0235644, 0.0265054, 0.03328, 0.0287123, 0.0235474, 0.0221452, 0.0250079, 0.0237709, 0.0219781, 0.0277662, 0.0261312, 0.0317192, 
Point State Space; 4.64159e-05; 0.000666666, 0.00133329, 0.00199992, 0.000666666, 0.000666667, 0.000666667, 0.000666666, 0.000666665, 0.000666662, 3.68564e-09, 0.000666569, 0.000666667, 0.000666661, 0.000666666, 0.00133331, 1.18386e-10, 0.000666666, 0.00133332, 0.00133323, 9.53076e-14, 0.00133333, 2.80697e-08, 6.38127e-09, 3.66445e-11, 0.00133333, 0.00133268, 0.000666667, 2.19743e-07, 3.3463e-09, 0.00199985, 1.52534e-09, 0.00133333, 0.00133301, 0.00133333, 0.000666665, 5.88386e-10, 0.00199886, 0.00133331, 0.000666666, 0.0013333, 6.06149e-10, 0.00133333, 0.00133333, 1.58833e-09, 0.00133333, 0.000666652, 0.0019996, 0.00133333, 0.000666667, 0.000666667, 0.00199986, 1.28019e-09, 0.000666666, 0.00266626, 0.00199954, 0.0013331, 0.00133331, 1.51291e-09, 3.98681e-05, 0.000666667, 0.00133333, 3.21881e-07, 1.01319e-09, 1.19412e-10, 0.00266586, 3.50502e-10, 0.000666658, 0.00133332, 0.00133333, 0.00133333, 5.08006e-08, 0.00332778, 0.000666666, 0.002, 0.00199999, 0.0026664, 0.000666665, 8.26868e-08, 0.00133333, 0.00133333, 0.00199994, 0.002, 0.00133333, 0.00199935, 0.00133233, 0.00199958, 2.36033e-07, 0.00199972, 0.00199956, 0.0033302, 0.00266611, 0.00133333, 0.00199998, 0.00399399, 0.00397613, 0.00397511, 0.00333178, 0.00466371, 0.00399564, 0.00444182, 
Grid State Space; 0.0001; 0.0395734, 0.023485, 0.0290928, 0.0316507, 0.0383087, 0.0361964, 0.0327504, 0.0309296, 0.0342426, 0.0386896, 0.0330278, 0.0322444, 0.0338843, 0.0356891, 0.0394943, 0.0355581, 0.0399277, 0.0378646, 0.03154, 0.0389297, 0.0381513, 0.0379294, 0.0335971, 0.0343184, 0.0380738, 0.0317711, 0.032998, 0.0381961, 0.0309351, 0.033219, 0.0380849, 0.0347028, 0.0322696, 0.0358469, 0.0331526, 0.0401442, 0.0428239, 0.0417121, 0.0385115, 0.0414206, 0.038671, 0.0376268, 0.0387896, 0.0381359, 0.034261, 0.0343414, 0.0366984, 0.0339402, 0.0341134, 0.0414267, 0.0416019, 0.0380277, 0.0382431, 0.0357729, 0.0363176, 0.039038, 0.0443429, 0.0379287, 0.0398362, 0.0439562, 0.0431218, 0.0375025, 0.0409603, 0.0376506, 0.039984, 0.0397476, 0.0373884, 0.0443986, 0.041493, 0.0426076, 0.0436543, 0.0419025, 0.038579, 0.0412093, 0.0509328, 0.0427117, 0.037952, 0.0419077, 0.04555, 0.0430512, 0.0384214, 0.0459927, 0.0333495, 0.043029, 0.0369186, 0.0352581, 0.0389986, 0.0345163, 0.0335361, 0.0361996, 0.0402559, 0.0371226, 0.0340643, 0.0373922, 0.0328073, 0.0376821, 0.0413091, 0.0412258, 0.0452356, 0.0466911, 
Grid State Exact; 0.0001; 0.00333312, 0.00266647, 0.00333324, 0.00199985, 0.00266649, 0.00266661, 0.00333236, 0.00333332, 0.00333252, 0.00333328, 0.00333304, 0.00333206, 0.00332942, 0.00398786, 0.00596283, 0.0033308, 0.00399782, 0.00333332, 0.00399719, 0.00332721, 0.0033329, 0.00333117, 0.00332971, 0.00398613, 0.00399635, 0.00333332, 0.00460838, 0.00333276, 0.00399697, 0.00597924, 0.00399725, 0.00333302, 0.00399423, 0.0043746, 0.0033332, 0.00333329, 0.00333332, 0.00333254, 0.00333278, 0.0062399, 0.00333235, 0.0033333, 0.00333325, 0.00333136, 0.00532557, 0.00333332, 0.00532585, 0.00532738, 0.00333323, 0.00333212, 0.0033333, 0.00332687, 0.00655057, 0.00332456, 0.00396153, 0.00333196, 0.00333201, 0.00398706, 0.00333296, 0.0039973, 0.00456219, 0.0033332, 0.00613842, 0.00391315, 0.00592646, 0.00266665, 0.00532174, 0.00392169, 0.00531861, 0.00399692, 0.00465225, 0.00333168, 0.00918157, 0.00657955, 0.00787844, 0.00778857, 0.00399448, 0.00790676, 0.0033332, 0.00520414, 0.0078845, 0.00590537, 0.00901704, 0.00589572, 0.00333294, 0.00333311, 0.00532144, 0.00788159, 0.00333325, 0.00527839, 0.00752908, 0.00333318, 0.00333299, 0.00708629, 0.00331655, 0.00333124, 0.00532711, 0.00634589, 0.00663437, 0.0066466, 
Deterministic State Space; 0.0001; 0.0342775, 
Improved Split State Space; 0.0001; 0.03654, 0.0365507, 0.0341467, 0.0338954, 0.0362372, 0.0351629, 0.0340261, 0.035378, 0.0407725, 0.0374751, 0.0421939, 0.0554614, 0.0518459, 0.047904, 0.0582505, 0.036949, 0.0533743, 0.0420592, 0.0608405, 0.0572465, 0.0556795, 0.0372112, 0.0528082, 0.052688, 0.0573771, 0.049671, 0.0573134, 0.0504067, 0.0499332, 0.0401043, 0.0518866, 0.0464481, 0.0364738, 0.062067, 0.0466508, 0.0563741, 0.0541351, 0.0581899, 0.0495542, 0.0569193, 0.0513342, 0.0508116, 0.0579897, 0.0443034, 0.0506489, 0.0480442, 0.0498595, 0.0550031, 0.0389917, 0.0483616, 0.0539499, 0.0407175, 0.0405865, 0.053255, 0.0493306, 0.0481103, 0.0612911, 0.0551997, 0.0472188, 0.0494515, 0.0509127, 0.0539018, 0.0481265, 0.0509239, 0.0523467, 0.058567, 0.0480797, 0.0550957, 0.0555678, 0.0379403, 0.057003, 0.050706, 0.0542726, 0.0398383, 0.0475702, 0.0515433, 0.0474367, 0.0542277, 0.0474562, 0.0486632, 0.0550522, 0.0561813, 0.0348531, 0.0507707, 0.0500064, 0.0438113, 0.0556898, 0.0484982, 0.0491867, 0.0578557, 0.0566451, 0.060105, 0.0540178, 0.0539692, 0.0553298, 0.049197, 0.0625567, 0.0517773, 0.0522156, 0.0555146, 
Improved Exact Space; 0.0001; 0.0255099, 0.0164399, 0.0242446, 0.0224879, 0.0204999, 0.0173937, 0.0288146, 0.0225306, 0.0230465, 0.0212029, 0.0233512, 0.0277409, 0.0170356, 0.0235527, 0.0200321, 0.0180916, 0.0147785, 0.0228481, 0.0248337, 0.0256626, 0.0253355, 0.024751, 0.0314916, 0.0201516, 0.0264564, 0.0214945, 0.0234821, 0.017413, 0.0240216, 0.0165976, 0.0222401, 0.0171056, 0.026326, 0.0214699, 0.0286338, 0.017937, 0.021548, 0.0258125, 0.024703, 0.0248432, 0.0188938, 0.0242628, 0.0338239, 0.0247249, 0.0197685, 0.020376, 0.022483, 0.0255337, 0.0200074, 0.0242843, 0.0279903, 0.0244411, 0.0227977, 0.0264995, 0.0216055, 0.0262185, 0.0230961, 0.025967, 0.0283202, 0.0257115, 0.0206053, 0.0212327, 0.0258394, 0.0252099, 0.0225841, 0.0304776, 0.0284891, 0.0230925, 0.0222173, 0.0242971, 0.0302493, 0.0340242, 0.0319242, 0.027076, 0.0254666, 0.02339, 0.0254493, 0.0257816, 0.0236933, 0.0248349, 0.0265191, 0.0260475, 0.021295, 0.0333063, 0.0255402, 0.0280054, 0.0269491, 0.0328823, 0.0264505, 0.0223234, 0.0207297, 0.0239994, 0.0275014, 0.0207126, 0.0209387, 0.0293911, 0.0239177, 0.0332654, 0.0410073, 0.0212181, 
