Algorithm;Hyperparameter (C);Values
Improved Exact Space; 2.15443e-05; 0.056327, 0.113974, 0.0689217, 0.0834491, 0.0462186, 0.111046, 0.0596394, 0.0506715, 0.0890333, 0.0958791, 0.0525426, 0.0775039, 0.0737705, 0.0954001, 0.0951564, 0.0657308, 0.0751852, 0.0683342, 0.117048, 0.0846143, 0.082517, 0.0980518, 0.122181, 0.0931277, 0.0972977, 0.0952074, 0.113401, 0.0510523, 0.0933024, 0.0901246, 0.0971508, 0.113123, 0.0579227, 0.0988952, 0.0925723, 0.0916036, 0.0955797, 0.0618021, 0.120869, 0.0641055, 0.0980518, 0.0651099, 0.0779002, 0.0625552, 0.0733753, 0.118675, 0.0699745, 0.062886, 0.105899, 0.102569, 0.0895438, 0.0542736, 0.121846, 0.106856, 0.12694, 0.0679689, 0.0910268, 0.0674557, 0.0889045, 0.0849943, 0.0586889, 0.118616, 0.0853253, 0.0818925, 0.0542085, 0.0718018, 0.084661, 0.122015, 0.126362, 0.071077, 0.120232, 0.108778, 0.0878434, 0.0861039, 0.0626432, 0.106909, 0.149425, 0.122349, 0.127515, 0.157523, 0.122718, 0.155861, 0.116778, 0.106717, 0.0898356, 0.0871329, 0.0682755, 0.109092, 0.0988153, 0.125908, 0.118139, 0.0790748, 0.0663138, 0.156463, 0.0773156, 0.126539, 0.148278, 0.158904, 0.0941546, 0.13123, 
Point State Space; 2.15443e-05; 7.0147e-05, 5.71881e-05, 3.50808e-05, 0.00796556, 0.0157204, 0.0196506, 0.0215061, 0.00823166, 0.0202422, 0.000758082, 0.0164213, 0.00711074, 0.0156557, 0.0078496, 0.000180322, 0.0122149, 0.016159, 0.00793948, 0.00753763, 0.015583, 0.00796332, 0.00814084, 0.0369948, 0.0359238, 0.00757026, 0.026233, 0.000175258, 0.0266246, 0.0242389, 0.00689185, 0.00677246, 0.0297199, 0.0151471, 0.0160079, 0.000227239, 0.00799521, 0.0261942, 0.0145601, 0.015031, 0.0217456, 0.00826409, 0.00126674, 0.00820951, 0.0131413, 0.0154851, 0.0141794, 0.0164147, 0.0171124, 0.00825616, 0.00826191, 0.0155592, 0.0165209, 0.0205477, 0.00825354, 0.0161727, 0.00825107, 0.0189804, 0.0736553, 0.00725891, 0.0144983, 0.0150925, 0.010539, 0.0285663, 0.0166241, 0.00789056, 0.0128565, 0.000574513, 0.0212968, 0.0272114, 0.0162685, 0.00823403, 0.0478021, 0.033079, 0.026019, 0.0308522, 0.0444446, 0.0164703, 0.0155816, 0.00823486, 0.008256, 0.0303427, 0.0130433, 0.0200516, 0.0157821, 0.0247971, 0.0298428, 0.0259734, 0.0205141, 0.0177874, 0.0147322, 0.0342167, 0.0170496, 0.0208206, 0.0257855, 0.0195637, 0.0132606, 0.0249416, 0.0253169, 0.030426, 0.0345947, 
Grid State Space; 4.64159e-05; 0.0501115, 0.0508576, 0.0474974, 0.152962, 0.141214, 0.0493892, 0.139618, 0.054656, 0.0375879, 0.104507, 0.0574425, 0.147965, 0.147075, 0.0590931, 0.137457, 0.107904, 0.153388, 0.0512045, 0.0525692, 0.140157, 0.0436802, 0.05909, 0.133949, 0.12773, 0.11182, 0.16905, 0.107464, 0.0498195, 0.164649, 0.090231, 0.0477171, 0.0586417, 0.043794, 0.127976, 0.0521986, 0.141191, 0.0497789, 0.150195, 0.0398216, 0.0406255, 0.135499, 0.133848, 0.123682, 0.0497789, 0.130181, 0.131809, 0.142018, 0.148631, 0.0505194, 0.0620671, 0.0550685, 0.141275, 0.137813, 0.136873, 0.138055, 0.130279, 0.128754, 0.0552058, 0.136247, 0.139549, 0.141316, 0.145221, 0.143281, 0.137028, 0.163899, 0.136068, 0.0466586, 0.0606544, 0.0569664, 0.135859, 0.132927, 0.136735, 0.14137, 0.141284, 0.125964, 0.132701, 0.126192, 0.143706, 0.0511426, 0.143044, 0.13333, 0.152435, 0.11464, 0.143359, 0.159819, 0.0486045, 0.0638912, 0.126246, 0.11699, 0.137907, 0.14671, 0.0547501, 0.143044, 0.135309, 0.15262, 0.0497175, 0.141134, 0.140269, 0.164481, 0.149212, 
Grid State Exact; 4.64159e-05; 0.0339621, 0.0284169, 0.0286977, 0.0230222, 0.0286759, 0.0401166, 0.0391129, 0.0427365, 0.0209135, 0.0238714, 0.0328737, 0.0158135, 0.020341, 0.0319692, 0.0381763, 0.0431833, 0.0298156, 0.0523533, 0.0281381, 0.0293738, 0.0299339, 0.0366372, 0.0297527, 0.0235766, 0.0267779, 0.0346967, 0.0247051, 0.0306538, 0.0476517, 0.0305952, 0.0426953, 0.0162189, 0.0250107, 0.0264729, 0.0184176, 0.0207942, 0.0305045, 0.0258679, 0.0322153, 0.0334, 0.0162698, 0.0899937, 0.0359543, 0.0303614, 0.0363852, 0.030271, 0.0168784, 0.0475053, 0.0291214, 0.0199111, 0.036777, 0.026526, 0.0148622, 0.0224799, 0.053526, 0.0326047, 0.0160229, 0.0159987, 0.0457889, 0.0306187, 0.0361402, 0.0346516, 0.0361785, 0.026144, 0.0421419, 0.0299551, 0.0291657, 0.0212656, 0.0299286, 0.0406385, 0.059144, 0.0289392, 0.0292911, 0.0439452, 0.0307707, 0.0595237, 0.0468434, 0.0326294, 0.0393374, 0.0399069, 0.0322153, 0.0328478, 0.0217443, 0.106153, 0.11702, 0.0340968, 0.100978, 0.0458421, 0.0176482, 0.0317778, 0.0278596, 0.0192354, 0.0306439, 0.0317448, 0.0235368, 0.0239215, 0.0231118, 0.0366276, 0.0533664, 0.0357175, 
Deterministic State Space; 4.64159e-05; 0.0642346, 
Improved Split State Space; 4.64159e-05; 0.0682072, 0.0663339, 0.0590955, 0.0670494, 0.0793956, 0.0840832, 0.0847708, 0.0701686, 0.075603, 0.078916, 0.073386, 0.0871329, 0.114884, 0.118314, 0.156993, 0.123688, 0.123688, 0.141941, 0.131908, 0.118807, 0.135946, 0.16196, 0.131908, 0.128569, 0.16196, 0.16196, 0.128569, 0.165747, 0.141977, 0.165747, 0.128569, 0.16119, 0.128481, 0.127116, 0.162651, 0.156792, 0.150068, 0.166438, 0.166438, 0.162651, 0.153079, 0.166438, 0.12523, 0.166438, 0.162651, 0.166438, 0.166438, 0.166438, 0.166438, 0.166438, 0.166438, 0.170184, 0.166438, 0.166438, 0.166438, 0.157315, 0.166438, 0.166438, 0.166438, 0.140338, 0.166438, 0.157529, 0.166438, 0.166438, 0.166438, 0.161919, 0.165056, 0.166438, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.158945, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 
Improved Exact Space; 4.64159e-05; 0.0462186, 0.0834491, 0.0626432, 0.056327, 0.0506715, 0.0925723, 0.120869, 0.0972977, 0.103179, 0.0579227, 0.0733753, 0.111046, 0.0525426, 0.0898356, 0.113974, 0.0683342, 0.117048, 0.0951564, 0.062886, 0.0657308, 0.0751852, 0.0980518, 0.0618676, 0.0916036, 0.122181, 0.0890333, 0.0641055, 0.0775039, 0.125908, 0.084661, 0.0682755, 0.118675, 0.0895438, 0.0952074, 0.0737705, 0.0510523, 0.0931277, 0.0790748, 0.0651099, 0.0663138, 0.0871329, 0.0818925, 0.105899, 0.0954001, 0.109092, 0.0839209, 0.0779002, 0.0933087, 0.071077, 0.115336, 0.0674557, 0.0542736, 0.0846143, 0.106856, 0.0542085, 0.0853253, 0.0699745, 0.0901246, 0.0872707, 0.121846, 0.0971508, 0.0910268, 0.0988952, 0.0679689, 0.118616, 0.113123, 0.0933024, 0.122349, 0.108778, 0.126362, 0.0689217, 0.0849943, 0.103179, 0.127515, 0.126539, 0.120261, 0.0878434, 0.0773156, 0.0988153, 0.149425, 0.0618021, 0.0520649, 0.106909, 0.155861, 0.113401, 0.157523, 0.122718, 0.0625552, 0.107747, 0.158904, 0.115063, 0.148278, 0.12694, 0.116778, 0.0861039, 0.0718018, 0.120232, 0.0941546, 0.118139, 0.13123, 
Point State Space; 4.64159e-05; 3.50808e-05, 7.0147e-05, 5.71881e-05, 0.000180322, 0.0202422, 0.000175258, 0.015583, 0.00814084, 0.00788404, 0.0381457, 0.0156557, 0.0212968, 0.00823166, 0.0131413, 0.0129634, 0.0217456, 0.0122149, 0.00753763, 0.0266246, 0.0157204, 0.0215061, 0.0242389, 0.00126674, 0.000227239, 0.00786224, 0.0163732, 0.00689185, 0.0161085, 0.00711074, 0.00799521, 0.0164213, 0.000758082, 0.00819921, 0.0151471, 0.0155592, 0.0196506, 0.00793948, 0.0359238, 0.00826409, 0.0149629, 0.0165209, 0.00688723, 0.0297199, 0.0078496, 0.00825616, 0.00820951, 0.0141794, 0.0168169, 0.0156606, 0.0128565, 0.026233, 0.0189804, 0.00757026, 0.0145601, 0.00825665, 0.0272114, 0.00825354, 0.0261062, 0.000574513, 0.00826191, 0.00825219, 0.0171124, 0.0161738, 0.0205477, 0.0161727, 0.0100953, 0.015645, 0.0164703, 0.0154376, 0.015065, 0.0736553, 0.00789056, 0.033079, 0.0259734, 0.0166241, 0.0478021, 0.0216322, 0.0141669, 0.0177874, 0.0249416, 0.0285663, 0.00823403, 0.0247971, 0.0130433, 0.0306629, 0.0190887, 0.0303427, 0.0298428, 0.0444446, 0.0208206, 0.026019, 0.0342167, 0.0253169, 0.0205141, 0.0157821, 0.00823486, 0.0351553, 0.0257855, 0.0170496, 0.0308522, 
Grid State Space; 0.0001; 0.101125, 0.128917, 0.0487339, 0.0492841, 0.138479, 0.0538391, 0.0481696, 0.135553, 0.0585631, 0.048573, 0.152882, 0.0454472, 0.137768, 0.0507085, 0.155746, 0.0479219, 0.0485568, 0.0495476, 0.116847, 0.137457, 0.112499, 0.0488151, 0.0438382, 0.150474, 0.160276, 0.139826, 0.0496097, 0.0473112, 0.0590803, 0.123811, 0.133231, 0.129097, 0.0437263, 0.114446, 0.0509323, 0.0432442, 0.0358047, 0.0488351, 0.132545, 0.140153, 0.0591091, 0.135652, 0.140957, 0.112695, 0.138248, 0.149506, 0.136125, 0.145307, 0.0361298, 0.0645752, 0.131084, 0.132191, 0.116472, 0.0535932, 0.0609779, 0.0442323, 0.144133, 0.131231, 0.142556, 0.163514, 0.135015, 0.150734, 0.146358, 0.15198, 0.13503, 0.135033, 0.131683, 0.137996, 0.116299, 0.157779, 0.0902427, 0.135312, 0.139672, 0.15053, 0.105627, 0.136659, 0.137691, 0.146858, 0.137466, 0.146976, 0.126238, 0.134862, 0.0637235, 0.164121, 0.0508568, 0.152089, 0.0643987, 0.144365, 0.0816636, 0.144002, 0.129093, 0.143044, 0.0706988, 0.141683, 0.0481812, 0.128746, 0.153171, 0.0487232, 0.14117, 0.119497, 
Grid State Exact; 0.0001; 0.0235368, 0.0201849, 0.0286845, 0.0299453, 0.0347685, 0.0293472, 0.0409932, 0.0224799, 0.0457889, 0.0250107, 0.0159987, 0.0327945, 0.0328737, 0.0427365, 0.0426953, 0.0359543, 0.0306538, 0.0431833, 0.0558568, 0.0154836, 0.0230222, 0.0207942, 0.0519795, 0.0235766, 0.029092, 0.0370938, 0.0160692, 0.0164965, 0.0391129, 0.026144, 0.0306178, 0.0185708, 0.0317778, 0.0281381, 0.0293738, 0.0371981, 0.0306439, 0.0164603, 0.0866024, 0.0447099, 0.0212656, 0.0302464, 0.020437, 0.0319692, 0.0317448, 0.0233789, 0.0258679, 0.0176482, 0.0279613, 0.0306187, 0.036441, 0.0350032, 0.0199423, 0.042374, 0.0162773, 0.0296959, 0.036238, 0.0280397, 0.0184176, 0.023052, 0.0313253, 0.0303165, 0.0328478, 0.0346516, 0.0336562, 0.0500344, 0.0292911, 0.0315919, 0.0291907, 0.0267779, 0.0300843, 0.0199686, 0.0547546, 0.0221473, 0.053526, 0.0257778, 0.0334, 0.0263037, 0.0283753, 0.0282237, 0.0340849, 0.0290075, 0.0731925, 0.0261578, 0.0361785, 0.0598834, 0.106153, 0.0357175, 0.0366276, 0.0322153, 0.0361402, 0.0401166, 0.0345099, 0.0163158, 0.0346967, 0.0168784, 0.0160229, 0.0297527, 0.0468434, 0.0320917, 
Deterministic State Space; 0.0001; 0.0642346, 
Improved Split State Space; 0.0001; 0.0642346, 0.0642346, 0.0637681, 0.0837505, 0.0808179, 0.102618, 0.0642346, 0.0791535, 0.0646528, 0.0749779, 0.0813706, 0.0859485, 0.0765161, 0.0954005, 0.0819389, 0.08175, 0.0758013, 0.0976302, 0.157523, 0.123688, 0.123688, 0.146172, 0.101058, 0.157523, 0.157523, 0.16135, 0.16045, 0.157523, 0.0974851, 0.128569, 0.132946, 0.128569, 0.128569, 0.128569, 0.131908, 0.16196, 0.128569, 0.165747, 0.137747, 0.157482, 0.16196, 0.16196, 0.128569, 0.165747, 0.128569, 0.16196, 0.16196, 0.125053, 0.165056, 0.130322, 0.137659, 0.16196, 0.166438, 0.165747, 0.160495, 0.166438, 0.166438, 0.166438, 0.162651, 0.12523, 0.166438, 0.12523, 0.165056, 0.166438, 0.166438, 0.160701, 0.166438, 0.166438, 0.162651, 0.166438, 0.166438, 0.161919, 0.166438, 0.166438, 0.166438, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.158945, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 0.162692, 
Improved Exact Space; 0.0001; 0.0952262, 0.0740872, 0.062886, 0.0626432, 0.113974, 0.0988153, 0.0511021, 0.0988952, 0.0751852, 0.0525426, 0.0952074, 0.060902, 0.0506715, 0.122181, 0.0910268, 0.111046, 0.0737705, 0.0951564, 0.0980518, 0.0980518, 0.0683342, 0.109092, 0.0972977, 0.0657308, 0.117048, 0.0846143, 0.0933087, 0.084661, 0.0641055, 0.0834491, 0.107747, 0.118675, 0.113123, 0.0765363, 0.0941629, 0.0931277, 0.113401, 0.0462186, 0.0890333, 0.0674557, 0.0618021, 0.0986005, 0.120869, 0.0542085, 0.0853253, 0.0894971, 0.117748, 0.0775039, 0.0682755, 0.125908, 0.0699745, 0.0901246, 0.0679689, 0.121846, 0.0872707, 0.0542736, 0.0933024, 0.0586117, 0.0839209, 0.0663138, 0.11102, 0.126539, 0.115336, 0.157523, 0.109567, 0.125381, 0.106856, 0.108778, 0.133946, 0.0861039, 0.0718018, 0.0870429, 0.120232, 0.106909, 0.0733753, 0.069186, 0.0866911, 0.0954001, 0.149425, 0.142174, 0.0852742, 0.155077, 0.118851, 0.0596394, 0.0618676, 0.158904, 0.0992562, 0.0849943, 0.0818925, 0.148278, 0.127515, 0.13123, 0.118139, 0.0878434, 0.0925723, 0.118616, 0.158904, 0.156303, 0.105899, 0.115063, 
Point State Space; 0.0001; 0.000180322, 5.71881e-05, 3.50808e-05, 0.000175258, 7.0147e-05, 0.000574513, 0.0202422, 0.00823166, 0.0164213, 0.000758082, 0.000227239, 0.0131413, 0.0164147, 0.00796023, 0.00126674, 0.015583, 0.0162324, 0.00826409, 0.0217456, 0.0156557, 0.00820925, 0.00796556, 0.0164677, 0.0196506, 0.00775538, 0.0122149, 0.00725788, 0.00753763, 0.00735796, 0.0266246, 0.0151471, 0.00818447, 0.007002, 0.0381457, 0.0160245, 0.0359238, 0.00820951, 0.0297199, 0.0242389, 0.00799521, 0.0165209, 0.00776169, 0.0082573, 0.0141794, 0.0168169, 0.015031, 0.0155592, 0.00825219, 0.00793948, 0.0131726, 0.0215061, 0.00826191, 0.00825616, 0.00825354, 0.0151824, 0.0205477, 0.0162685, 0.0161727, 0.00791549, 0.0303427, 0.0145601, 0.0114264, 0.0171124, 0.0298863, 0.0189804, 0.0154851, 0.0272114, 0.0177874, 0.00823403, 0.0259734, 0.0261942, 0.0155345, 0.0156606, 0.00823486, 0.0208206, 0.0478021, 0.0285663, 0.0221854, 0.0184359, 0.0444446, 0.0205141, 0.015065, 0.0130433, 0.026019, 0.0306629, 0.0343143, 0.0170496, 0.0249416, 0.0736553, 0.026233, 0.0342167, 0.0253169, 0.0257855, 0.0166241, 0.0195637, 0.0157821, 0.0247971, 0.0298428, 0.0132606, 0.0308522, 
