Algorithm;Hyperparameter (C);Values
G/Sqrt; 0.01; 0.00641491, 0.00617414, 0.00634082, 0.00652007, 0.00779824, 0.00701303, 0.00705983, 0.00857559, 0.00651093, 0.00590644, 0.0073302, 0.00683059, 0.00685035, 0.00648523, 0.00701757, 0.00726743, 0.00669522, 0.00701262, 0.00766574, 0.00853587, 0.00787364, 0.00811627, 0.00751812, 0.00683508, 0.00886497, 0.00761428, 0.0075488, 0.00721042, 0.00689313, 0.0101456, 0.00745244, 0.00649548, 0.00884798, 0.0078678, 0.00794596, 0.0084795, 0.00722424, 0.00624948, 0.0079246, 0.00712228, 0.00695852, 0.0069512, 0.00731603, 0.00692646, 0.00700288, 0.00903011, 0.00781485, 0.00654265, 0.00689021, 0.00692516, 0.00788105, 0.00776556, 0.00654894, 0.00710753, 0.00788997, 0.00761231, 0.00739691, 0.00705072, 0.00661374, 0.00696135, 0.00609238, 0.0087555, 0.00635378, 0.00757941, 0.00598243, 0.00689743, 0.00645121, 0.00647078, 0.00853643, 0.00659696, 0.00841498, 0.00728814, 0.00629757, 0.00788482, 0.00679308, 0.00757458, 0.00626763, 0.00683521, 0.00659469, 0.00745941, 0.00788859, 0.00700479, 0.00717454, 0.00793946, 0.00730479, 0.00857719, 0.00753869, 0.00711519, 0.00797948, 0.00728197, 0.00968357, 0.00704785, 0.00731609, 0.0060214, 0.00679681, 0.00656464, 0.00770046, 0.00670154, 0.00736716, 0.0063783, 
G/UCT; 0.0215443; 0.00752727, 0.00627384, 0.00739432, 0.00615492, 0.00657673, 0.0112499, 0.00726967, 0.00767875, 0.00749892, 0.00652448, 0.00701447, 0.00721273, 0.00838674, 0.00836957, 0.00643145, 0.00733033, 0.00652214, 0.00645269, 0.00936562, 0.00804861, 0.00701356, 0.00669218, 0.00656591, 0.00703428, 0.00660554, 0.00769764, 0.00838187, 0.00648899, 0.00795598, 0.00785997, 0.00629592, 0.00820981, 0.00854618, 0.0112304, 0.00711128, 0.00681767, 0.00687554, 0.00653804, 0.0067037, 0.00639617, 0.00723134, 0.00800951, 0.00684218, 0.00594252, 0.00632655, 0.00648195, 0.00799875, 0.00697556, 0.0111526, 0.00639152, 0.00729768, 0.00645894, 0.00624127, 0.00594366, 0.00609535, 0.00855202, 0.00795495, 0.00683505, 0.00674005, 0.00795558, 0.00593439, 0.00761031, 0.00650521, 0.00800038, 0.00653478, 0.00623175, 0.00695226, 0.00859737, 0.00625918, 0.0070532, 0.006852, 0.00733274, 0.0084003, 0.0071876, 0.00730279, 0.00739038, 0.00645227, 0.00782873, 0.00731537, 0.00629081, 0.0078611, 0.00919705, 0.00589454, 0.00814393, 0.00640189, 0.00708135, 0.00656314, 0.00885014, 0.00752255, 0.00762495, 0.00622494, 0.00811048, 0.00856951, 0.00629782, 0.00764086, 0.0080318, 0.00622575, 0.00677402, 0.00732708, 0.00663679, 
G/Tun; 0.0215443; 0.00795272, 0.00756082, 0.00741918, 0.010184, 0.00740221, 0.00741481, 0.00769993, 0.00659188, 0.00643227, 0.00649727, 0.0060552, 0.00889665, 0.0069912, 0.0070879, 0.00612361, 0.00737286, 0.00655048, 0.0059153, 0.00635523, 0.00787617, 0.00710696, 0.00697675, 0.00718209, 0.00656931, 0.00698805, 0.0109603, 0.00789655, 0.00701696, 0.00779037, 0.0070808, 0.00656303, 0.00650485, 0.0076891, 0.00765732, 0.00732083, 0.00595753, 0.00592358, 0.00715952, 0.00700375, 0.00780772, 0.00635517, 0.00813241, 0.00857318, 0.0062158, 0.00754107, 0.00818258, 0.00621135, 0.00808752, 0.00662022, 0.00669116, 0.00672447, 0.00721957, 0.00684048, 0.00808275, 0.00713622, 0.00830628, 0.00782126, 0.00712129, 0.00761108, 0.0100773, 0.00713934, 0.00707185, 0.0110145, 0.00590237, 0.0099966, 0.00656301, 0.00739118, 0.00781319, 0.0083814, 0.00646542, 0.00767244, 0.00593538, 0.00735554, 0.00811314, 0.00858563, 0.00800914, 0.00854513, 0.00875279, 0.00627185, 0.00767805, 0.00636963, 0.00762782, 0.0111411, 0.00632348, 0.00643536, 0.00717668, 0.00591271, 0.00652726, 0.0073602, 0.0059204, 0.00782868, 0.00693282, 0.00659413, 0.00745668, 0.00670214, 0.00933482, 0.00703389, 0.00827003, 0.00777442, 0.00815743, 
G/SP; 0.0215443; 0.00332776, 0.00331488, 0.00266605, 0.00265322, 0.00333135, 0.00199999, 0.00199999, 0.00324498, 0.00332834, 0.00266548, 0.00266585, 0.00266646, 0.00199997, 0.00266666, 0.00331242, 0.002, 0.00331865, 0.00265724, 0.00461635, 0.00266504, 0.00266012, 0.00333315, 0.00199979, 0.00266627, 0.00266433, 0.0039551, 0.00399331, 0.00333315, 0.00332143, 0.00199993, 0.00266657, 0.00329155, 0.0026647, 0.00312015, 0.00266665, 0.00328776, 0.00266108, 0.00333213, 0.00332752, 0.00199985, 0.00399096, 0.0026666, 0.00530959, 0.0026666, 0.00332851, 0.003332, 0.0026648, 0.00266638, 0.00266612, 0.00266135, 0.00332761, 0.00266584, 0.00266657, 0.002, 0.00331283, 0.00333295, 0.00266636, 0.00266508, 0.00266594, 0.00333306, 0.00199647, 0.00332987, 0.00461159, 0.00523315, 0.00333216, 0.00333313, 0.00199998, 0.00331211, 0.00266611, 0.00333325, 0.00331852, 0.00199995, 0.00333325, 0.0026661, 0.00266584, 0.00266641, 0.00456928, 0.00399654, 0.00333307, 0.00266654, 0.0033325, 0.00399719, 0.00399433, 0.00199973, 0.0019999, 0.00266639, 0.00460317, 0.00264418, 0.00266533, 0.00266603, 0.00331574, 0.00266498, 0.00266541, 0.00266527, 0.00321301, 0.00332804, 0.00333213, 0.00266227, 0.00462516, 0.00266656, 
G/Dep; 0.0215443; 0.00697999, 0.00627141, 0.00752173, 0.00658365, 0.00650389, 0.00608309, 0.00632162, 0.00698888, 0.00715922, 0.00807119, 0.00747527, 0.00591435, 0.00671985, 0.00711013, 0.00741047, 0.00807913, 0.00698161, 0.00720598, 0.00639585, 0.00981386, 0.00700761, 0.00831302, 0.00699908, 0.00767581, 0.00680474, 0.00717982, 0.0064629, 0.00684492, 0.00765814, 0.0130345, 0.00593336, 0.00650242, 0.00587403, 0.00677348, 0.00792051, 0.00731729, 0.00766703, 0.00663792, 0.00692661, 0.0105914, 0.00639181, 0.00632952, 0.0071606, 0.00920796, 0.00624944, 0.00692963, 0.00682056, 0.00899279, 0.00889515, 0.00753862, 0.00696008, 0.00594723, 0.00938416, 0.00740271, 0.00791824, 0.0089682, 0.00647584, 0.00939573, 0.007484, 0.00782732, 0.00696883, 0.00712928, 0.00750158, 0.00737423, 0.00757627, 0.00709526, 0.00857616, 0.00730383, 0.00816174, 0.00581414, 0.00849621, 0.00861854, 0.00768399, 0.00677336, 0.00641324, 0.00653492, 0.0083013, 0.0065328, 0.00683511, 0.00738598, 0.00630855, 0.00661441, 0.00750458, 0.00729828, 0.00747171, 0.00676652, 0.00707163, 0.00701617, 0.00910424, 0.00799906, 0.00660573, 0.00915073, 0.00594496, 0.00834355, 0.00731231, 0.0072856, 0.00854273, 0.00767515, 0.00715692, 0.00653403, 
G/Gre; 0.0215443; 0.00739432, 0.00627384, 0.00732708, 0.00657673, 0.00652448, 0.00701447, 0.00752727, 0.00749892, 0.00687554, 0.00645227, 0.00650521, 0.00752255, 0.00731537, 0.00814393, 0.00764086, 0.00632655, 0.00739038, 0.00800951, 0.00799875, 0.00624127, 0.00726967, 0.00669218, 0.00656314, 0.00653478, 0.00622494, 0.00733033, 0.00701356, 0.00629782, 0.0111526, 0.00782873, 0.0067037, 0.00859737, 0.0070532, 0.00708135, 0.00800038, 0.00629592, 0.00762495, 0.00733274, 0.00594366, 0.00648899, 0.00729768, 0.00785997, 0.0112304, 0.00795495, 0.00769764, 0.00683505, 0.00656591, 0.00660554, 0.00936562, 0.00885014, 0.00711128, 0.0112499, 0.00623175, 0.00648195, 0.00855202, 0.006852, 0.00684218, 0.00854618, 0.00609535, 0.00723134, 0.00838674, 0.00681767, 0.00697556, 0.00838187, 0.00652214, 0.00695226, 0.00856951, 0.00653804, 0.00677402, 0.00703428, 0.00721273, 0.00589454, 0.00622575, 0.00795598, 0.00645269, 0.00594252, 0.00804861, 0.00625918, 0.00645894, 0.00593439, 0.0071876, 0.00836957, 0.00919705, 0.00639152, 0.0078611, 0.0084003, 0.00767875, 0.00639617, 0.00629081, 0.00811048, 0.00643145, 0.00795558, 0.00820981, 0.00761031, 0.00640189, 0.0080318, 0.00730279, 0.00615492, 0.00674005, 0.00663679, 
G/Sqrt; 0.0215443; 0.00721273, 0.00697556, 0.00677402, 0.00701356, 0.00836957, 0.00885014, 0.00795495, 0.00723134, 0.00625918, 0.00629081, 0.00785997, 0.00645894, 0.00681767, 0.00629782, 0.00767875, 0.00648195, 0.00594252, 0.00769764, 0.0078611, 0.0084003, 0.00731537, 0.00838674, 0.00761031, 0.00856951, 0.00739038, 0.00800951, 0.00708135, 0.00683505, 0.00622575, 0.00656591, 0.00795558, 0.00589454, 0.00684218, 0.00800038, 0.00854618, 0.00593439, 0.0080318, 0.00749892, 0.00733033, 0.0070532, 0.00653804, 0.00701447, 0.00804861, 0.00936562, 0.0067037, 0.00624127, 0.00623175, 0.0111526, 0.00660554, 0.00919705, 0.00695226, 0.00639152, 0.0112304, 0.00656314, 0.00811048, 0.00752727, 0.00643145, 0.00687554, 0.00729768, 0.00732708, 0.00657673, 0.00650521, 0.00615492, 0.00764086, 0.00838187, 0.00752255, 0.00627384, 0.006852, 0.00739432, 0.00645269, 0.00652448, 0.00674005, 0.00652214, 0.00703428, 0.00639617, 0.00669218, 0.00782873, 0.00648899, 0.00726967, 0.00814393, 0.00629592, 0.00609535, 0.00594366, 0.00632655, 0.0112499, 0.00640189, 0.00855202, 0.00711128, 0.00795598, 0.00653478, 0.0071876, 0.00820981, 0.00762495, 0.00733274, 0.00622494, 0.00730279, 0.00859737, 0.00799875, 0.00645227, 0.00663679, 
G/UCT; 0.0464159; 0.00878727, 0.00688827, 0.00615539, 0.00692051, 0.00695526, 0.00718825, 0.00658015, 0.00699484, 0.0075215, 0.00579467, 0.00670172, 0.00630348, 0.00700584, 0.007773, 0.00661482, 0.00658239, 0.00709253, 0.00955231, 0.0063432, 0.00711285, 0.00820979, 0.00712917, 0.00693914, 0.00651967, 0.00714667, 0.00656502, 0.00744661, 0.00699789, 0.00692444, 0.00734865, 0.00791404, 0.00779225, 0.00735942, 0.00886756, 0.00675985, 0.00854824, 0.00720351, 0.00770043, 0.00630327, 0.00684238, 0.0061685, 0.00973812, 0.00656831, 0.00679971, 0.00786311, 0.00864153, 0.007811, 0.00623028, 0.00642524, 0.00670747, 0.00717817, 0.00632017, 0.00808743, 0.00788483, 0.00678634, 0.00816144, 0.00718916, 0.00714583, 0.00788902, 0.00684818, 0.00775182, 0.0078328, 0.00799979, 0.00741695, 0.00629329, 0.00712707, 0.005988, 0.00678018, 0.00823135, 0.0063439, 0.00739742, 0.00629418, 0.00764435, 0.00642655, 0.00765776, 0.00671353, 0.00860612, 0.00647421, 0.0073208, 0.00633363, 0.00734024, 0.00745825, 0.0077805, 0.00641986, 0.00650324, 0.00647859, 0.00749335, 0.00592258, 0.00974222, 0.00698805, 0.00741806, 0.00723507, 0.0101388, 0.0065625, 0.00672837, 0.00658454, 0.00983933, 0.00663138, 0.00733964, 0.00662272, 
G/Tun; 0.0464159; 0.00662968, 0.00752968, 0.00662641, 0.00712917, 0.00827276, 0.00649838, 0.00738615, 0.00687177, 0.00716019, 0.00622064, 0.00697211, 0.00811669, 0.0065971, 0.00790025, 0.00646364, 0.00665027, 0.00819323, 0.00635912, 0.0073704, 0.00731624, 0.00835141, 0.00644393, 0.00688136, 0.00630487, 0.00730925, 0.00623481, 0.00579711, 0.00769004, 0.00656258, 0.00761892, 0.00622771, 0.00592584, 0.00826286, 0.00704584, 0.00622251, 0.00641206, 0.00598697, 0.00747017, 0.00615178, 0.00651992, 0.00702019, 0.00658507, 0.00706797, 0.00780637, 0.00691609, 0.00695281, 0.00658026, 0.00787335, 0.00693319, 0.00653787, 0.00808577, 0.00715221, 0.00731484, 0.00652764, 0.00748039, 0.00664423, 0.00634915, 0.00791672, 0.00594496, 0.00635627, 0.00711673, 0.00632326, 0.00703097, 0.0107434, 0.00732595, 0.00684776, 0.00742739, 0.00696088, 0.00775093, 0.00753303, 0.00783929, 0.0073442, 0.00639735, 0.00802203, 0.00695582, 0.00715271, 0.00663867, 0.0072979, 0.00799372, 0.0057864, 0.0124429, 0.00708668, 0.00595258, 0.00878967, 0.00655797, 0.00631623, 0.0131036, 0.0072932, 0.0077732, 0.00627725, 0.00840956, 0.00917263, 0.00825936, 0.0068008, 0.00701181, 0.00714078, 0.00691793, 0.00734236, 0.0083404, 0.00657078, 
G/SP; 0.0464159; 0.00332776, 0.00331488, 0.00266585, 0.00266135, 0.002, 0.00266108, 0.00266641, 0.00333213, 0.00333135, 0.00461159, 0.00266605, 0.00321301, 0.00460317, 0.00266657, 0.00199995, 0.00266498, 0.00399096, 0.00456928, 0.00530959, 0.0026647, 0.00266612, 0.00333213, 0.0026661, 0.00333295, 0.00399331, 0.00199985, 0.00266504, 0.00266533, 0.00266666, 0.00332752, 0.00331865, 0.00199998, 0.002, 0.00329155, 0.00266603, 0.00199647, 0.00333315, 0.00331242, 0.00199973, 0.00266584, 0.00199979, 0.00333306, 0.00399433, 0.00266657, 0.00332834, 0.00266611, 0.00266646, 0.00312015, 0.00462516, 0.00266584, 0.00264418, 0.00266639, 0.00523315, 0.00266541, 0.00333313, 0.00199999, 0.00266433, 0.00266527, 0.0033325, 0.00331283, 0.00328776, 0.00266654, 0.00332987, 0.003332, 0.00332851, 0.00331852, 0.00266508, 0.00324498, 0.0026648, 0.00199999, 0.00266665, 0.00333325, 0.00199993, 0.00265724, 0.0026666, 0.00399654, 0.00332804, 0.0026666, 0.00399719, 0.00333307, 0.00266638, 0.00266656, 0.00266548, 0.00266627, 0.00333325, 0.0039551, 0.00265322, 0.00266594, 0.00332761, 0.00266227, 0.00331574, 0.00461635, 0.0019999, 0.00266636, 0.00332143, 0.00199997, 0.00333315, 0.00333216, 0.00331211, 0.00266012, 
G/Dep; 0.0464159; 0.00636175, 0.00701074, 0.00711766, 0.0077411, 0.00860884, 0.00971816, 0.00631717, 0.00676285, 0.00818667, 0.00850214, 0.00598101, 0.00656529, 0.00564657, 0.00667155, 0.00652383, 0.00624551, 0.00643809, 0.00951449, 0.00695225, 0.00749588, 0.0078214, 0.00771494, 0.00947706, 0.0083959, 0.00586006, 0.00711042, 0.00676488, 0.00652947, 0.00639742, 0.00643141, 0.0062064, 0.00590486, 0.00716408, 0.00750621, 0.00692263, 0.00941866, 0.00833224, 0.00652752, 0.00710457, 0.00947197, 0.00598927, 0.00703791, 0.00600372, 0.00742684, 0.00787264, 0.00819073, 0.0076319, 0.00718157, 0.00744912, 0.00650287, 0.00708918, 0.00766632, 0.00587749, 0.00658091, 0.0067367, 0.00644132, 0.00770034, 0.00671699, 0.00617349, 0.00662619, 0.00640697, 0.00660204, 0.00708621, 0.00726133, 0.0073605, 0.00730159, 0.00757227, 0.0077291, 0.00877975, 0.00743542, 0.00771866, 0.0071171, 0.0068723, 0.00679943, 0.00786577, 0.00700367, 0.00587614, 0.00791251, 0.00658227, 0.0078601, 0.0087304, 0.00800006, 0.00580361, 0.00646222, 0.00709789, 0.00590745, 0.00767191, 0.00705962, 0.00702126, 0.00659668, 0.0079157, 0.00720057, 0.00597327, 0.00738511, 0.00648107, 0.00664054, 0.00708881, 0.00591642, 0.00642897, 0.00886331, 
G/Gre; 0.0464159; 0.00770043, 0.00658454, 0.00714583, 0.00854824, 0.00656502, 0.00820979, 0.00788902, 0.00735942, 0.0073208, 0.00983933, 0.00692444, 0.00692051, 0.00670172, 0.0063432, 0.00629329, 0.00973812, 0.00718916, 0.00633363, 0.00974222, 0.0065625, 0.00788483, 0.00663138, 0.00808743, 0.00623028, 0.00579467, 0.00630327, 0.0101388, 0.00739742, 0.00675985, 0.00733964, 0.00693914, 0.00658015, 0.00741695, 0.0075215, 0.00734024, 0.00878727, 0.00860612, 0.00642655, 0.00698805, 0.00650324, 0.00678018, 0.00886756, 0.00700584, 0.00816144, 0.00711285, 0.00741806, 0.00684818, 0.00734865, 0.00720351, 0.00629418, 0.00799979, 0.00712707, 0.00630348, 0.00642524, 0.00712917, 0.007773, 0.00718825, 0.0061685, 0.0063439, 0.00656831, 0.00672837, 0.00684238, 0.00688827, 0.00658239, 0.00723507, 0.00764435, 0.00791404, 0.00864153, 0.00647859, 0.00670747, 0.00699484, 0.00823135, 0.00671353, 0.00651967, 0.00786311, 0.00615539, 0.007811, 0.00765776, 0.00695526, 0.00717817, 0.00745825, 0.00647421, 0.005988, 0.00661482, 0.00709253, 0.0078328, 0.00955231, 0.00592258, 0.00775182, 0.00744661, 0.00679971, 0.00714667, 0.00678634, 0.0077805, 0.00749335, 0.00699789, 0.00779225, 0.00632017, 0.00641986, 0.00662272, 
G/Sqrt; 0.0464159; 0.00658454, 0.00733964, 0.00734865, 0.00642524, 0.00661482, 0.007773, 0.00717817, 0.00770043, 0.005988, 0.00700584, 0.00699789, 0.00734024, 0.00739742, 0.00672837, 0.00955231, 0.00860612, 0.00629418, 0.00816144, 0.00854824, 0.00712917, 0.00749335, 0.0077805, 0.00698805, 0.00718825, 0.00741695, 0.00650324, 0.00663138, 0.00658239, 0.00678018, 0.00642655, 0.00711285, 0.0063439, 0.0061685, 0.00735942, 0.00699484, 0.00692051, 0.00788483, 0.00692444, 0.00675985, 0.0101388, 0.00786311, 0.00820979, 0.00775182, 0.00615539, 0.00670747, 0.00808743, 0.0075215, 0.00629329, 0.00714667, 0.00709253, 0.00658015, 0.00799979, 0.00632017, 0.00656502, 0.0063432, 0.00886756, 0.0078328, 0.00741806, 0.00688827, 0.00718916, 0.00641986, 0.00720351, 0.00745825, 0.00712707, 0.00823135, 0.007811, 0.00630327, 0.00670172, 0.00714583, 0.00764435, 0.00684238, 0.00973812, 0.00765776, 0.00678634, 0.00878727, 0.00744661, 0.00630348, 0.00723507, 0.00647421, 0.0065625, 0.00656831, 0.00671353, 0.00679971, 0.0073208, 0.00684818, 0.00788902, 0.00695526, 0.00651967, 0.00693914, 0.00592258, 0.00791404, 0.00864153, 0.00779225, 0.00579467, 0.00623028, 0.00647859, 0.00633363, 0.00974222, 0.00983933, 0.00662272, 
G/UCT; 0.1; 0.00788746, 0.00736878, 0.00595918, 0.00828568, 0.00748324, 0.0116953, 0.00681996, 0.00756843, 0.00712629, 0.00579581, 0.00636766, 0.00843161, 0.00706704, 0.00634234, 0.00722874, 0.00826476, 0.00689725, 0.00659872, 0.00698374, 0.00623369, 0.00647776, 0.00707733, 0.0059136, 0.00589112, 0.00703173, 0.00715112, 0.00701447, 0.00639189, 0.00607186, 0.006891, 0.00780994, 0.00879436, 0.00795558, 0.0119439, 0.00649135, 0.00684708, 0.00717848, 0.00747989, 0.00771885, 0.00760261, 0.00636434, 0.00703898, 0.00832478, 0.00692281, 0.00747843, 0.00839535, 0.00715156, 0.00720503, 0.006514, 0.00835458, 0.00569079, 0.00685531, 0.00587423, 0.00641937, 0.00690346, 0.00670265, 0.0065895, 0.00651378, 0.00621343, 0.00670983, 0.00832515, 0.00715821, 0.00747328, 0.00636175, 0.00776874, 0.00781498, 0.00730602, 0.00646703, 0.00705988, 0.00713086, 0.00663473, 0.00635392, 0.00660668, 0.00625063, 0.00697158, 0.00661933, 0.00917062, 0.00666378, 0.00653839, 0.00748177, 0.0062609, 0.00655239, 0.00666784, 0.00905289, 0.0066271, 0.0079624, 0.00701205, 0.00777566, 0.00871706, 0.00698108, 0.00757198, 0.00634101, 0.00593538, 0.00706939, 0.00760409, 0.006571, 0.00639717, 0.00770383, 0.00890936, 0.0074454, 
G/Tun; 0.1; 0.00746602, 0.00767443, 0.00743552, 0.00654371, 0.00699298, 0.00820636, 0.00645176, 0.00761671, 0.00784811, 0.00701588, 0.00729343, 0.00770487, 0.00901089, 0.00638555, 0.00723169, 0.00743954, 0.00602651, 0.0139407, 0.00824212, 0.00820871, 0.00658334, 0.00752533, 0.00941959, 0.00875619, 0.0074235, 0.0077569, 0.00681644, 0.00748045, 0.0089166, 0.00670154, 0.0092096, 0.00653174, 0.00590444, 0.00790965, 0.00705198, 0.00654623, 0.00700932, 0.00702634, 0.00819733, 0.00633976, 0.0067808, 0.00654488, 0.00803522, 0.007028, 0.00759512, 0.00640192, 0.00804678, 0.00903594, 0.00748208, 0.00752116, 0.00668688, 0.00638107, 0.00797066, 0.00740958, 0.00628536, 0.00717794, 0.00800043, 0.00826945, 0.00821688, 0.00642444, 0.00795622, 0.010663, 0.00676773, 0.00597564, 0.00641875, 0.00724404, 0.00940914, 0.00712634, 0.0071508, 0.00924906, 0.00775307, 0.00864264, 0.00719385, 0.00652236, 0.00692092, 0.00709412, 0.00797097, 0.00623313, 0.00626471, 0.00754293, 0.00715671, 0.00714162, 0.00765194, 0.00651228, 0.00687841, 0.00616571, 0.00658331, 0.00627324, 0.00766553, 0.00678829, 0.00580418, 0.00683343, 0.00614754, 0.00718028, 0.00736436, 0.00629787, 0.00682674, 0.00669647, 0.00764342, 0.00818241, 
G/SP; 0.1; 0.00333213, 0.00321301, 0.00332776, 0.00266641, 0.00266605, 0.00199993, 0.0026648, 0.00332752, 0.00199979, 0.00266585, 0.00324498, 0.00333307, 0.00266603, 0.00399331, 0.00333135, 0.00266584, 0.002, 0.00266508, 0.003332, 0.00199973, 0.00523315, 0.00460317, 0.00456928, 0.00266584, 0.00266527, 0.00266533, 0.00265724, 0.00199647, 0.00266012, 0.00399433, 0.00199998, 0.00333315, 0.00266656, 0.0033325, 0.00266135, 0.00399096, 0.00461635, 0.00332851, 0.00399719, 0.00331852, 0.0039551, 0.00530959, 0.00332761, 0.00266612, 0.00266638, 0.0026666, 0.00266541, 0.00266227, 0.00332987, 0.00266639, 0.00332834, 0.00266504, 0.00199999, 0.00266657, 0.00266433, 0.00329155, 0.00333216, 0.00266636, 0.00333295, 0.00266627, 0.00461159, 0.00266666, 0.00333325, 0.00199997, 0.00331283, 0.00333306, 0.0026647, 0.00333213, 0.00331865, 0.00199995, 0.00332143, 0.00333313, 0.00264418, 0.00266548, 0.00266657, 0.00266108, 0.00199985, 0.00266594, 0.0026661, 0.00265322, 0.00266646, 0.00266498, 0.00331211, 0.00462516, 0.00312015, 0.00266611, 0.0026666, 0.00399654, 0.00266665, 0.00199999, 0.00331242, 0.00331488, 0.00266654, 0.00332804, 0.00328776, 0.0019999, 0.002, 0.00333315, 0.00333325, 0.00331574, 
G/Dep; 0.1; 0.0074101, 0.00647398, 0.00636476, 0.00674786, 0.00949429, 0.00703128, 0.0079152, 0.00633063, 0.00787427, 0.00595948, 0.00771739, 0.00813705, 0.00757575, 0.00773436, 0.00806342, 0.00963313, 0.00594168, 0.00643875, 0.00633171, 0.0089659, 0.00626048, 0.00641868, 0.00620452, 0.00835434, 0.00696948, 0.00870143, 0.0080078, 0.00648113, 0.00658932, 0.00861846, 0.00806554, 0.00650074, 0.00828209, 0.00734356, 0.00905391, 0.00767808, 0.00722747, 0.00754464, 0.00685206, 0.00709648, 0.00724647, 0.00583048, 0.00757169, 0.00737586, 0.00664452, 0.00658867, 0.00836206, 0.00815151, 0.00798481, 0.00765151, 0.00746078, 0.00745988, 0.00751923, 0.00730269, 0.00648902, 0.00633486, 0.00679359, 0.00777607, 0.00712234, 0.00778511, 0.00726136, 0.00773664, 0.00613733, 0.00779241, 0.00637652, 0.00812433, 0.00688401, 0.00874466, 0.00790193, 0.00823384, 0.00673655, 0.00607676, 0.00865885, 0.00657676, 0.00864887, 0.010638, 0.0059782, 0.009598, 0.00718906, 0.00595872, 0.00664712, 0.00592901, 0.0063816, 0.00745892, 0.00657607, 0.00696508, 0.00787333, 0.00729389, 0.00788221, 0.00697405, 0.00748583, 0.00855208, 0.00648648, 0.00654304, 0.00689006, 0.00690544, 0.0110574, 0.00752031, 0.00649705, 0.00676333, 
G/Gre; 0.1; 0.00697158, 0.00663473, 0.00905289, 0.00659872, 0.00712629, 0.0119439, 0.00757198, 0.00698374, 0.00681996, 0.00670983, 0.00607186, 0.00701447, 0.0116953, 0.006891, 0.00703173, 0.00843161, 0.00625063, 0.00713086, 0.00748324, 0.00835458, 0.00747989, 0.00684708, 0.00756843, 0.0065895, 0.00828568, 0.00569079, 0.00621343, 0.00777566, 0.00760409, 0.00795558, 0.00771885, 0.00698108, 0.00717848, 0.00587423, 0.00649135, 0.00707733, 0.0079624, 0.00839535, 0.0062609, 0.00639717, 0.00670265, 0.00639189, 0.00917062, 0.00722874, 0.00706704, 0.00623369, 0.00685531, 0.00647776, 0.00666784, 0.006514, 0.00689725, 0.00715821, 0.00826476, 0.00890936, 0.006571, 0.00715156, 0.00634234, 0.00705988, 0.00653839, 0.00832515, 0.00748177, 0.00701205, 0.00715112, 0.00636175, 0.00641937, 0.00703898, 0.00655239, 0.0066271, 0.00747328, 0.0059136, 0.00651378, 0.00832478, 0.00879436, 0.00788746, 0.00780994, 0.00770383, 0.00589112, 0.00646703, 0.00690346, 0.00636766, 0.00635392, 0.00595918, 0.00593538, 0.00660668, 0.00747843, 0.00661933, 0.00730602, 0.00692281, 0.00634101, 0.00871706, 0.00736878, 0.00776874, 0.00579581, 0.00720503, 0.00781498, 0.00666378, 0.00636434, 0.00706939, 0.00760261, 0.0074454, 
G/Sqrt; 0.1; 0.00788746, 0.00661933, 0.00890936, 0.00703898, 0.00670265, 0.00595918, 0.00684708, 0.00607186, 0.00685531, 0.00835458, 0.00748324, 0.00871706, 0.00639717, 0.00839535, 0.00659872, 0.00692281, 0.00690346, 0.00697158, 0.00730602, 0.00712629, 0.00660668, 0.00689725, 0.00757198, 0.00826476, 0.00647776, 0.00722874, 0.00623369, 0.00760409, 0.00720503, 0.00879436, 0.00748177, 0.00832478, 0.00701447, 0.006514, 0.00639189, 0.00843161, 0.00760261, 0.00621343, 0.006891, 0.006571, 0.0066271, 0.00715821, 0.00777566, 0.00705988, 0.00832515, 0.00776874, 0.00569079, 0.00666378, 0.00636434, 0.00795558, 0.00747989, 0.00670983, 0.00641937, 0.00636175, 0.00663473, 0.00717848, 0.0059136, 0.00655239, 0.0079624, 0.00701205, 0.00715112, 0.00646703, 0.00649135, 0.00747328, 0.00756843, 0.00625063, 0.00653839, 0.00703173, 0.0116953, 0.00681996, 0.00651378, 0.00587423, 0.00636766, 0.00770383, 0.00579581, 0.00698108, 0.00736878, 0.00715156, 0.00635392, 0.00828568, 0.0119439, 0.00771885, 0.00666784, 0.00706939, 0.00713086, 0.00747843, 0.00593538, 0.00706704, 0.00589112, 0.00634234, 0.00634101, 0.00780994, 0.0062609, 0.00917062, 0.00698374, 0.00781498, 0.0065895, 0.00905289, 0.00707733, 0.0074454, 
