Algorithm;Hyperparameter (C);Values
Single; 0.000464159; 0.0702814, 0.0858608, 0.0700525, 0.143752, 0.103502, 0.0722946, 0.0622248, 0.0708985, 0.0653754, 0.135486, 0.0888898, 0.0670238, 0.0613642, 0.11656, 0.0816367, 0.133455, 0.113365, 0.102245, 0.107154, 0.0812899, 0.146728, 0.0792001, 0.144061, 0.0765179, 0.0902891, 0.103688, 0.113024, 0.117782, 0.124645, 0.0828537, 0.0733569, 0.105818, 0.120919, 0.123388, 0.121066, 0.121591, 0.126358, 0.113612, 0.119794, 0.0796969, 0.133239, 0.102623, 0.133011, 0.106561, 0.126051, 0.12971, 0.136767, 0.131043, 0.142829, 0.214234, 0.141599, 0.13837, 0.09077, 0.0935559, 0.0966789, 0.0957636, 0.114937, 0.135432, 0.124055, 0.15642, 0.116146, 0.114978, 0.127034, 0.134615, 0.156464, 0.0691629, 0.109981, 0.192459, 0.111235, 0.113314, 0.114731, 0.167508, 0.182425, 0.111336, 0.110223, 0.143977, 0.154396, 0.0714142, 0.156459, 0.103058, 0.166205, 0.136686, 0.15642, 0.150491, 0.157694, 0.170754, 0.111212, 0.149942, 0.110082, 0.0777806, 0.150843, 0.185066, 0.109801, 0.0961588, 0.115888, 0.127592, 0.111302, 0.13076, 0.0973271, 0.140588, 
Separated; 0.000464159; 0.131748, 0.144382, 0.0816367, 0.110896, 0.166406, 0.138407, 0.0925986, 0.136089, 0.123213, 0.0881963, 0.135159, 0.0890034, 0.137555, 0.133543, 0.11972, 0.165183, 0.113272, 0.113365, 0.135826, 0.0763447, 0.113784, 0.0992199, 0.124745, 0.105452, 0.112864, 0.105875, 0.0904754, 0.112029, 0.134791, 0.105396, 0.0871009, 0.0853074, 0.139649, 0.130495, 0.102371, 0.0929146, 0.0956858, 0.111342, 0.124586, 0.0792905, 0.105418, 0.0943168, 0.0844944, 0.163055, 0.127868, 0.0799494, 0.0865818, 0.0967411, 0.182425, 0.164865, 0.113097, 0.153844, 0.121449, 0.150688, 0.177973, 0.123107, 0.17765, 0.161164, 0.116782, 0.0750772, 0.133408, 0.129782, 0.140622, 0.116161, 0.122025, 0.138321, 0.158329, 0.15649, 0.134371, 0.113519, 0.0979761, 0.175327, 0.138447, 0.120081, 0.118262, 0.10616, 0.164013, 0.121625, 0.167591, 0.0909355, 0.136236, 0.100773, 0.120037, 0.135609, 0.136905, 0.139471, 0.10808, 0.100462, 0.0942399, 0.0854333, 0.171377, 0.0899535, 0.0868552, 0.150491, 0.127897, 0.115888, 0.094197, 0.1695, 0.148543, 0.118963, 
Single; 0.001; 0.0962195, 0.0745223, 0.0890034, 0.0872175, 0.0858608, 0.108864, 0.112957, 0.15402, 0.122672, 0.0756136, 0.11985, 0.115123, 0.113024, 0.09077, 0.131483, 0.0964285, 0.121817, 0.132619, 0.0890034, 0.104361, 0.0648036, 0.0827059, 0.0768063, 0.0948454, 0.171655, 0.107743, 0.169959, 0.171018, 0.201539, 0.0799333, 0.0979445, 0.111331, 0.109534, 0.159706, 0.0984319, 0.0847178, 0.115092, 0.0828537, 0.116069, 0.115631, 0.102623, 0.182425, 0.079586, 0.0951722, 0.0990276, 0.128298, 0.133239, 0.106666, 0.149075, 0.141599, 0.109698, 0.106715, 0.0845616, 0.140193, 0.15096, 0.0768889, 0.102302, 0.141417, 0.093772, 0.127592, 0.14685, 0.114731, 0.111235, 0.102702, 0.106368, 0.13342, 0.0994547, 0.127172, 0.115119, 0.120326, 0.112864, 0.164175, 0.132641, 0.133066, 0.0977344, 0.0976643, 0.108344, 0.15642, 0.134773, 0.0887706, 0.0900698, 0.143977, 0.124967, 0.132956, 0.0854524, 0.166501, 0.099149, 0.16829, 0.166433, 0.0780196, 0.165105, 0.117824, 0.111754, 0.106979, 0.172126, 0.106821, 0.148213, 0.150366, 0.0823532, 0.0723674, 
Separated; 0.001; 0.0827059, 0.146444, 0.115394, 0.0868394, 0.0853235, 0.132596, 0.0809737, 0.0928229, 0.104429, 0.0949893, 0.162261, 0.101782, 0.135159, 0.131003, 0.119629, 0.114677, 0.153182, 0.113365, 0.108091, 0.162556, 0.0852214, 0.0893304, 0.107262, 0.13805, 0.100793, 0.0981475, 0.105452, 0.0857485, 0.113519, 0.0967491, 0.153844, 0.0850326, 0.154012, 0.0895539, 0.157458, 0.128942, 0.0949338, 0.0923824, 0.118637, 0.0675738, 0.0788802, 0.102981, 0.138362, 0.076412, 0.0717728, 0.145376, 0.136776, 0.0796153, 0.0958631, 0.110851, 0.102026, 0.0958195, 0.122914, 0.140259, 0.165835, 0.124958, 0.102777, 0.069561, 0.0993286, 0.0925986, 0.114345, 0.0891107, 0.124586, 0.153849, 0.0936311, 0.0762567, 0.0889258, 0.0885642, 0.0943168, 0.157774, 0.133772, 0.11663, 0.132749, 0.138447, 0.12617, 0.125285, 0.111661, 0.0990276, 0.144709, 0.11852, 0.141802, 0.182425, 0.124674, 0.129782, 0.152996, 0.21216, 0.143211, 0.184317, 0.10392, 0.108158, 0.168418, 0.0959549, 0.11478, 0.0773798, 0.12713, 0.125708, 0.131564, 0.107069, 0.134655, 0.107167, 
Single; 0.00215443; 0.10668, 0.123336, 0.10296, 0.118068, 0.0792778, 0.0704422, 0.079586, 0.0651859, 0.128529, 0.0538439, 0.166558, 0.0903857, 0.132851, 0.099173, 0.0830505, 0.0739729, 0.117824, 0.103407, 0.134653, 0.126811, 0.0849727, 0.108859, 0.15638, 0.156139, 0.100773, 0.114325, 0.12964, 0.0707695, 0.0850769, 0.106716, 0.137871, 0.143738, 0.145376, 0.0831941, 0.163055, 0.123084, 0.123038, 0.0907496, 0.107506, 0.119914, 0.118045, 0.0823532, 0.076892, 0.133066, 0.134962, 0.120931, 0.114642, 0.180785, 0.0940722, 0.122272, 0.116423, 0.108105, 0.131131, 0.075621, 0.149302, 0.1221, 0.111583, 0.151691, 0.0799414, 0.121893, 0.133215, 0.119636, 0.097857, 0.102623, 0.118427, 0.144175, 0.0758078, 0.144253, 0.143002, 0.148213, 0.114731, 0.107847, 0.0826974, 0.120099, 0.133408, 0.114718, 0.123313, 0.122258, 0.102872, 0.166348, 0.0849683, 0.139347, 0.119359, 0.142927, 0.137236, 0.126118, 0.170824, 0.158156, 0.174228, 0.137936, 0.110218, 0.112717, 0.100773, 0.157253, 0.127141, 0.105457, 0.116648, 0.10412, 0.196771, 0.152031, 
Separated; 0.00215443; 0.125671, 0.161451, 0.105392, 0.141726, 0.127344, 0.0887024, 0.113807, 0.0878389, 0.102245, 0.0792594, 0.196427, 0.131261, 0.0827059, 0.118283, 0.133684, 0.0984321, 0.129952, 0.0938785, 0.093244, 0.109779, 0.104921, 0.154143, 0.10943, 0.132602, 0.0692329, 0.0928779, 0.105407, 0.153844, 0.0959722, 0.119711, 0.119708, 0.136982, 0.138321, 0.125064, 0.116195, 0.14045, 0.178742, 0.0950832, 0.108816, 0.0961946, 0.0900895, 0.114498, 0.134617, 0.146495, 0.129142, 0.127118, 0.112842, 0.114325, 0.112448, 0.145335, 0.0960192, 0.142898, 0.101448, 0.08311, 0.113316, 0.138321, 0.160455, 0.135312, 0.11429, 0.12964, 0.126552, 0.119373, 0.079586, 0.131456, 0.129784, 0.0824263, 0.138447, 0.155259, 0.184681, 0.147678, 0.154383, 0.0689192, 0.1001, 0.13357, 0.159458, 0.110092, 0.084708, 0.16198, 0.148155, 0.135828, 0.135609, 0.136616, 0.106063, 0.134001, 0.120198, 0.17335, 0.128876, 0.197399, 0.155228, 0.0927981, 0.126659, 0.198276, 0.152851, 0.0896366, 0.113365, 0.0881641, 0.16389, 0.120017, 0.0995551, 0.144051, 
Single; 0.00464159; 0.0861885, 0.076122, 0.110218, 0.0816503, 0.073582, 0.0805591, 0.076122, 0.0768063, 0.117824, 0.140438, 0.127921, 0.109545, 0.0858608, 0.117713, 0.0813209, 0.0691531, 0.0814464, 0.0808645, 0.0959549, 0.111304, 0.103688, 0.157736, 0.133542, 0.1381, 0.0808099, 0.0746708, 0.110926, 0.108202, 0.138693, 0.121976, 0.124364, 0.0937913, 0.0842307, 0.113587, 0.110262, 0.138447, 0.0830687, 0.100192, 0.0935559, 0.106974, 0.128832, 0.102101, 0.126352, 0.057579, 0.0990276, 0.128517, 0.0930226, 0.0712841, 0.120919, 0.115579, 0.112622, 0.138316, 0.126327, 0.0847641, 0.0827498, 0.0782849, 0.0772733, 0.0873241, 0.145762, 0.116972, 0.124884, 0.134526, 0.109572, 0.143192, 0.0952651, 0.126425, 0.121135, 0.100254, 0.131427, 0.0986554, 0.0770226, 0.134526, 0.124423, 0.141098, 0.0870016, 0.114688, 0.113333, 0.136089, 0.114775, 0.136048, 0.128442, 0.161028, 0.169059, 0.184037, 0.136089, 0.145532, 0.16432, 0.143481, 0.151709, 0.0845071, 0.0865089, 0.0987399, 0.144809, 0.0915807, 0.0960025, 0.101312, 0.185609, 0.165379, 0.1146, 0.143414, 
Separated; 0.00464159; 0.124372, 0.131696, 0.0986186, 0.116101, 0.0927724, 0.106903, 0.157613, 0.119799, 0.109801, 0.123213, 0.144507, 0.104729, 0.109853, 0.133148, 0.125917, 0.076892, 0.117916, 0.103544, 0.13142, 0.105418, 0.127811, 0.112864, 0.134545, 0.096809, 0.149921, 0.0843689, 0.0889179, 0.074979, 0.099346, 0.107925, 0.129282, 0.121424, 0.121536, 0.094154, 0.138291, 0.165379, 0.112126, 0.0987501, 0.129908, 0.147189, 0.0995897, 0.103935, 0.0928816, 0.142342, 0.107321, 0.0916404, 0.11842, 0.127988, 0.106283, 0.145122, 0.0909489, 0.12846, 0.105236, 0.13849, 0.105548, 0.0662562, 0.150289, 0.0988255, 0.159955, 0.115734, 0.0976643, 0.114911, 0.0953703, 0.118627, 0.123841, 0.14903, 0.108003, 0.0946295, 0.134055, 0.134516, 0.131775, 0.110494, 0.157308, 0.0974547, 0.186802, 0.176903, 0.135915, 0.144444, 0.0872394, 0.118045, 0.102633, 0.0995897, 0.127732, 0.109583, 0.0991969, 0.0945216, 0.160119, 0.154562, 0.150119, 0.150331, 0.0860991, 0.114921, 0.119607, 0.126008, 0.118711, 0.100538, 0.0864932, 0.0919823, 0.153603, 0.1407, 
Single; 0.01; 0.0770218, 0.083984, 0.0914323, 0.0872394, 0.0858608, 0.0865818, 0.0864382, 0.0872394, 0.0713686, 0.116219, 0.0865818, 0.0783034, 0.0808099, 0.0864076, 0.0793355, 0.0865818, 0.0872394, 0.0819747, 0.0872394, 0.0827937, 0.0865818, 0.104263, 0.0872394, 0.0872979, 0.0747021, 0.0872979, 0.0872394, 0.0887829, 0.12566, 0.0819747, 0.0865818, 0.0815931, 0.0837192, 0.0846163, 0.0850769, 0.125629, 0.0857852, 0.0736339, 0.0872979, 0.136048, 0.121092, 0.110077, 0.138092, 0.0861885, 0.0972873, 0.0858608, 0.132613, 0.0954864, 0.121092, 0.129012, 0.085008, 0.0815931, 0.0847789, 0.113365, 0.0847131, 0.0864382, 0.12413, 0.0831811, 0.0744509, 0.099316, 0.0970645, 0.139185, 0.0786343, 0.0786343, 0.0847131, 0.119756, 0.0858608, 0.0903336, 0.132445, 0.12096, 0.0806438, 0.0906143, 0.113138, 0.0929342, 0.150368, 0.145332, 0.103876, 0.101255, 0.118224, 0.12697, 0.146891, 0.112572, 0.12566, 0.131711, 0.122705, 0.14271, 0.122705, 0.12816, 0.083984, 0.130953, 0.0865818, 0.0807389, 0.100677, 0.0953126, 0.136089, 0.148118, 0.0834557, 0.109801, 0.161878, 0.158808, 
Separated; 0.01; 0.136048, 0.123301, 0.103688, 0.109801, 0.111397, 0.0976643, 0.103688, 0.0817828, 0.12944, 0.103688, 0.0892527, 0.114273, 0.0943189, 0.119359, 0.136048, 0.105095, 0.0890034, 0.130662, 0.10301, 0.118224, 0.112842, 0.102101, 0.110077, 0.121229, 0.122688, 0.114688, 0.12765, 0.124586, 0.12061, 0.100773, 0.132785, 0.145418, 0.103688, 0.14271, 0.108598, 0.109583, 0.0889179, 0.115777, 0.122705, 0.121522, 0.138016, 0.112756, 0.0920259, 0.112713, 0.122225, 0.125835, 0.143086, 0.135915, 0.107069, 0.122749, 0.114731, 0.118003, 0.118003, 0.150327, 0.111641, 0.111232, 0.114731, 0.111777, 0.127529, 0.124089, 0.116049, 0.12413, 0.13257, 0.108147, 0.150493, 0.116101, 0.132872, 0.108277, 0.13249, 0.145584, 0.138416, 0.135915, 0.104822, 0.132354, 0.115772, 0.109627, 0.119607, 0.0998487, 0.129765, 0.129095, 0.148, 0.12566, 0.11965, 0.0978095, 0.110082, 0.157895, 0.129968, 0.109327, 0.112915, 0.136863, 0.103871, 0.151351, 0.126582, 0.13364, 0.147676, 0.133478, 0.142367, 0.14441, 0.14812, 0.1407, 
Single; 0.0215443; 0.0865818, 0.0872394, 0.0957791, 0.0872394, 0.0904692, 0.0863987, 0.0872394, 0.0865818, 0.0951359, 0.0872394, 0.0972873, 0.0872394, 0.0946032, 0.0880948, 0.0872394, 0.0872394, 0.100456, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.0872394, 0.103553, 0.0865818, 0.0872394, 0.0944344, 0.0872394, 0.0872394, 0.0891978, 0.0872394, 0.083984, 0.0865818, 0.0884141, 0.0865818, 0.0872394, 0.0865818, 0.0872394, 0.0872394, 0.0876038, 0.0872394, 0.0872394, 0.0872394, 0.0865818, 0.0872394, 0.0872394, 0.0858608, 0.0865818, 0.0865818, 0.0872394, 0.0904, 0.106979, 0.0865818, 0.0872394, 0.0872394, 0.117782, 0.0865818, 0.0823892, 0.0872394, 0.0872394, 0.0839846, 0.0903727, 0.0858608, 0.0872394, 0.0841054, 0.0901605, 0.0847131, 0.0876851, 0.0872394, 0.0974594, 0.0827937, 0.103489, 0.0872394, 0.0974822, 0.0935081, 0.102099, 0.109018, 0.0865818, 0.0861885, 0.0872394, 0.0953413, 0.132613, 0.13257, 0.083984, 0.0898069, 0.0872394, 0.0872394, 0.0819747, 0.159211, 0.0872394, 0.0823892, 0.0861885, 0.162525, 0.0861885, 0.0872394, 0.0872394, 0.151708, 0.170542, 0.15542, 0.15542, 0.15175, 
