121,8
0.578512,0.942149,0.305785,0.669421,0.0330579,0.396694,0.760331,0.123967,
0.669421,0.0330579,0.396694,0.760331,0.123967,0.487603,0.85124,0.214876,
0.760331,0.123967,0.487603,0.85124,0.214876,0.578512,0.942149,0.305785,
0.85124,0.214876,0.578512,0.942149,0.305785,0.669421,0.0330579,0.396694,
0.942149,0.305785,0.669421,0.0330579,0.396694,0.760331,0.123967,0.487603,
0.0413223,0.495868,0.950413,0.404959,0.859504,0.31405,0.768595,0.22314,
0.132231,0.586777,0.0413223,0.495868,0.950413,0.404959,0.859504,0.31405,
0.22314,0.677686,0.132231,0.586777,0.0413223,0.495868,0.950413,0.404959,
0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,0.495868,
0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,
0.495868,0.950413,0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,
0.586777,0.0413223,0.495868,0.950413,0.404959,0.859504,0.31405,0.768595,
0.677686,0.132231,0.586777,0.0413223,0.495868,0.950413,0.404959,0.859504,
0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,0.495868,0.950413,
0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,
0.950413,0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,
0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,
0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,
0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,
0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,
0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,
0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,
0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,
0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,
0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,
0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,
0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,
0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,
0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,
0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,
0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,
0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,
0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,
0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,
0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,
0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,
0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,
0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,
0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,
0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,
0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,
0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,
0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,
0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,
0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,
0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,
0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,
0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,
0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,
0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,
0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,
0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,
0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,
0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,
0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,
0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,
0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,
0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,
0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,
0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,
0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,
0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,
0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,
0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,
0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,
0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,
0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,
0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,
0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,
0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,
0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,
0.000751315,0.108189,0.397446,0.86852,0.521412,0.356123,0.281743,0.48009,
