500,10
0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,0.495868,
0.495868,0.950413,0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,
0.586777,0.0413223,0.495868,0.950413,0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,
0.677686,0.132231,0.586777,0.0413223,0.495868,0.950413,0.404959,0.859504,0.31405,0.768595,
0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,0.495868,0.950413,0.404959,0.859504,
0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,0.495868,0.950413,
0.950413,0.404959,0.859504,0.31405,0.768595,0.22314,0.677686,0.132231,0.586777,0.0413223,
0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,
0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,
0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,
0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,
0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,
0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,
0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,
0.68595,0.231405,0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,
0.77686,0.322314,0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,
0.867769,0.413223,0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,
0.958678,0.504132,0.0495868,0.595041,0.140496,0.68595,0.231405,0.77686,0.322314,0.867769,
0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,
0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,
0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,
0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,
0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,
0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,
0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,
0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,
0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,0.239669,0.876033,0.512397,
0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,0.330579,0.966942,0.603306,
0.966942,0.603306,0.239669,0.876033,0.512397,0.14876,0.785124,0.421488,0.0578512,0.694215,
0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,
0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,
0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,
0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,
0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,
0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,
0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,
0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,
0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,
0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,0.247934,0.975207,0.702479,0.429752,
0.975207,0.702479,0.429752,0.157025,0.884298,0.61157,0.338843,0.0661157,0.793388,0.520661,
0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,
0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,
0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,
0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,
0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,
0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,
0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,
0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,
0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,0.165289,
0.892562,0.710744,0.528926,0.347107,0.165289,0.983471,0.801653,0.619835,0.438017,0.256198,
0.983471,0.801653,0.619835,0.438017,0.256198,0.0743802,0.892562,0.710744,0.528926,0.347107,
0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,
0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,
0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,
0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,
0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,0.628099,
0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,0.719008,
0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,0.809917,
0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,0.900826,
0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,0.991736,
0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,0.0826446,
0.991736,0.900826,0.809917,0.719008,0.628099,0.53719,0.446281,0.355372,0.264463,0.173554,
0.000751315,0.108189,0.397446,0.86852,0.521412,0.356123,0.281743,0.48009,0.860255,0.422239,
0.0916604,0.199098,0.488355,0.959429,0.612322,0.447032,0.372652,0.570999,0.951165,0.513148,
0.182569,0.290008,0.579264,0.0503381,0.703231,0.537941,0.463561,0.661908,0.0420736,0.604057,
0.273479,0.380917,0.670173,0.141247,0.79414,0.62885,0.55447,0.752817,0.132983,0.694966,
0.364388,0.471826,0.761082,0.232156,0.885049,0.71976,0.645379,0.843727,0.223892,0.785875,
0.455297,0.562735,0.851991,0.323065,0.975958,0.810669,0.736289,0.934636,0.314801,0.876784,
0.546206,0.653644,0.9429,0.413974,0.066867,0.901578,0.827198,0.0255447,0.40571,0.967693,
0.637115,0.744553,0.0338092,0.504884,0.157776,0.992487,0.918107,0.116454,0.496619,0.0586026,
0.728024,0.835462,0.124718,0.595793,0.248685,0.0833959,0.00901578,0.207363,0.587528,0.149512,
0.818933,0.926371,0.215627,0.686702,0.339594,0.174305,0.0999249,0.298272,0.678437,0.240421,
0.909842,0.0172802,0.306536,0.777611,0.430503,0.265214,0.190834,0.389181,0.769346,0.33133,
0.00901578,0.207363,0.587528,0.149512,0.893313,0.728024,0.835462,0.124718,0.595793,0.248685,
0.0999249,0.298272,0.678437,0.240421,0.984222,0.818933,0.926371,0.215627,0.686702,0.339594,
0.190834,0.389181,0.769346,0.33133,0.0751315,0.909842,0.0172802,0.306536,0.777611,0.430503,
0.281743,0.48009,0.860255,0.422239,0.166041,0.000751315,0.108189,0.397446,0.86852,0.521412,
0.372652,0.570999,0.951165,0.513148,0.25695,0.0916604,0.199098,0.488355,0.959429,0.612322,
0.463561,0.661908,0.0420736,0.604057,0.347859,0.182569,0.290008,0.579264,0.0503381,0.703231,
0.55447,0.752817,0.132983,0.694966,0.438768,0.273479,0.380917,0.670173,0.141247,0.79414,
0.645379,0.843727,0.223892,0.785875,0.529677,0.364388,0.471826,0.761082,0.232156,0.885049,
0.736289,0.934636,0.314801,0.876784,0.620586,0.455297,0.562735,0.851991,0.323065,0.975958,
0.827198,0.0255447,0.40571,0.967693,0.711495,0.546206,0.653644,0.9429,0.413974,0.066867,
0.918107,0.116454,0.496619,0.0586026,0.802404,0.637115,0.744553,0.0338092,0.504884,0.157776,
0.0172802,0.306536,0.777611,0.430503,0.265214,0.190834,0.389181,0.769346,0.33133,0.0751315,
0.108189,0.397446,0.86852,0.521412,0.356123,0.281743,0.48009,0.860255,0.422239,0.166041,
0.199098,0.488355,0.959429,0.612322,0.447032,0.372652,0.570999,0.951165,0.513148,0.25695,
0.290008,0.579264,0.0503381,0.703231,0.537941,0.463561,0.661908,0.0420736,0.604057,0.347859,
0.380917,0.670173,0.141247,0.79414,0.62885,0.55447,0.752817,0.132983,0.694966,0.438768,
0.471826,0.761082,0.232156,0.885049,0.71976,0.645379,0.843727,0.223892,0.785875,0.529677,
0.562735,0.851991,0.323065,0.975958,0.810669,0.736289,0.934636,0.314801,0.876784,0.620586,
0.653644,0.9429,0.413974,0.066867,0.901578,0.827198,0.0255447,0.40571,0.967693,0.711495,
0.744553,0.0338092,0.504884,0.157776,0.992487,0.918107,0.116454,0.496619,0.0586026,0.802404,
0.835462,0.124718,0.595793,0.248685,0.0833959,0.00901578,0.207363,0.587528,0.149512,0.893313,
0.926371,0.215627,0.686702,0.339594,0.174305,0.0999249,0.298272,0.678437,0.240421,0.984222,
0.0255447,0.40571,0.967693,0.711495,0.546206,0.653644,0.9429,0.413974,0.066867,0.901578,
0.116454,0.496619,0.0586026,0.802404,0.637115,0.744553,0.0338092,0.504884,0.157776,0.992487,
0.207363,0.587528,0.149512,0.893313,0.728024,0.835462,0.124718,0.595793,0.248685,0.0833959,
0.298272,0.678437,0.240421,0.984222,0.818933,0.926371,0.215627,0.686702,0.339594,0.174305,
0.389181,0.769346,0.33133,0.0751315,0.909842,0.0172802,0.306536,0.777611,0.430503,0.265214,
0.48009,0.860255,0.422239,0.166041,0.000751315,0.108189,0.397446,0.86852,0.521412,0.356123,
0.570999,0.951165,0.513148,0.25695,0.0916604,0.199098,0.488355,0.959429,0.612322,0.447032,
0.661908,0.0420736,0.604057,0.347859,0.182569,0.290008,0.579264,0.0503381,0.703231,0.537941,
0.752817,0.132983,0.694966,0.438768,0.273479,0.380917,0.670173,0.141247,0.79414,0.62885,
0.843727,0.223892,0.785875,0.529677,0.364388,0.471826,0.761082,0.232156,0.885049,0.71976,
0.934636,0.314801,0.876784,0.620586,0.455297,0.562735,0.851991,0.323065,0.975958,0.810669,
0.0338092,0.504884,0.157776,0.992487,0.918107,0.116454,0.496619,0.0586026,0.802404,0.637115,
0.124718,0.595793,0.248685,0.0833959,0.00901578,0.207363,0.587528,0.149512,0.893313,0.728024,
0.215627,0.686702,0.339594,0.174305,0.0999249,0.298272,0.678437,0.240421,0.984222,0.818933,
0.306536,0.777611,0.430503,0.265214,0.190834,0.389181,0.769346,0.33133,0.0751315,0.909842,
0.397446,0.86852,0.521412,0.356123,0.281743,0.48009,0.860255,0.422239,0.166041,0.000751315,
0.488355,0.959429,0.612322,0.447032,0.372652,0.570999,0.951165,0.513148,0.25695,0.0916604,
0.579264,0.0503381,0.703231,0.537941,0.463561,0.661908,0.0420736,0.604057,0.347859,0.182569,
0.670173,0.141247,0.79414,0.62885,0.55447,0.752817,0.132983,0.694966,0.438768,0.273479,
0.761082,0.232156,0.885049,0.71976,0.645379,0.843727,0.223892,0.785875,0.529677,0.364388,
0.851991,0.323065,0.975958,0.810669,0.736289,0.934636,0.314801,0.876784,0.620586,0.455297,
0.9429,0.413974,0.066867,0.901578,0.827198,0.0255447,0.40571,0.967693,0.711495,0.546206,
0.0420736,0.604057,0.347859,0.182569,0.290008,0.579264,0.0503381,0.703231,0.537941,0.463561,
0.132983,0.694966,0.438768,0.273479,0.380917,0.670173,0.141247,0.79414,0.62885,0.55447,
0.223892,0.785875,0.529677,0.364388,0.471826,0.761082,0.232156,0.885049,0.71976,0.645379,
0.314801,0.876784,0.620586,0.455297,0.562735,0.851991,0.323065,0.975958,0.810669,0.736289,
0.40571,0.967693,0.711495,0.546206,0.653644,0.9429,0.413974,0.066867,0.901578,0.827198,
0.496619,0.0586026,0.802404,0.637115,0.744553,0.0338092,0.504884,0.157776,0.992487,0.918107,
0.587528,0.149512,0.893313,0.728024,0.835462,0.124718,0.595793,0.248685,0.0833959,0.00901578,
0.678437,0.240421,0.984222,0.818933,0.926371,0.215627,0.686702,0.339594,0.174305,0.0999249,
0.769346,0.33133,0.0751315,0.909842,0.0172802,0.306536,0.777611,0.430503,0.265214,0.190834,
0.860255,0.422239,0.166041,0.000751315,0.108189,0.397446,0.86852,0.521412,0.356123,0.281743,
0.951165,0.513148,0.25695,0.0916604,0.199098,0.488355,0.959429,0.612322,0.447032,0.372652,
0.0503381,0.703231,0.537941,0.463561,0.661908,0.0420736,0.604057,0.347859,0.182569,0.290008,
0.141247,0.79414,0.62885,0.55447,0.752817,0.132983,0.694966,0.438768,0.273479,0.380917,
0.232156,0.885049,0.71976,0.645379,0.843727,0.223892,0.785875,0.529677,0.364388,0.471826,
0.323065,0.975958,0.810669,0.736289,0.934636,0.314801,0.876784,0.620586,0.455297,0.562735,
0.413974,0.066867,0.901578,0.827198,0.0255447,0.40571,0.967693,0.711495,0.546206,0.653644,
0.504884,0.157776,0.992487,0.918107,0.116454,0.496619,0.0586026,0.802404,0.637115,0.744553,
0.595793,0.248685,0.0833959,0.00901578,0.207363,0.587528,0.149512,0.893313,0.728024,0.835462,
0.686702,0.339594,0.174305,0.0999249,0.298272,0.678437,0.240421,0.984222,0.818933,0.926371,
0.777611,0.430503,0.265214,0.190834,0.389181,0.769346,0.33133,0.0751315,0.909842,0.0172802,
0.86852,0.521412,0.356123,0.281743,0.48009,0.860255,0.422239,0.166041,0.000751315,0.108189,
0.959429,0.612322,0.447032,0.372652,0.570999,0.951165,0.513148,0.25695,0.0916604,0.199098,
0.0586026,0.802404,0.637115,0.744553,0.0338092,0.504884,0.157776,0.992487,0.918107,0.116454,
0.149512,0.893313,0.728024,0.835462,0.124718,0.595793,0.248685,0.0833959,0.00901578,0.207363,
0.240421,0.984222,0.818933,0.926371,0.215627,0.686702,0.339594,0.174305,0.0999249,0.298272,
0.33133,0.0751315,0.909842,0.0172802,0.306536,0.777611,0.430503,0.265214,0.190834,0.389181,
0.422239,0.166041,0.000751315,0.108189,0.397446,0.86852,0.521412,0.356123,0.281743,0.48009,
0.513148,0.25695,0.0916604,0.199098,0.488355,0.959429,0.612322,0.447032,0.372652,0.570999,
0.604057,0.347859,0.182569,0.290008,0.579264,0.0503381,0.703231,0.537941,0.463561,0.661908,
0.694966,0.438768,0.273479,0.380917,0.670173,0.141247,0.79414,0.62885,0.55447,0.752817,
0.785875,0.529677,0.364388,0.471826,0.761082,0.232156,0.885049,0.71976,0.645379,0.843727,
0.876784,0.620586,0.455297,0.562735,0.851991,0.323065,0.975958,0.810669,0.736289,0.934636,
0.967693,0.711495,0.546206,0.653644,0.9429,0.413974,0.066867,0.901578,0.827198,0.0255447,
0.066867,0.901578,0.827198,0.0255447,0.40571,0.967693,0.711495,0.546206,0.653644,0.9429,
0.157776,0.992487,0.918107,0.116454,0.496619,0.0586026,0.802404,0.637115,0.744553,0.0338092,
0.248685,0.0833959,0.00901578,0.207363,0.587528,0.149512,0.893313,0.728024,0.835462,0.124718,
0.339594,0.174305,0.0999249,0.298272,0.678437,0.240421,0.984222,0.818933,0.926371,0.215627,
0.430503,0.265214,0.190834,0.389181,0.769346,0.33133,0.0751315,0.909842,0.0172802,0.306536,
0.521412,0.356123,0.281743,0.48009,0.860255,0.422239,0.166041,0.000751315,0.108189,0.397446,
0.612322,0.447032,0.372652,0.570999,0.951165,0.513148,0.25695,0.0916604,0.199098,0.488355,
0.703231,0.537941,0.463561,0.661908,0.0420736,0.604057,0.347859,0.182569,0.290008,0.579264,
0.79414,0.62885,0.55447,0.752817,0.132983,0.694966,0.438768,0.273479,0.380917,0.670173,
0.885049,0.71976,0.645379,0.843727,0.223892,0.785875,0.529677,0.364388,0.471826,0.761082,
0.975958,0.810669,0.736289,0.934636,0.314801,0.876784,0.620586,0.455297,0.562735,0.851991,
0.0751315,0.909842,0.0172802,0.306536,0.777611,0.430503,0.265214,0.190834,0.389181,0.769346,
0.166041,0.000751315,0.108189,0.397446,0.86852,0.521412,0.356123,0.281743,0.48009,0.860255,
0.25695,0.0916604,0.199098,0.488355,0.959429,0.612322,0.447032,0.372652,0.570999,0.951165,
0.347859,0.182569,0.290008,0.579264,0.0503381,0.703231,0.537941,0.463561,0.661908,0.0420736,
0.438768,0.273479,0.380917,0.670173,0.141247,0.79414,0.62885,0.55447,0.752817,0.132983,
0.529677,0.364388,0.471826,0.761082,0.232156,0.885049,0.71976,0.645379,0.843727,0.223892,
0.620586,0.455297,0.562735,0.851991,0.323065,0.975958,0.810669,0.736289,0.934636,0.314801,
0.711495,0.546206,0.653644,0.9429,0.413974,0.066867,0.901578,0.827198,0.0255447,0.40571,
0.802404,0.637115,0.744553,0.0338092,0.504884,0.157776,0.992487,0.918107,0.116454,0.496619,
0.893313,0.728024,0.835462,0.124718,0.595793,0.248685,0.0833959,0.00901578,0.207363,0.587528,
0.984222,0.818933,0.926371,0.215627,0.686702,0.339594,0.174305,0.0999249,0.298272,0.678437,
0.0833959,0.00901578,0.207363,0.587528,0.149512,0.893313,0.728024,0.835462,0.124718,0.595793,
0.174305,0.0999249,0.298272,0.678437,0.240421,0.984222,0.818933,0.926371,0.215627,0.686702,
0.265214,0.190834,0.389181,0.769346,0.33133,0.0751315,0.909842,0.0172802,0.306536,0.777611,
0.356123,0.281743,0.48009,0.860255,0.422239,0.166041,0.000751315,0.108189,0.397446,0.86852,
0.447032,0.372652,0.570999,0.951165,0.513148,0.25695,0.0916604,0.199098,0.488355,0.959429,
0.537941,0.463561,0.661908,0.0420736,0.604057,0.347859,0.182569,0.290008,0.579264,0.0503381,
0.62885,0.55447,0.752817,0.132983,0.694966,0.438768,0.273479,0.380917,0.670173,0.141247,
0.71976,0.645379,0.843727,0.223892,0.785875,0.529677,0.364388,0.471826,0.761082,0.232156,
0.810669,0.736289,0.934636,0.314801,0.876784,0.620586,0.455297,0.562735,0.851991,0.323065,
0.901578,0.827198,0.0255447,0.40571,0.967693,0.711495,0.546206,0.653644,0.9429,0.413974,
0.992487,0.918107,0.116454,0.496619,0.0586026,0.802404,0.637115,0.744553,0.0338092,0.504884,
0.00150263,0.216379,0.794891,0.646131,0.951916,0.621337,0.563486,0.96018,0.720511,0.753569,
0.0924117,0.307288,0.8858,0.73704,0.0428249,0.712246,0.654395,0.0510894,0.81142,0.844478,
0.183321,0.398197,0.976709,0.827949,0.133734,0.803156,0.745304,0.141998,0.902329,0.935387,
0.27423,0.489106,0.0676183,0.918858,0.224643,0.894065,0.836213,0.232908,0.993238,0.026296,
0.365139,0.580015,0.158527,0.00976709,0.315552,0.984974,0.927122,0.323817,0.0841473,0.117205,
0.456048,0.670924,0.249437,0.100676,0.406461,0.0758828,0.0180316,0.414726,0.175056,0.208114,
0.546957,0.761833,0.340346,0.191585,0.49737,0.166792,0.108941,0.505635,0.265965,0.299023,
0.637866,0.852742,0.431255,0.282494,0.588279,0.257701,0.19985,0.596544,0.356875,0.389932,
0.728775,0.943651,0.522164,0.373403,0.679189,0.34861,0.290759,0.687453,0.447784,0.480841,
0.819684,0.0345605,0.613073,0.464313,0.770098,0.439519,0.381668,0.778362,0.538693,0.571751,
0.910594,0.12547,0.703982,0.555222,0.861007,0.530428,0.472577,0.869271,0.629602,0.66266,
0.00976709,0.315552,0.984974,0.927122,0.323817,0.0841473,0.117205,0.604808,0.365139,0.580015,
0.100676,0.406461,0.0758828,0.0180316,0.414726,0.175056,0.208114,0.695718,0.456048,0.670924,
0.191585,0.49737,0.166792,0.108941,0.505635,0.265965,0.299023,0.786627,0.546957,0.761833,
0.282494,0.588279,0.257701,0.19985,0.596544,0.356875,0.389932,0.877536,0.637866,0.852742,
0.373403,0.679189,0.34861,0.290759,0.687453,0.447784,0.480841,0.968445,0.728775,0.943651,
0.464313,0.770098,0.439519,0.381668,0.778362,0.538693,0.571751,0.0593539,0.819684,0.0345605,
0.555222,0.861007,0.530428,0.472577,0.869271,0.629602,0.66266,0.150263,0.910594,0.12547,
0.646131,0.951916,0.621337,0.563486,0.96018,0.720511,0.753569,0.241172,0.00150263,0.216379,
0.73704,0.0428249,0.712246,0.654395,0.0510894,0.81142,0.844478,0.332081,0.0924117,0.307288,
0.827949,0.133734,0.803156,0.745304,0.141998,0.902329,0.935387,0.42299,0.183321,0.398197,
0.918858,0.224643,0.894065,0.836213,0.232908,0.993238,0.026296,0.513899,0.27423,0.489106,
0.0180316,0.414726,0.175056,0.208114,0.695718,0.456048,0.670924,0.249437,0.100676,0.406461,
0.108941,0.505635,0.265965,0.299023,0.786627,0.546957,0.761833,0.340346,0.191585,0.49737,
0.19985,0.596544,0.356875,0.389932,0.877536,0.637866,0.852742,0.431255,0.282494,0.588279,
0.290759,0.687453,0.447784,0.480841,0.968445,0.728775,0.943651,0.522164,0.373403,0.679189,
0.381668,0.778362,0.538693,0.571751,0.0593539,0.819684,0.0345605,0.613073,0.464313,0.770098,
0.472577,0.869271,0.629602,0.66266,0.150263,0.910594,0.12547,0.703982,0.555222,0.861007,
