256,12
0.773438,0.148438,0.695312,0.554688,0.960938,0.617188,0.648438,0.945312,0.492188,0.617188,0.929688,0.320312,
0.273438,0.648438,0.195312,0.0546875,0.460938,0.117188,0.148438,0.445312,0.992188,0.117188,0.429688,0.820312,
0.398438,0.0234375,0.820312,0.929688,0.835938,0.242188,0.273438,0.0703125,0.117188,0.742188,0.804688,0.195312,
0.898438,0.523438,0.320312,0.429688,0.335938,0.742188,0.773438,0.570312,0.617188,0.242188,0.304688,0.695312,
0.648438,0.273438,0.0703125,0.679688,0.0859375,0.492188,0.523438,0.320312,0.367188,0.492188,0.554688,0.945312,
0.148438,0.773438,0.570312,0.179688,0.585938,0.992188,0.0234375,0.820312,0.867188,0.992188,0.0546875,0.445312,
0.210938,0.210938,0.132812,0.492188,0.648438,0.929688,0.460938,0.257812,0.0546875,0.304688,0.117188,0.257812,
0.710938,0.710938,0.632812,0.992188,0.148438,0.429688,0.960938,0.757812,0.554688,0.804688,0.617188,0.757812,
0.960938,0.460938,0.882812,0.242188,0.398438,0.679688,0.710938,0.0078125,0.304688,0.554688,0.367188,0.507812,
0.460938,0.960938,0.382812,0.742188,0.898438,0.179688,0.210938,0.507812,0.804688,0.0546875,0.867188,0.0078125,
0.335938,0.335938,0.507812,0.367188,0.273438,0.0546875,0.335938,0.882812,0.179688,0.679688,0.492188,0.882812,
0.835938,0.835938,0.0078125,0.867188,0.773438,0.554688,0.835938,0.382812,0.679688,0.179688,0.992188,0.382812,
0.585938,0.0859375,0.257812,0.117188,0.523438,0.304688,0.585938,0.632812,0.429688,0.429688,0.242188,0.132812,
0.0859375,0.585938,0.757812,0.617188,0.0234375,0.804688,0.0859375,0.132812,0.929688,0.929688,0.742188,0.632812,
0.117188,0.117188,0.664062,0.648438,0.492188,0.523438,0.929688,0.414062,0.960938,0.210938,0.773438,0.289062,
0.617188,0.617188,0.164062,0.148438,0.992188,0.0234375,0.429688,0.914062,0.460938,0.710938,0.273438,0.789062,
0.867188,0.367188,0.414062,0.898438,0.742188,0.773438,0.179688,0.164062,0.710938,0.960938,0.523438,0.539062,
0.367188,0.867188,0.914062,0.398438,0.242188,0.273438,0.679688,0.664062,0.210938,0.460938,0.0234375,0.0390625,
0.492188,0.492188,0.0390625,0.523438,0.617188,0.398438,0.804688,0.789062,0.835938,0.835938,0.648438,0.914062,
0.992188,0.992188,0.539062,0.0234375,0.117188,0.898438,0.304688,0.289062,0.335938,0.335938,0.148438,0.414062,
0.742188,0.242188,0.789062,0.773438,0.367188,0.148438,0.0546875,0.539062,0.585938,0.0859375,0.898438,0.164062,
0.242188,0.742188,0.289062,0.273438,0.867188,0.648438,0.554688,0.0390625,0.0859375,0.585938,0.398438,0.664062,
0.179688,0.304688,0.976562,0.0859375,0.929688,0.710938,0.992188,0.601562,0.773438,0.148438,0.460938,0.601562,
0.679688,0.804688,0.476562,0.585938,0.429688,0.210938,0.492188,0.101562,0.273438,0.648438,0.960938,0.101562,
0.929688,0.0546875,0.226562,0.335938,0.179688,0.960938,0.242188,0.851562,0.523438,0.898438,0.210938,0.351562,
0.429688,0.554688,0.726562,0.835938,0.679688,0.460938,0.742188,0.351562,0.0234375,0.398438,0.710938,0.851562,
0.304688,0.179688,0.351562,0.210938,0.0546875,0.335938,0.867188,0.226562,0.898438,0.773438,0.0859375,0.226562,
0.804688,0.679688,0.851562,0.710938,0.554688,0.835938,0.367188,0.726562,0.398438,0.273438,0.585938,0.726562,
0.554688,0.429688,0.601562,0.460938,0.804688,0.0859375,0.117188,0.476562,0.648438,0.0234375,0.335938,0.976562,
0.0546875,0.929688,0.101562,0.960938,0.304688,0.585938,0.617188,0.976562,0.148438,0.523438,0.835938,0.476562,
0.0390625,0.132812,0.929688,0.351562,0.507812,0.476562,0.132812,0.117188,0.664062,0.320312,0.601562,0.710938,
0.539062,0.632812,0.429688,0.851562,0.0078125,0.976562,0.632812,0.617188,0.164062,0.820312,0.101562,0.210938,
0.789062,0.382812,0.179688,0.101562,0.257812,0.226562,0.882812,0.367188,0.914062,0.570312,0.851562,0.460938,
0.289062,0.882812,0.679688,0.601562,0.757812,0.726562,0.382812,0.867188,0.414062,0.0703125,0.351562,0.960938,
0.414062,0.257812,0.304688,0.476562,0.382812,0.601562,0.0078125,0.742188,0.539062,0.695312,0.976562,0.0859375,
0.914062,0.757812,0.804688,0.976562,0.882812,0.101562,0.507812,0.242188,0.0390625,0.195312,0.476562,0.585938,
0.664062,0.0078125,0.554688,0.226562,0.632812,0.851562,0.757812,0.992188,0.789062,0.445312,0.726562,0.835938,
0.164062,0.507812,0.0546875,0.726562,0.132812,0.351562,0.257812,0.492188,0.289062,0.945312,0.226562,0.335938,
0.226562,0.445312,0.742188,0.914062,0.0703125,0.289062,0.195312,0.929688,0.601562,0.257812,0.164062,0.398438,
0.726562,0.945312,0.242188,0.414062,0.570312,0.789062,0.695312,0.429688,0.101562,0.757812,0.664062,0.898438,
0.976562,0.195312,0.492188,0.664062,0.820312,0.0390625,0.945312,0.679688,0.851562,0.507812,0.414062,0.648438,
0.476562,0.695312,0.992188,0.164062,0.320312,0.539062,0.445312,0.179688,0.351562,0.0078125,0.914062,0.148438,
0.351562,0.0703125,0.117188,0.789062,0.945312,0.664062,0.0703125,0.304688,0.726562,0.632812,0.289062,0.773438,
0.851562,0.570312,0.617188,0.289062,0.445312,0.164062,0.570312,0.804688,0.226562,0.132812,0.789062,0.273438,
0.601562,0.320312,0.867188,0.539062,0.195312,0.914062,0.820312,0.0546875,0.976562,0.382812,0.0390625,0.0234375,
0.101562,0.820312,0.367188,0.0390625,0.695312,0.414062,0.320312,0.554688,0.476562,0.882812,0.539062,0.523438,
0.0703125,0.351562,0.210938,0.195312,0.789062,0.132812,0.664062,0.773438,0.382812,0.226562,0.945312,0.429688,
0.570312,0.851562,0.710938,0.695312,0.289062,0.632812,0.164062,0.273438,0.882812,0.726562,0.445312,0.929688,
0.820312,0.101562,0.960938,0.445312,0.0390625,0.382812,0.414062,0.523438,0.132812,0.976562,0.695312,0.679688,
0.320312,0.601562,0.460938,0.945312,0.539062,0.882812,0.914062,0.0234375,0.632812,0.476562,0.195312,0.179688,
0.445312,0.226562,0.585938,0.0703125,0.164062,0.757812,0.539062,0.398438,0.257812,0.851562,0.570312,0.804688,
0.945312,0.726562,0.0859375,0.570312,0.664062,0.257812,0.0390625,0.898438,0.757812,0.351562,0.0703125,0.304688,
0.695312,0.476562,0.335938,0.320312,0.914062,0.507812,0.289062,0.148438,0.0078125,0.101562,0.820312,0.0546875,
0.195312,0.976562,0.835938,0.820312,0.414062,0.0078125,0.789062,0.648438,0.507812,0.601562,0.320312,0.554688,
0.132812,0.0390625,0.398438,0.507812,0.351562,0.0703125,0.726562,0.210938,0.320312,0.164062,0.257812,0.742188,
0.632812,0.539062,0.898438,0.0078125,0.851562,0.570312,0.226562,0.710938,0.820312,0.664062,0.757812,0.242188,
0.882812,0.289062,0.648438,0.757812,0.601562,0.320312,0.476562,0.460938,0.0703125,0.914062,0.0078125,0.492188,
0.382812,0.789062,0.148438,0.257812,0.101562,0.820312,0.976562,0.960938,0.570312,0.414062,0.507812,0.992188,
0.257812,0.414062,0.773438,0.632812,0.726562,0.945312,0.601562,0.585938,0.445312,0.789062,0.132812,0.117188,
0.757812,0.914062,0.273438,0.132812,0.226562,0.445312,0.101562,0.0859375,0.945312,0.289062,0.632812,0.617188,
0.507812,0.164062,0.0234375,0.882812,0.476562,0.695312,0.351562,0.835938,0.195312,0.0390625,0.382812,0.867188,
0.0078125,0.664062,0.523438,0.382812,0.976562,0.195312,0.851562,0.335938,0.695312,0.539062,0.882812,0.367188,
0.0117188,0.332031,0.785156,0.941406,0.464844,0.417969,0.464844,0.488281,0.730469,0.574219,0.566406,0.246094,
0.511719,0.832031,0.285156,0.441406,0.964844,0.917969,0.964844,0.988281,0.230469,0.0742188,0.0664062,0.746094,
0.761719,0.0820312,0.0351562,0.691406,0.714844,0.167969,0.714844,0.238281,0.980469,0.324219,0.816406,0.996094,
0.261719,0.582031,0.535156,0.191406,0.214844,0.667969,0.214844,0.738281,0.480469,0.824219,0.316406,0.496094,
0.386719,0.207031,0.410156,0.816406,0.589844,0.542969,0.339844,0.863281,0.605469,0.449219,0.941406,0.621094,
0.886719,0.707031,0.910156,0.316406,0.0898438,0.0429688,0.839844,0.363281,0.105469,0.949219,0.441406,0.121094,
0.636719,0.457031,0.660156,0.566406,0.339844,0.792969,0.589844,0.613281,0.855469,0.699219,0.691406,0.371094,
0.136719,0.957031,0.160156,0.0664062,0.839844,0.292969,0.0898438,0.113281,0.355469,0.199219,0.191406,0.871094,
0.199219,0.0195312,0.597656,0.253906,0.902344,0.355469,0.402344,0.550781,0.542969,0.511719,0.128906,0.933594,
0.699219,0.519531,0.0976562,0.753906,0.402344,0.855469,0.902344,0.0507812,0.0429688,0.0117188,0.628906,0.433594,
0.949219,0.269531,0.347656,0.00390625,0.152344,0.105469,0.652344,0.800781,0.792969,0.261719,0.378906,0.183594,
0.449219,0.769531,0.847656,0.503906,0.652344,0.605469,0.152344,0.300781,0.292969,0.761719,0.878906,0.683594,
0.324219,0.394531,0.222656,0.378906,0.0273438,0.730469,0.277344,0.175781,0.667969,0.386719,0.253906,0.308594,
0.824219,0.894531,0.722656,0.878906,0.527344,0.230469,0.777344,0.675781,0.167969,0.886719,0.753906,0.808594,
0.574219,0.144531,0.972656,0.128906,0.777344,0.980469,0.527344,0.425781,0.917969,0.636719,0.00390625,0.558594,
0.0742188,0.644531,0.472656,0.628906,0.277344,0.480469,0.0273438,0.925781,0.417969,0.136719,0.503906,0.0585938,
0.105469,0.175781,0.0664062,0.597656,0.246094,0.199219,0.996094,0.644531,0.449219,0.980469,0.972656,0.902344,
0.605469,0.675781,0.566406,0.0976562,0.746094,0.699219,0.496094,0.144531,0.949219,0.480469,0.472656,0.402344,
0.855469,0.425781,0.816406,0.847656,0.996094,0.449219,0.246094,0.894531,0.199219,0.230469,0.722656,0.152344,
0.355469,0.925781,0.316406,0.347656,0.496094,0.949219,0.746094,0.394531,0.699219,0.730469,0.222656,0.652344,
0.480469,0.300781,0.691406,0.722656,0.871094,0.824219,0.871094,0.0195312,0.324219,0.105469,0.597656,0.277344,
0.980469,0.800781,0.191406,0.222656,0.371094,0.324219,0.371094,0.519531,0.824219,0.605469,0.0976562,0.777344,
0.730469,0.0507812,0.441406,0.972656,0.121094,0.574219,0.121094,0.269531,0.0742188,0.855469,0.847656,0.527344,
0.230469,0.550781,0.941406,0.472656,0.621094,0.0742188,0.621094,0.769531,0.574219,0.355469,0.347656,0.0273438,
0.167969,0.488281,0.253906,0.160156,0.683594,0.0117188,0.933594,0.332031,0.261719,0.917969,0.285156,0.214844,
0.667969,0.988281,0.753906,0.660156,0.183594,0.511719,0.433594,0.832031,0.761719,0.417969,0.785156,0.714844,
0.917969,0.238281,0.503906,0.410156,0.433594,0.261719,0.183594,0.0820312,0.0117188,0.167969,0.0351562,0.964844,
0.417969,0.738281,0.00390625,0.910156,0.933594,0.761719,0.683594,0.582031,0.511719,0.667969,0.535156,0.464844,
0.292969,0.113281,0.878906,0.0351562,0.308594,0.886719,0.808594,0.957031,0.386719,0.0429688,0.160156,0.589844,
0.792969,0.613281,0.378906,0.535156,0.808594,0.386719,0.308594,0.457031,0.886719,0.542969,0.660156,0.0898438,
0.542969,0.363281,0.128906,0.285156,0.558594,0.636719,0.0585938,0.707031,0.136719,0.792969,0.410156,0.339844,
0.0429688,0.863281,0.628906,0.785156,0.0585938,0.136719,0.558594,0.207031,0.636719,0.292969,0.910156,0.839844,
0.0585938,0.0664062,0.332031,0.394531,0.761719,0.808594,0.199219,0.816406,0.183594,0.621094,0.644531,0.105469,
0.558594,0.566406,0.832031,0.894531,0.261719,0.308594,0.699219,0.316406,0.683594,0.121094,0.144531,0.605469,
0.808594,0.316406,0.582031,0.144531,0.0117188,0.558594,0.949219,0.566406,0.433594,0.371094,0.894531,0.855469,
0.308594,0.816406,0.0820312,0.644531,0.511719,0.0585938,0.449219,0.0664062,0.933594,0.871094,0.394531,0.355469,
0.433594,0.441406,0.957031,0.269531,0.136719,0.183594,0.0742188,0.441406,0.0585938,0.496094,0.769531,0.730469,
0.933594,0.941406,0.457031,0.769531,0.636719,0.683594,0.574219,0.941406,0.558594,0.996094,0.269531,0.230469,
0.683594,0.191406,0.207031,0.0195312,0.886719,0.433594,0.824219,0.191406,0.308594,0.746094,0.519531,0.480469,
0.183594,0.691406,0.707031,0.519531,0.386719,0.933594,0.324219,0.691406,0.808594,0.246094,0.0195312,0.980469,
0.246094,0.253906,0.0195312,0.832031,0.324219,0.996094,0.136719,0.128906,0.121094,0.558594,0.0820312,0.792969,
0.746094,0.753906,0.519531,0.332031,0.824219,0.496094,0.636719,0.628906,0.621094,0.0585938,0.582031,0.292969,
0.996094,0.00390625,0.769531,0.582031,0.574219,0.746094,0.886719,0.378906,0.371094,0.308594,0.332031,0.0429688,
0.496094,0.503906,0.269531,0.0820312,0.0742188,0.246094,0.386719,0.878906,0.871094,0.808594,0.832031,0.542969,
0.371094,0.128906,0.644531,0.957031,0.699219,0.121094,0.0117188,0.503906,0.246094,0.433594,0.457031,0.417969,
0.871094,0.628906,0.144531,0.457031,0.199219,0.621094,0.511719,0.00390625,0.746094,0.933594,0.957031,0.917969,
0.621094,0.378906,0.394531,0.707031,0.449219,0.371094,0.761719,0.753906,0.496094,0.683594,0.207031,0.667969,
0.121094,0.878906,0.894531,0.207031,0.949219,0.871094,0.261719,0.253906,0.996094,0.183594,0.707031,0.167969,
0.0898438,0.410156,0.550781,0.0507812,0.542969,0.589844,0.730469,0.0351562,0.902344,0.964844,0.800781,0.761719,
0.589844,0.910156,0.0507812,0.550781,0.0429688,0.0898438,0.230469,0.535156,0.402344,0.464844,0.300781,0.261719,
0.839844,0.160156,0.300781,0.300781,0.292969,0.839844,0.480469,0.285156,0.652344,0.214844,0.550781,0.0117188,
0.339844,0.660156,0.800781,0.800781,0.792969,0.339844,0.980469,0.785156,0.152344,0.714844,0.0507812,0.511719,
0.464844,0.0351562,0.175781,0.175781,0.417969,0.464844,0.605469,0.660156,0.777344,0.0898438,0.675781,0.386719,
0.964844,0.535156,0.675781,0.675781,0.917969,0.964844,0.105469,0.160156,0.277344,0.589844,0.175781,0.886719,
0.714844,0.285156,0.925781,0.425781,0.667969,0.214844,0.355469,0.910156,0.527344,0.839844,0.925781,0.636719,
0.214844,0.785156,0.425781,0.925781,0.167969,0.714844,0.855469,0.410156,0.0273438,0.339844,0.425781,0.136719,
0.152344,0.222656,0.863281,0.738281,0.105469,0.652344,0.667969,0.972656,0.839844,0.902344,0.488281,0.0742188,
0.652344,0.722656,0.363281,0.238281,0.605469,0.152344,0.167969,0.472656,0.339844,0.402344,0.988281,0.574219,
0.902344,0.472656,0.113281,0.988281,0.855469,0.902344,0.417969,0.722656,0.589844,0.152344,0.238281,0.824219,
0.402344,0.972656,0.613281,0.488281,0.355469,0.402344,0.917969,0.222656,0.0898438,0.652344,0.738281,0.324219,
0.277344,0.347656,0.488281,0.613281,0.980469,0.277344,0.542969,0.347656,0.964844,0.0273438,0.113281,0.699219,
0.777344,0.847656,0.988281,0.113281,0.480469,0.777344,0.0429688,0.847656,0.464844,0.527344,0.613281,0.199219,
0.527344,0.0976562,0.738281,0.863281,0.230469,0.0273438,0.292969,0.0976562,0.714844,0.777344,0.363281,0.449219,
0.0273438,0.597656,0.238281,0.363281,0.730469,0.527344,0.792969,0.597656,0.214844,0.277344,0.863281,0.949219,
0.0195312,0.199219,0.730469,0.246094,0.253906,0.707031,0.0664062,0.808594,0.519531,0.800781,0.246094,0.675781,
0.519531,0.699219,0.230469,0.746094,0.753906,0.207031,0.566406,0.308594,0.0195312,0.300781,0.746094,0.175781,
0.769531,0.449219,0.480469,0.496094,0.503906,0.957031,0.816406,0.558594,0.769531,0.0507812,0.496094,0.425781,
0.269531,0.949219,0.980469,0.996094,0.00390625,0.457031,0.316406,0.0585938,0.269531,0.550781,0.996094,0.925781,
0.394531,0.324219,0.105469,0.121094,0.628906,0.332031,0.191406,0.433594,0.644531,0.175781,0.371094,0.0507812,
0.894531,0.824219,0.605469,0.621094,0.128906,0.832031,0.691406,0.933594,0.144531,0.675781,0.871094,0.550781,
0.644531,0.0742188,0.855469,0.371094,0.378906,0.0820312,0.941406,0.183594,0.894531,0.925781,0.121094,0.800781,
0.144531,0.574219,0.355469,0.871094,0.878906,0.582031,0.441406,0.683594,0.394531,0.425781,0.621094,0.300781,
0.207031,0.386719,0.917969,0.558594,0.816406,0.519531,0.00390625,0.246094,0.707031,0.863281,0.558594,0.488281,
0.707031,0.886719,0.417969,0.0585938,0.316406,0.0195312,0.503906,0.746094,0.207031,0.363281,0.0585938,0.988281,
0.957031,0.136719,0.167969,0.808594,0.0664062,0.769531,0.753906,0.496094,0.957031,0.113281,0.808594,0.738281,
0.457031,0.636719,0.667969,0.308594,0.566406,0.269531,0.253906,0.996094,0.457031,0.613281,0.308594,0.238281,
0.332031,0.0117188,0.292969,0.683594,0.191406,0.394531,0.128906,0.621094,0.582031,0.238281,0.933594,0.863281,
0.832031,0.511719,0.792969,0.183594,0.691406,0.894531,0.628906,0.121094,0.0820312,0.738281,0.433594,0.363281,
0.582031,0.261719,0.542969,0.933594,0.941406,0.144531,0.878906,0.871094,0.832031,0.988281,0.683594,0.113281,
0.0820312,0.761719,0.0429688,0.433594,0.441406,0.644531,0.378906,0.371094,0.332031,0.488281,0.183594,0.613281,
0.113281,0.292969,0.386719,0.339844,0.0351562,0.925781,0.597656,0.0898438,0.300781,0.644531,0.339844,0.457031,
0.613281,0.792969,0.886719,0.839844,0.535156,0.425781,0.0976562,0.589844,0.800781,0.144531,0.839844,0.957031,
0.863281,0.0429688,0.636719,0.0898438,0.785156,0.675781,0.347656,0.339844,0.0507812,0.394531,0.0898438,0.707031,
0.363281,0.542969,0.136719,0.589844,0.285156,0.175781,0.847656,0.839844,0.550781,0.894531,0.589844,0.207031,
0.488281,0.167969,0.761719,0.464844,0.910156,0.0507812,0.722656,0.714844,0.425781,0.269531,0.214844,0.832031,
0.988281,0.667969,0.261719,0.964844,0.410156,0.550781,0.222656,0.214844,0.925781,0.769531,0.714844,0.332031,
0.738281,0.417969,0.0117188,0.214844,0.160156,0.300781,0.472656,0.964844,0.175781,0.519531,0.464844,0.0820312,
0.238281,0.917969,0.511719,0.714844,0.660156,0.800781,0.972656,0.464844,0.675781,0.0195312,0.964844,0.582031,
0.175781,0.105469,0.199219,0.902344,0.597656,0.863281,0.535156,0.902344,0.488281,0.707031,0.902344,0.644531,
0.675781,0.605469,0.699219,0.402344,0.0976562,0.363281,0.0351562,0.402344,0.988281,0.207031,0.402344,0.144531,
0.925781,0.355469,0.949219,0.652344,0.347656,0.613281,0.285156,0.652344,0.238281,0.457031,0.652344,0.394531,
0.425781,0.855469,0.449219,0.152344,0.847656,0.113281,0.785156,0.152344,0.738281,0.957031,0.152344,0.894531,
0.300781,0.480469,0.574219,0.777344,0.472656,0.238281,0.660156,0.277344,0.363281,0.332031,0.527344,0.0195312,
0.800781,0.980469,0.0742188,0.277344,0.972656,0.738281,0.160156,0.777344,0.863281,0.832031,0.0273438,0.519531,
0.550781,0.230469,0.324219,0.527344,0.722656,0.488281,0.410156,0.0273438,0.113281,0.582031,0.777344,0.769531,
0.0507812,0.730469,0.824219,0.0273438,0.222656,0.988281,0.910156,0.527344,0.613281,0.0820312,0.277344,0.269531,
0.0351562,0.464844,0.152344,0.667969,0.957031,0.0664062,0.332031,0.386719,0.0664062,0.753906,0.0429688,0.535156,
0.535156,0.964844,0.652344,0.167969,0.457031,0.566406,0.832031,0.886719,0.566406,0.253906,0.542969,0.0351562,
0.785156,0.214844,0.902344,0.917969,0.207031,0.316406,0.582031,0.136719,0.316406,0.00390625,0.292969,0.285156,
0.285156,0.714844,0.402344,0.417969,0.707031,0.816406,0.0820312,0.636719,0.816406,0.503906,0.792969,0.785156,
