169,12
0.852071,0.928994,0.00591716,0.0828402,0.159763,0.236686,0.313609,0.390533,0.467456,0.544379,0.621302,0.698225,
0.928994,0.00591716,0.0828402,0.159763,0.236686,0.313609,0.390533,0.467456,0.544379,0.621302,0.698225,0.775148,
0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,
0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,
0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,
0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,
0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,
0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,
0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,
0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,
0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,
0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,
0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,
0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,0.781065,0.934911,0.0887574,0.242604,0.39645,0.550296,
0.934911,0.0887574,0.242604,0.39645,0.550296,0.704142,0.857988,0.0118343,0.16568,0.319527,0.473373,0.627219,
0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,
0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,
0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,
0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,
0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,
0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,
0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,
0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,
0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,
0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,
0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,
0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,0.710059,0.940828,0.171598,0.402367,
0.940828,0.171598,0.402367,0.633136,0.863905,0.0946746,0.325444,0.556213,0.786982,0.0177515,0.248521,0.47929,
0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,
0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,
0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,
0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,
0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,
0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,
0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,
0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,
0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,
0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,
0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,0.56213,0.869822,0.177515,
0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,0.639053,0.946746,0.254438,
0.946746,0.254438,0.56213,0.869822,0.177515,0.485207,0.792899,0.100592,0.408284,0.715976,0.0236686,0.331361,
0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,
0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,
0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,
0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,
0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,
0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,
0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,
0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,
0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,
0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,
0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,
0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,0.568047,0.952663,0.337278,0.721893,0.106509,
0.952663,0.337278,0.721893,0.106509,0.491124,0.87574,0.260355,0.64497,0.0295858,0.414201,0.798817,0.183432,
0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,
0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,
0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,
0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,
0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,
0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,
0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,
0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,
0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,
0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,0.343195,0.804734,
0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,0.420118,0.881657,
0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,0.497041,0.95858,
0.95858,0.420118,0.881657,0.343195,0.804734,0.266272,0.727811,0.189349,0.650888,0.112426,0.573964,0.035503,
0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,
0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,
0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,
0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,
0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,
0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,
0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,
0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,
0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,
0.733728,0.272189,0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,
0.810651,0.349112,0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,
0.887574,0.426036,0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,
0.964497,0.502959,0.0414201,0.579882,0.118343,0.656805,0.195266,0.733728,0.272189,0.810651,0.349112,0.887574,
0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,
0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,
0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,
0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,
0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,
0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,
0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,
0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,
0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,
0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,
0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,
0.893491,0.508876,0.12426,0.739645,0.35503,0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,
0.970414,0.585799,0.201183,0.816568,0.431953,0.0473373,0.662722,0.278107,0.893491,0.508876,0.12426,0.739645,
0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,
0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,
0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,
0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,
0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,
0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,
0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,
0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,
0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,
0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,
0.822485,0.514793,0.207101,0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,
0.899408,0.591716,0.284024,0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,
0.976331,0.668639,0.360947,0.0532544,0.745562,0.43787,0.130178,0.822485,0.514793,0.207101,0.899408,0.591716,
0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,
0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,
0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,
0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,
0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,
0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,
0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,
0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,
0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,
0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,
0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,
0.905325,0.674556,0.443787,0.213018,0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,
0.982249,0.751479,0.52071,0.289941,0.0591716,0.828402,0.597633,0.366864,0.136095,0.905325,0.674556,0.443787,
0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,
0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,
0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,
0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,
0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,
0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,
0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,
0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,
0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,
0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,
0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,
0.911243,0.757396,0.60355,0.449704,0.295858,0.142012,0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,
0.988166,0.83432,0.680473,0.526627,0.372781,0.218935,0.0650888,0.911243,0.757396,0.60355,0.449704,0.295858,
0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,
0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,
0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,
0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,
0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,
0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,
0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,0.686391,
0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,0.763314,
0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,0.840237,
0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,0.91716,
0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,0.994083,
0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,0.0710059,
0.994083,0.91716,0.840237,0.763314,0.686391,0.609467,0.532544,0.455621,0.378698,0.301775,0.224852,0.147929,
0.000455166,0.0892126,0.331816,0.728266,0.278562,0.982704,0.840692,0.775603,0.941284,0.26081,0.734183,0.361402,
