512,7
0.046875,0.265625,0.609375,0.578125,0.703125,0.640625,0.265625,
0.546875,0.765625,0.109375,0.078125,0.203125,0.140625,0.765625,
0.796875,0.015625,0.359375,0.828125,0.453125,0.890625,0.515625,
0.296875,0.515625,0.859375,0.328125,0.953125,0.390625,0.015625,
0.421875,0.140625,0.234375,0.703125,0.328125,0.265625,0.390625,
0.921875,0.640625,0.734375,0.203125,0.828125,0.765625,0.890625,
0.671875,0.390625,0.984375,0.953125,0.578125,0.015625,0.640625,
0.171875,0.890625,0.484375,0.453125,0.078125,0.515625,0.140625,
0.234375,0.078125,0.796875,0.140625,0.140625,0.578125,0.328125,
0.734375,0.578125,0.296875,0.640625,0.640625,0.078125,0.828125,
0.984375,0.328125,0.046875,0.390625,0.890625,0.828125,0.578125,
0.484375,0.828125,0.546875,0.890625,0.390625,0.328125,0.078125,
0.359375,0.453125,0.421875,0.015625,0.765625,0.453125,0.453125,
0.859375,0.953125,0.921875,0.515625,0.265625,0.953125,0.953125,
0.609375,0.203125,0.671875,0.265625,0.015625,0.203125,0.703125,
0.109375,0.703125,0.171875,0.765625,0.515625,0.703125,0.203125,
0.078125,0.234375,0.265625,0.984375,0.984375,0.984375,0.796875,
0.578125,0.734375,0.765625,0.484375,0.484375,0.484375,0.296875,
0.828125,0.484375,0.515625,0.734375,0.234375,0.734375,0.046875,
0.328125,0.984375,0.015625,0.234375,0.734375,0.234375,0.546875,
0.453125,0.359375,0.890625,0.859375,0.109375,0.109375,0.921875,
0.953125,0.859375,0.390625,0.359375,0.609375,0.609375,0.421875,
0.703125,0.109375,0.140625,0.609375,0.859375,0.359375,0.171875,
0.203125,0.609375,0.640625,0.109375,0.359375,0.859375,0.671875,
0.140625,0.421875,0.078125,0.296875,0.421875,0.796875,0.859375,
0.640625,0.921875,0.578125,0.796875,0.921875,0.296875,0.359375,
0.890625,0.171875,0.828125,0.046875,0.671875,0.546875,0.109375,
0.390625,0.671875,0.328125,0.546875,0.171875,0.046875,0.609375,
0.265625,0.046875,0.703125,0.421875,0.546875,0.171875,0.984375,
0.765625,0.546875,0.203125,0.921875,0.046875,0.671875,0.484375,
0.515625,0.296875,0.453125,0.171875,0.296875,0.421875,0.234375,
0.015625,0.796875,0.953125,0.671875,0.796875,0.921875,0.734375,
0.0234375,0.398438,0.445312,0.804688,0.210938,0.867188,0.398438,
0.523438,0.898438,0.945312,0.304688,0.710938,0.367188,0.898438,
0.773438,0.148438,0.695312,0.554688,0.960938,0.617188,0.648438,
0.273438,0.648438,0.195312,0.0546875,0.460938,0.117188,0.148438,
0.398438,0.0234375,0.820312,0.929688,0.835938,0.242188,0.273438,
0.898438,0.523438,0.320312,0.429688,0.335938,0.742188,0.773438,
0.648438,0.273438,0.0703125,0.679688,0.0859375,0.492188,0.523438,
0.148438,0.773438,0.570312,0.179688,0.585938,0.992188,0.0234375,
0.210938,0.210938,0.132812,0.492188,0.648438,0.929688,0.460938,
0.710938,0.710938,0.632812,0.992188,0.148438,0.429688,0.960938,
0.960938,0.460938,0.882812,0.242188,0.398438,0.679688,0.710938,
0.460938,0.960938,0.382812,0.742188,0.898438,0.179688,0.210938,
0.335938,0.335938,0.507812,0.367188,0.273438,0.0546875,0.335938,
0.835938,0.835938,0.0078125,0.867188,0.773438,0.554688,0.835938,
0.585938,0.0859375,0.257812,0.117188,0.523438,0.304688,0.585938,
0.0859375,0.585938,0.757812,0.617188,0.0234375,0.804688,0.0859375,
0.117188,0.117188,0.664062,0.648438,0.492188,0.523438,0.929688,
0.617188,0.617188,0.164062,0.148438,0.992188,0.0234375,0.429688,
0.867188,0.367188,0.414062,0.898438,0.742188,0.773438,0.179688,
0.367188,0.867188,0.914062,0.398438,0.242188,0.273438,0.679688,
0.492188,0.492188,0.0390625,0.523438,0.617188,0.398438,0.804688,
0.992188,0.992188,0.539062,0.0234375,0.117188,0.898438,0.304688,
0.742188,0.242188,0.789062,0.773438,0.367188,0.148438,0.0546875,
0.242188,0.742188,0.289062,0.273438,0.867188,0.648438,0.554688,
0.179688,0.304688,0.976562,0.0859375,0.929688,0.710938,0.992188,
0.679688,0.804688,0.476562,0.585938,0.429688,0.210938,0.492188,
0.929688,0.0546875,0.226562,0.335938,0.179688,0.960938,0.242188,
0.429688,0.554688,0.726562,0.835938,0.679688,0.460938,0.742188,
0.304688,0.179688,0.351562,0.210938,0.0546875,0.335938,0.867188,
0.804688,0.679688,0.851562,0.710938,0.554688,0.835938,0.367188,
0.554688,0.429688,0.601562,0.460938,0.804688,0.0859375,0.117188,
0.0546875,0.929688,0.101562,0.960938,0.304688,0.585938,0.617188,
0.0390625,0.132812,0.929688,0.351562,0.507812,0.476562,0.132812,
0.539062,0.632812,0.429688,0.851562,0.0078125,0.976562,0.632812,
0.789062,0.382812,0.179688,0.101562,0.257812,0.226562,0.882812,
0.289062,0.882812,0.679688,0.601562,0.757812,0.726562,0.382812,
0.414062,0.257812,0.304688,0.476562,0.382812,0.601562,0.0078125,
0.914062,0.757812,0.804688,0.976562,0.882812,0.101562,0.507812,
0.664062,0.0078125,0.554688,0.226562,0.632812,0.851562,0.757812,
0.164062,0.507812,0.0546875,0.726562,0.132812,0.351562,0.257812,
0.226562,0.445312,0.742188,0.914062,0.0703125,0.289062,0.195312,
0.726562,0.945312,0.242188,0.414062,0.570312,0.789062,0.695312,
0.976562,0.195312,0.492188,0.664062,0.820312,0.0390625,0.945312,
0.476562,0.695312,0.992188,0.164062,0.320312,0.539062,0.445312,
0.351562,0.0703125,0.117188,0.789062,0.945312,0.664062,0.0703125,
0.851562,0.570312,0.617188,0.289062,0.445312,0.164062,0.570312,
0.601562,0.320312,0.867188,0.539062,0.195312,0.914062,0.820312,
0.101562,0.820312,0.367188,0.0390625,0.695312,0.414062,0.320312,
0.0703125,0.351562,0.210938,0.195312,0.789062,0.132812,0.664062,
0.570312,0.851562,0.710938,0.695312,0.289062,0.632812,0.164062,
0.820312,0.101562,0.960938,0.445312,0.0390625,0.382812,0.414062,
0.320312,0.601562,0.460938,0.945312,0.539062,0.882812,0.914062,
0.445312,0.226562,0.585938,0.0703125,0.164062,0.757812,0.539062,
0.945312,0.726562,0.0859375,0.570312,0.664062,0.257812,0.0390625,
0.695312,0.476562,0.335938,0.320312,0.914062,0.507812,0.289062,
0.195312,0.976562,0.835938,0.820312,0.414062,0.0078125,0.789062,
0.132812,0.0390625,0.398438,0.507812,0.351562,0.0703125,0.726562,
0.632812,0.539062,0.898438,0.0078125,0.851562,0.570312,0.226562,
0.882812,0.289062,0.648438,0.757812,0.601562,0.320312,0.476562,
0.382812,0.789062,0.148438,0.257812,0.101562,0.820312,0.976562,
0.257812,0.414062,0.773438,0.632812,0.726562,0.945312,0.601562,
0.757812,0.914062,0.273438,0.132812,0.226562,0.445312,0.101562,
0.507812,0.164062,0.0234375,0.882812,0.476562,0.695312,0.351562,
0.0078125,0.664062,0.523438,0.382812,0.976562,0.195312,0.851562,
0.0117188,0.332031,0.785156,0.941406,0.464844,0.417969,0.464844,
0.511719,0.832031,0.285156,0.441406,0.964844,0.917969,0.964844,
0.761719,0.0820312,0.0351562,0.691406,0.714844,0.167969,0.714844,
0.261719,0.582031,0.535156,0.191406,0.214844,0.667969,0.214844,
0.386719,0.207031,0.410156,0.816406,0.589844,0.542969,0.339844,
0.886719,0.707031,0.910156,0.316406,0.0898438,0.0429688,0.839844,
0.636719,0.457031,0.660156,0.566406,0.339844,0.792969,0.589844,
0.136719,0.957031,0.160156,0.0664062,0.839844,0.292969,0.0898438,
0.199219,0.0195312,0.597656,0.253906,0.902344,0.355469,0.402344,
0.699219,0.519531,0.0976562,0.753906,0.402344,0.855469,0.902344,
0.949219,0.269531,0.347656,0.00390625,0.152344,0.105469,0.652344,
0.449219,0.769531,0.847656,0.503906,0.652344,0.605469,0.152344,
0.324219,0.394531,0.222656,0.378906,0.0273438,0.730469,0.277344,
0.824219,0.894531,0.722656,0.878906,0.527344,0.230469,0.777344,
0.574219,0.144531,0.972656,0.128906,0.777344,0.980469,0.527344,
0.0742188,0.644531,0.472656,0.628906,0.277344,0.480469,0.0273438,
0.105469,0.175781,0.0664062,0.597656,0.246094,0.199219,0.996094,
0.605469,0.675781,0.566406,0.0976562,0.746094,0.699219,0.496094,
0.855469,0.425781,0.816406,0.847656,0.996094,0.449219,0.246094,
0.355469,0.925781,0.316406,0.347656,0.496094,0.949219,0.746094,
0.480469,0.300781,0.691406,0.722656,0.871094,0.824219,0.871094,
0.980469,0.800781,0.191406,0.222656,0.371094,0.324219,0.371094,
0.730469,0.0507812,0.441406,0.972656,0.121094,0.574219,0.121094,
0.230469,0.550781,0.941406,0.472656,0.621094,0.0742188,0.621094,
0.167969,0.488281,0.253906,0.160156,0.683594,0.0117188,0.933594,
0.667969,0.988281,0.753906,0.660156,0.183594,0.511719,0.433594,
0.917969,0.238281,0.503906,0.410156,0.433594,0.261719,0.183594,
0.417969,0.738281,0.00390625,0.910156,0.933594,0.761719,0.683594,
0.292969,0.113281,0.878906,0.0351562,0.308594,0.886719,0.808594,
0.792969,0.613281,0.378906,0.535156,0.808594,0.386719,0.308594,
0.542969,0.363281,0.128906,0.285156,0.558594,0.636719,0.0585938,
0.0429688,0.863281,0.628906,0.785156,0.0585938,0.136719,0.558594,
0.0585938,0.0664062,0.332031,0.394531,0.761719,0.808594,0.199219,
0.558594,0.566406,0.832031,0.894531,0.261719,0.308594,0.699219,
0.808594,0.316406,0.582031,0.144531,0.0117188,0.558594,0.949219,
0.308594,0.816406,0.0820312,0.644531,0.511719,0.0585938,0.449219,
0.433594,0.441406,0.957031,0.269531,0.136719,0.183594,0.0742188,
0.933594,0.941406,0.457031,0.769531,0.636719,0.683594,0.574219,
0.683594,0.191406,0.207031,0.0195312,0.886719,0.433594,0.824219,
0.183594,0.691406,0.707031,0.519531,0.386719,0.933594,0.324219,
0.246094,0.253906,0.0195312,0.832031,0.324219,0.996094,0.136719,
0.746094,0.753906,0.519531,0.332031,0.824219,0.496094,0.636719,
0.996094,0.00390625,0.769531,0.582031,0.574219,0.746094,0.886719,
0.496094,0.503906,0.269531,0.0820312,0.0742188,0.246094,0.386719,
0.371094,0.128906,0.644531,0.957031,0.699219,0.121094,0.0117188,
0.871094,0.628906,0.144531,0.457031,0.199219,0.621094,0.511719,
0.621094,0.378906,0.394531,0.707031,0.449219,0.371094,0.761719,
0.121094,0.878906,0.894531,0.207031,0.949219,0.871094,0.261719,
0.0898438,0.410156,0.550781,0.0507812,0.542969,0.589844,0.730469,
0.589844,0.910156,0.0507812,0.550781,0.0429688,0.0898438,0.230469,
0.839844,0.160156,0.300781,0.300781,0.292969,0.839844,0.480469,
0.339844,0.660156,0.800781,0.800781,0.792969,0.339844,0.980469,
0.464844,0.0351562,0.175781,0.175781,0.417969,0.464844,0.605469,
0.964844,0.535156,0.675781,0.675781,0.917969,0.964844,0.105469,
0.714844,0.285156,0.925781,0.425781,0.667969,0.214844,0.355469,
0.214844,0.785156,0.425781,0.925781,0.167969,0.714844,0.855469,
0.152344,0.222656,0.863281,0.738281,0.105469,0.652344,0.667969,
0.652344,0.722656,0.363281,0.238281,0.605469,0.152344,0.167969,
0.902344,0.472656,0.113281,0.988281,0.855469,0.902344,0.417969,
0.402344,0.972656,0.613281,0.488281,0.355469,0.402344,0.917969,
0.277344,0.347656,0.488281,0.613281,0.980469,0.277344,0.542969,
0.777344,0.847656,0.988281,0.113281,0.480469,0.777344,0.0429688,
0.527344,0.0976562,0.738281,0.863281,0.230469,0.0273438,0.292969,
0.0273438,0.597656,0.238281,0.363281,0.730469,0.527344,0.792969,
0.0195312,0.199219,0.730469,0.246094,0.253906,0.707031,0.0664062,
0.519531,0.699219,0.230469,0.746094,0.753906,0.207031,0.566406,
0.769531,0.449219,0.480469,0.496094,0.503906,0.957031,0.816406,
0.269531,0.949219,0.980469,0.996094,0.00390625,0.457031,0.316406,
0.394531,0.324219,0.105469,0.121094,0.628906,0.332031,0.191406,
0.894531,0.824219,0.605469,0.621094,0.128906,0.832031,0.691406,
0.644531,0.0742188,0.855469,0.371094,0.378906,0.0820312,0.941406,
0.144531,0.574219,0.355469,0.871094,0.878906,0.582031,0.441406,
0.207031,0.386719,0.917969,0.558594,0.816406,0.519531,0.00390625,
0.707031,0.886719,0.417969,0.0585938,0.316406,0.0195312,0.503906,
0.957031,0.136719,0.167969,0.808594,0.0664062,0.769531,0.753906,
0.457031,0.636719,0.667969,0.308594,0.566406,0.269531,0.253906,
0.332031,0.0117188,0.292969,0.683594,0.191406,0.394531,0.128906,
0.832031,0.511719,0.792969,0.183594,0.691406,0.894531,0.628906,
0.582031,0.261719,0.542969,0.933594,0.941406,0.144531,0.878906,
0.0820312,0.761719,0.0429688,0.433594,0.441406,0.644531,0.378906,
0.113281,0.292969,0.386719,0.339844,0.0351562,0.925781,0.597656,
0.613281,0.792969,0.886719,0.839844,0.535156,0.425781,0.0976562,
0.863281,0.0429688,0.636719,0.0898438,0.785156,0.675781,0.347656,
0.363281,0.542969,0.136719,0.589844,0.285156,0.175781,0.847656,
0.488281,0.167969,0.761719,0.464844,0.910156,0.0507812,0.722656,
0.988281,0.667969,0.261719,0.964844,0.410156,0.550781,0.222656,
0.738281,0.417969,0.0117188,0.214844,0.160156,0.300781,0.472656,
0.238281,0.917969,0.511719,0.714844,0.660156,0.800781,0.972656,
0.175781,0.105469,0.199219,0.902344,0.597656,0.863281,0.535156,
0.675781,0.605469,0.699219,0.402344,0.0976562,0.363281,0.0351562,
0.925781,0.355469,0.949219,0.652344,0.347656,0.613281,0.285156,
0.425781,0.855469,0.449219,0.152344,0.847656,0.113281,0.785156,
0.300781,0.480469,0.574219,0.777344,0.472656,0.238281,0.660156,
0.800781,0.980469,0.0742188,0.277344,0.972656,0.738281,0.160156,
0.550781,0.230469,0.324219,0.527344,0.722656,0.488281,0.410156,
0.0507812,0.730469,0.824219,0.0273438,0.222656,0.988281,0.910156,
0.0351562,0.464844,0.152344,0.667969,0.957031,0.0664062,0.332031,
0.535156,0.964844,0.652344,0.167969,0.457031,0.566406,0.832031,
0.785156,0.214844,0.902344,0.917969,0.207031,0.316406,0.582031,
0.285156,0.714844,0.402344,0.417969,0.707031,0.816406,0.0820312,
0.410156,0.0898438,0.527344,0.542969,0.0820312,0.941406,0.457031,
0.910156,0.589844,0.0273438,0.0429688,0.582031,0.441406,0.957031,
0.660156,0.339844,0.277344,0.792969,0.832031,0.691406,0.707031,
0.160156,0.839844,0.777344,0.292969,0.332031,0.191406,0.207031,
0.222656,0.152344,0.464844,0.105469,0.394531,0.128906,0.269531,
0.722656,0.652344,0.964844,0.605469,0.894531,0.628906,0.769531,
0.972656,0.402344,0.714844,0.355469,0.644531,0.378906,0.519531,
0.472656,0.902344,0.214844,0.855469,0.144531,0.878906,0.0195312,
0.347656,0.277344,0.839844,0.230469,0.519531,0.753906,0.394531,
0.847656,0.777344,0.339844,0.730469,0.0195312,0.253906,0.894531,
0.597656,0.0273438,0.0898438,0.480469,0.269531,0.503906,0.644531,
0.0976562,0.527344,0.589844,0.980469,0.769531,0.00390625,0.144531,
0.0664062,0.0585938,0.996094,0.761719,0.738281,0.285156,0.863281,
0.566406,0.558594,0.496094,0.261719,0.238281,0.785156,0.363281,
0.816406,0.308594,0.246094,0.511719,0.488281,0.0351562,0.113281,
0.316406,0.808594,0.746094,0.0117188,0.988281,0.535156,0.613281,
0.441406,0.433594,0.371094,0.886719,0.363281,0.660156,0.988281,
0.941406,0.933594,0.871094,0.386719,0.863281,0.160156,0.488281,
0.691406,0.183594,0.621094,0.636719,0.613281,0.910156,0.238281,
0.191406,0.683594,0.121094,0.136719,0.113281,0.410156,0.738281,
0.128906,0.371094,0.683594,0.449219,0.175781,0.472656,0.800781,
0.628906,0.871094,0.183594,0.949219,0.675781,0.972656,0.300781,
0.878906,0.121094,0.433594,0.199219,0.925781,0.222656,0.0507812,
0.378906,0.621094,0.933594,0.699219,0.425781,0.722656,0.550781,
0.253906,0.246094,0.0585938,0.324219,0.800781,0.597656,0.925781,
0.753906,0.746094,0.558594,0.824219,0.300781,0.0976562,0.425781,
0.503906,0.496094,0.808594,0.0742188,0.0507812,0.847656,0.175781,
0.00390625,0.996094,0.308594,0.574219,0.550781,0.347656,0.675781,
0.00585938,0.498047,0.654297,0.283203,0.833984,0.974609,0.966797,
0.505859,0.998047,0.154297,0.783203,0.333984,0.474609,0.466797,
0.755859,0.248047,0.404297,0.0332031,0.0839844,0.724609,0.216797,
0.255859,0.748047,0.904297,0.533203,0.583984,0.224609,0.716797,
0.380859,0.123047,0.0292969,0.408203,0.208984,0.0996094,0.841797,
0.880859,0.623047,0.529297,0.908203,0.708984,0.599609,0.341797,
0.630859,0.373047,0.779297,0.158203,0.958984,0.349609,0.0917969,
0.130859,0.873047,0.279297,0.658203,0.458984,0.849609,0.591797,
0.193359,0.185547,0.966797,0.970703,0.271484,0.787109,0.904297,
0.693359,0.685547,0.466797,0.470703,0.771484,0.287109,0.404297,
0.943359,0.435547,0.216797,0.720703,0.521484,0.537109,0.154297,
0.443359,0.935547,0.716797,0.220703,0.0214844,0.0371094,0.654297,
0.318359,0.310547,0.341797,0.845703,0.646484,0.162109,0.779297,
0.818359,0.810547,0.841797,0.345703,0.146484,0.662109,0.279297,
0.568359,0.0605469,0.591797,0.595703,0.396484,0.412109,0.0292969,
0.0683594,0.560547,0.0917969,0.0957031,0.896484,0.912109,0.529297,
0.0996094,0.0292969,0.498047,0.126953,0.615234,0.630859,0.498047,
0.599609,0.529297,0.998047,0.626953,0.115234,0.130859,0.998047,
0.849609,0.279297,0.748047,0.376953,0.365234,0.880859,0.748047,
0.349609,0.779297,0.248047,0.876953,0.865234,0.380859,0.248047,
0.474609,0.404297,0.873047,0.00195312,0.490234,0.255859,0.373047,
0.974609,0.904297,0.373047,0.501953,0.990234,0.755859,0.873047,
0.724609,0.154297,0.123047,0.251953,0.740234,0.00585938,0.623047,
0.224609,0.654297,0.623047,0.751953,0.240234,0.505859,0.123047,
0.162109,0.341797,0.185547,0.564453,0.0527344,0.568359,0.435547,
0.662109,0.841797,0.685547,0.0644531,0.552734,0.0683594,0.935547,
0.912109,0.0917969,0.935547,0.814453,0.802734,0.818359,0.685547,
0.412109,0.591797,0.435547,0.314453,0.302734,0.318359,0.185547,
0.287109,0.216797,0.560547,0.689453,0.927734,0.443359,0.310547,
0.787109,0.716797,0.0605469,0.189453,0.427734,0.943359,0.810547,
0.537109,0.466797,0.310547,0.939453,0.177734,0.193359,0.560547,
0.0371094,0.966797,0.810547,0.439453,0.677734,0.693359,0.0605469,
0.0527344,0.232422,0.232422,0.861328,0.380859,0.365234,0.701172,
0.552734,0.732422,0.732422,0.361328,0.880859,0.865234,0.201172,
0.802734,0.482422,0.982422,0.611328,0.630859,0.115234,0.451172,
0.302734,0.982422,0.482422,0.111328,0.130859,0.615234,0.951172,
0.427734,0.357422,0.607422,0.986328,0.505859,0.740234,0.576172,
0.927734,0.857422,0.107422,0.486328,0.00585938,0.240234,0.0761719,
0.677734,0.107422,0.357422,0.736328,0.255859,0.990234,0.326172,
0.177734,0.607422,0.857422,0.236328,0.755859,0.490234,0.826172,
0.240234,0.419922,0.419922,0.423828,0.943359,0.427734,0.638672,
0.740234,0.919922,0.919922,0.923828,0.443359,0.927734,0.138672,
0.990234,0.169922,0.669922,0.173828,0.193359,0.177734,0.388672,
0.490234,0.669922,0.169922,0.673828,0.693359,0.677734,0.888672,
0.365234,0.0449219,0.794922,0.298828,0.0683594,0.552734,0.513672,
0.865234,0.544922,0.294922,0.798828,0.568359,0.0527344,0.0136719,
0.615234,0.294922,0.0449219,0.0488281,0.818359,0.802734,0.263672,
0.115234,0.794922,0.544922,0.548828,0.318359,0.302734,0.763672,
0.0839844,0.263672,0.888672,0.705078,0.162109,0.0214844,0.232422,
0.583984,0.763672,0.388672,0.205078,0.662109,0.521484,0.732422,
0.833984,0.0136719,0.138672,0.955078,0.912109,0.271484,0.982422,
0.333984,0.513672,0.638672,0.455078,0.412109,0.771484,0.482422,
0.458984,0.138672,0.263672,0.580078,0.787109,0.896484,0.107422,
0.958984,0.638672,0.763672,0.0800781,0.287109,0.396484,0.607422,
0.708984,0.388672,0.513672,0.830078,0.0371094,0.646484,0.857422,
0.208984,0.888672,0.0136719,0.330078,0.537109,0.146484,0.357422,
0.146484,0.0761719,0.701172,0.0175781,0.724609,0.208984,0.169922,
0.646484,0.576172,0.201172,0.517578,0.224609,0.708984,0.669922,
0.896484,0.326172,0.451172,0.267578,0.474609,0.458984,0.919922,
0.396484,0.826172,0.951172,0.767578,0.974609,0.958984,0.419922,
0.271484,0.451172,0.0761719,0.142578,0.349609,0.833984,0.0449219,
0.771484,0.951172,0.576172,0.642578,0.849609,0.333984,0.544922,
0.521484,0.201172,0.826172,0.392578,0.599609,0.583984,0.794922,
0.0214844,0.701172,0.326172,0.892578,0.0996094,0.0839844,0.294922,
0.0292969,0.0996094,0.833984,0.525391,0.888672,0.154297,0.568359,
0.529297,0.599609,0.333984,0.0253906,0.388672,0.654297,0.0683594,
0.779297,0.349609,0.0839844,0.775391,0.138672,0.404297,0.318359,
0.279297,0.849609,0.583984,0.275391,0.638672,0.904297,0.818359,
0.404297,0.474609,0.458984,0.650391,0.0136719,0.779297,0.693359,
0.904297,0.974609,0.958984,0.150391,0.513672,0.279297,0.193359,
0.654297,0.224609,0.708984,0.900391,0.763672,0.529297,0.443359,
0.154297,0.724609,0.208984,0.400391,0.263672,0.0292969,0.943359,
0.216797,0.287109,0.521484,0.212891,0.451172,0.0917969,0.505859,
0.716797,0.787109,0.0214844,0.712891,0.951172,0.591797,0.00585938,
0.966797,0.0371094,0.271484,0.462891,0.701172,0.341797,0.255859,
0.466797,0.537109,0.771484,0.962891,0.201172,0.841797,0.755859,
0.341797,0.162109,0.146484,0.0878906,0.576172,0.966797,0.630859,
0.841797,0.662109,0.646484,0.587891,0.0761719,0.466797,0.130859,
0.591797,0.412109,0.896484,0.337891,0.326172,0.716797,0.380859,
0.0917969,0.912109,0.396484,0.837891,0.826172,0.216797,0.880859,
0.123047,0.380859,0.0527344,0.931641,0.669922,0.498047,0.0996094,
0.623047,0.880859,0.552734,0.431641,0.169922,0.998047,0.599609,
0.873047,0.130859,0.802734,0.681641,0.419922,0.248047,0.849609,
0.373047,0.630859,0.302734,0.181641,0.919922,0.748047,0.349609,
0.498047,0.00585938,0.677734,0.806641,0.294922,0.623047,0.224609,
0.998047,0.505859,0.177734,0.306641,0.794922,0.123047,0.724609,
0.748047,0.255859,0.427734,0.556641,0.544922,0.873047,0.974609,
0.248047,0.755859,0.927734,0.0566406,0.0449219,0.373047,0.474609,
0.185547,0.193359,0.365234,0.369141,0.232422,0.310547,0.0371094,
0.685547,0.693359,0.865234,0.869141,0.732422,0.810547,0.537109,
0.935547,0.443359,0.615234,0.119141,0.982422,0.0605469,0.787109,
0.435547,0.943359,0.115234,0.619141,0.482422,0.560547,0.287109,
0.310547,0.318359,0.990234,0.494141,0.857422,0.685547,0.162109,
0.810547,0.818359,0.490234,0.994141,0.357422,0.185547,0.662109,
0.560547,0.0683594,0.240234,0.244141,0.107422,0.935547,0.912109,
0.0605469,0.568359,0.740234,0.744141,0.607422,0.435547,0.412109,
0.0449219,0.365234,0.287109,0.0722656,0.341797,0.513672,0.833984,
0.544922,0.865234,0.787109,0.572266,0.841797,0.0136719,0.333984,
0.794922,0.115234,0.537109,0.322266,0.591797,0.763672,0.0839844,
0.294922,0.615234,0.0371094,0.822266,0.0917969,0.263672,0.583984,
0.419922,0.240234,0.912109,0.197266,0.716797,0.388672,0.958984,
0.919922,0.740234,0.412109,0.697266,0.216797,0.888672,0.458984,
0.669922,0.490234,0.162109,0.447266,0.466797,0.138672,0.208984,
0.169922,0.990234,0.662109,0.947266,0.966797,0.638672,0.708984,
0.232422,0.0527344,0.0996094,0.634766,0.779297,0.701172,0.771484,
0.732422,0.552734,0.599609,0.134766,0.279297,0.201172,0.271484,
0.982422,0.302734,0.849609,0.884766,0.0292969,0.951172,0.0214844,
0.482422,0.802734,0.349609,0.384766,0.529297,0.451172,0.521484,
0.357422,0.427734,0.724609,0.509766,0.154297,0.326172,0.896484,
0.857422,0.927734,0.224609,0.00976562,0.654297,0.826172,0.396484,
0.607422,0.177734,0.474609,0.759766,0.904297,0.0761719,0.146484,
0.107422,0.677734,0.974609,0.259766,0.404297,0.576172,0.646484,
0.0761719,0.146484,0.568359,0.478516,0.123047,0.857422,0.365234,
0.576172,0.646484,0.0683594,0.978516,0.623047,0.357422,0.865234,
0.826172,0.396484,0.318359,0.228516,0.873047,0.607422,0.615234,
0.326172,0.896484,0.818359,0.728516,0.373047,0.107422,0.115234,
0.451172,0.271484,0.193359,0.353516,0.998047,0.232422,0.490234,
0.951172,0.771484,0.693359,0.853516,0.498047,0.732422,0.990234,
0.701172,0.0214844,0.943359,0.103516,0.248047,0.482422,0.740234,
0.201172,0.521484,0.443359,0.603516,0.748047,0.982422,0.240234,
0.138672,0.458984,0.755859,0.791016,0.560547,0.919922,0.302734,
0.638672,0.958984,0.255859,0.291016,0.0605469,0.419922,0.802734,
0.888672,0.208984,0.00585938,0.541016,0.310547,0.669922,0.552734,
0.388672,0.708984,0.505859,0.0410156,0.810547,0.169922,0.0527344,
0.263672,0.0839844,0.380859,0.916016,0.435547,0.0449219,0.427734,
0.763672,0.583984,0.880859,0.416016,0.935547,0.544922,0.927734,
0.513672,0.333984,0.630859,0.666016,0.685547,0.294922,0.677734,
0.0136719,0.833984,0.130859,0.166016,0.185547,0.794922,0.177734,
